Point	Real time	Power-up time	Asrc	Alod	Apack	Vpack	SOC	DOD	Loads	BalVtg	BalCause	IoState	Flags	Bnk0	Bnk1t	Bnk2	Bnk3	Bnk4	Bnk5	Bnk6	Bnk7	Bnk8	Bnk9	Bnk10	Bnk11	Bnk12	Bnk13	Bnk14	Bnk15	CCL	CCLcause	DCL	DCLcause	WarnFlags	FltFlags	MissBanks	MissBank#	MissCells	-	Vmin	VminNo	VminAvg	Vavg	Vmax	VmaxNo	VmaxAvg	Tmin	TminNo	Tavg	Tmax	TmaxNo	Rmin	RminNo	Ravg	Rmax	RmaxNo	Rpack	Nmonit	Vmonit	Tmonit	TmonitOff	Rmonit	Smonit	Cell 0	Cell 1	Cell 2	Cell 3	Cell 4	Cell 5	Cell 6	Cell 7	Cell 8	Cell 9	Cell 10	Cell 11	Cell 12	Cell 13	Cell 14	Cell 15	Cell 16	Cell 17	Cell 18	Cell 19	Cell 20	Cell 21	Cell 22	Cell 23	Cell 24	Cell 25	Cell 26	Cell 27
262	01/26 14:37:32	#2401 000:00:16:39	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
263	01/26 14:37:33	#2401 000:00:16:40	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
264	01/26 14:37:34	#2401 000:00:16:41	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
265	01/26 14:37:35	#2401 000:00:16:42	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
266	01/26 14:37:36	#2401 000:00:16:43	0.0	26.8	26.8	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
267	01/26 14:37:37	#2401 000:00:16:44	0.0	26.8	26.8	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
268	01/26 14:37:38	#2401 000:00:16:45	0.0	26.7	26.7	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
269	01/26 14:37:39	#2401 000:00:16:46	0.0	27.0	27.0	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
270	01/26 14:37:40	#2401 000:00:16:47	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
271	01/26 14:37:41	#2401 000:00:16:48	0.0	26.8	26.8	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
272	01/26 14:37:42	#2401 000:00:16:49	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
273	01/26 14:37:43	#2401 000:00:16:50	0.0	27.0	27.0	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
274	01/26 14:37:44	#2401 000:00:16:51	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
275	01/26 14:37:45	#2401 000:00:16:52	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
276	01/26 14:37:46	#2401 000:00:16:53	0.0	27.0	27.0	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
277	01/26 14:37:47	#2401 000:00:16:54	0.0	27.0	27.0	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
278	01/26 14:37:48	#2401 000:00:16:55	0.0	27.0	27.0	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
279	01/26 14:37:49	#2401 000:00:16:56	0.0	26.9	26.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
280	01/26 14:37:50	#2401 000:00:16:57	0.0	27.1	27.1	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
281	01/26 14:37:51	#2401 000:00:16:58	0.0	27.2	27.2	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	1	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
282	01/26 14:37:52	#2401 000:00:16:59	0.0	27.2	27.2	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
283	01/26 14:37:53	#2401 000:00:17:00	0.0	27.5	27.5	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
284	01/26 14:37:54	#2401 000:00:17:01	0.0	27.5	27.5	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
285	01/26 14:37:55	#2401 000:00:17:02	0.0	27.5	27.5	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
286	01/26 14:37:56	#2401 000:00:17:03	0.0	27.5	27.5	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
287	01/26 14:37:57	#2401 000:00:17:04	0.0	27.7	27.7	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	EEWR K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
288	01/26 14:37:58	#2401 000:00:17:05	0.0	27.9	27.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	EEWR K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
289	01/26 14:37:59	#2401 000:00:17:06	0.0	27.6	27.6	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	0	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
290	01/26 14:38:00	#2401 000:00:17:07	0.0	28.3	28.3	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
291	01/26 14:38:01	#2401 000:00:17:08	0.0	28.2	28.2	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.2	1.0	22	8.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
292	01/26 14:38:02	#2401 000:00:17:09	0.0	28.6	28.6	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
293	01/26 14:38:03	#2401 000:00:17:10	0.0	28.1	28.1	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
294	01/26 14:38:04	#2401 000:00:17:11	0.0	28.0	28.0	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
295	01/26 14:38:05	#2401 000:00:17:12	0.0	28.2	28.2	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
296	01/26 14:38:06	#2401 000:00:17:13	0.0	28.4	28.4	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
297	01/26 14:38:07	#2401 000:00:17:14	0.0	28.5	28.5	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
298	01/26 14:38:08	#2401 000:00:17:15	0.0	28.5	28.5	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
299	01/26 14:38:09	#2401 000:00:17:16	0.0	28.6	28.6	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
300	01/26 14:38:10	#2401 000:00:17:17	0.0	28.8	28.8	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
301	01/26 14:38:11	#2401 000:00:17:18	0.0	28.8	28.8	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.78	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	9.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
302	01/26 14:38:12	#2401 000:00:17:19	0.0	28.6	28.6	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.77	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	10.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
303	01/26 14:38:13	#2401 000:00:17:20	0.0	28.7	28.7	106.5	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	19	3.77	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	10.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
304	01/26 14:38:14	#2401 000:00:17:21	0.0	28.9	28.9	106.6	78	50	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.78	19	3.77	3.80	3.81	27	3.81	26	27	26	28	13	0.0	27	0.3	1.0	22	10.0	0	3.81	28	0.0		7	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.81	
