Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
16.4897,76,,16.49,0.0,,16.49,-0.75,,16.4895,30.8125,,16.4901,-83.7,,16.4897,-312,,16.4898,-61.875,,16.4901,0.0,,16.4895,107.5,,16.4895,53,,16.4897,-83.5625,,16.4898,-13.8125,,16.49,4.3984375,,16.49,-2.4375,,16.4898,-74.4375,,16.4898,-75.5625,,
16.5097,74,,16.51,0.0,,16.51,-2.1875,,16.5095,30.8125,,16.51,-83.7,,16.5097,-312,,16.5098,-61.625,,16.51,0.0,,16.5095,107.4375,,16.5095,53,,16.5097,-83.5625,,16.5098,-13.9375,,16.51,4.41796875,,16.51,-2.375,,16.5098,-74.1875,,16.5098,-74.9375,,
16.5297,75,,16.53,0.0,,16.53,-1.375,,16.5295,30.8125,,16.53,-84.2,,16.5297,-313,,16.5298,-61.4375,,16.53,0.0,,16.5295,107.5625,,16.5295,53,,16.5297,-84.0625,,16.5298,-13.625,,16.53,4.44140625,,16.53,-2.0,,16.5298,-73.9375,,16.5298,-75.3125,,
16.5497,75,,16.55,0.0,,16.55,2.1875,,16.5495,30.8125,,16.55,-84.7,,16.5497,-313,,16.5498,-61.25,,16.55,0.0,,16.5495,107.5,,16.5495,53,,16.5497,-84.5625,,16.5498,-14.625,,16.55,4.453125,,16.55,-4.375,,16.5498,-73.6875,,16.5498,-73.75,,
16.5697,75,,16.5699,0.0,,16.5699,0.3125,,16.5695,30.8125,,16.57,-85.4,,16.5697,-314,,16.5698,-61.3125,,16.57,0.0,,16.5695,107.5,,16.5695,53,,16.5697,-85.25,,16.5698,-13.5625,,16.5699,4.40625,,16.5699,-6.0,,16.5698,-73.75,,16.5698,-75.3125,,
16.5897,74,,16.5899,0.0,,16.5899,0.125,,16.5895,30.8125,,16.59,-85.7,,16.5897,-312,,16.5898,-61.5625,,16.59,0.0,,16.5895,107.5,,16.5895,53,,16.5897,-85.5625,,16.5898,-13.8125,,16.5899,4.3984375,,16.5899,-3.0,,16.5898,-74.0625,,16.5898,-74.8125,,
16.6097,73,,16.6099,0.0,,16.6099,-2.375,,16.6095,30.8125,,16.61,-84.4,,16.6097,-314,,16.6098,-61.4375,,16.61,0.0,,16.6095,107.4375,,16.6095,53,,16.6097,-84.25,,16.6098,-13.1875,,16.6099,4.41796875,,16.6099,-1.375,,16.6098,-73.9375,,16.6098,-74.4375,,
16.6297,74,,16.6299,0.0,,16.6299,0.0625,,16.6295,30.8125,,16.63,-84.2,,16.6297,-315,,16.6298,-61.25,,16.63,0.0,,16.6295,107.375,,16.6295,53,,16.6297,-84.0625,,16.6298,-13.875,,16.6299,4.3984375,,16.6299,-3.0625,,16.6298,-73.6875,,16.6298,-75.125,,
16.6497,75,,16.6499,0.0,,16.6499,0.3125,,16.6495,30.875,,16.65,-84.7,,16.6497,-314,,16.6498,-61.3125,,16.65,0.0,,16.6495,107.4375,,16.6495,53,,16.6497,-84.5625,,16.6498,-14.3125,,16.6499,4.42578125,,16.6499,-3.125,,16.6498,-73.75,,16.6498,-74.25,,
16.6698,74,,16.67,0.0,,16.67,1.4375,,16.6696,30.8125,,16.6701,-84.2,,16.6698,-317,,16.6699,-61.0625,,16.6701,0.0,,16.6696,107.5625,,16.6696,53,,16.6698,-84.0625,,16.6699,-14.6875,,16.67,4.3984375,,16.67,-1.6875,,16.6699,-73.4375,,16.6699,-73.5625,,
16.6898,74,,16.69,0.0,,16.69,-1.0,,16.6896,30.875,,16.6901,-85.0,,16.6898,-315,,16.6899,-61.0,,16.6901,0.0,,16.6896,107.5,,16.6896,53,,16.6898,-84.875,,16.6899,-15.1875,,16.69,4.40625,,16.69,-2.25,,16.6899,-73.375,,16.6899,-72.6875,,
16.7098,72,,16.71,0.0,,16.71,-1.125,,16.7096,30.8125,,16.7101,-84.2,,16.7098,-314,,16.7099,-61.25,,16.7101,0.0,,16.7096,107.5,,16.7096,53,,16.7098,-84.0625,,16.7099,-12.6875,,16.71,4.40625,,16.71,-2.25,,16.7099,-73.625,,16.7099,-76.3125,,
