Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
55.3957,45,,55.3959,0.0,,55.3959,1.125,,55.4154,15.75,,55.396,-38.800000000000004,,55.3957,-263,,55.3958,-38.75,,55.396,0.0,,55.4154,109.4375,,55.4154,52,,55.3957,-38.75,,55.3958,-11.5625,,55.3959,2.88671875,,55.3959,-2.1875,,55.3958,-46.625,,55.3958,-47.0,,
55.4156,45,,55.4158,0.0,,55.4158,-0.375,,55.4355,15.8125,,55.4159,-40.2,,55.4156,-262,,55.4157,-38.8125,,55.4159,0.0,,55.4355,109.4375,,55.4355,52,,55.4156,-40.125,,55.4157,-11.3125,,55.4158,2.90625,,55.4158,-1.125,,55.4157,-46.6875,,55.4157,-47.5625,,
55.4356,47,,55.4359,0.0,,55.4359,0.875,,55.4555,15.8125,,55.436,-40.800000000000004,,55.4356,-261,,55.4358,-39.8125,,55.436,0.0,,55.4555,109.3125,,55.4555,52,,55.4356,-40.6875,,55.4358,-11.625,,55.4359,2.8984375,,55.4359,-2.125,,55.4358,-47.875,,55.4358,-47.6875,,
55.4556,48,,55.4559,0.0,,55.4559,-1.3125,,55.4755,15.9375,,55.4559,-40.6,,55.4556,-261,,55.4557,-40.5625,,55.4559,0.0,,55.4755,109.4375,,55.4755,52,,55.4556,-40.5,,55.4557,-12.0625,,55.4559,2.88671875,,55.4559,-0.75,,55.4557,-48.8125,,55.4557,-48.3125,,
55.4756,49,,55.4759,0.0,,55.4759,-0.4375,,55.4955,16.0625,,55.476,-40.2,,55.4756,-262,,55.4758,-40.5625,,55.476,0.0,,55.4955,109.3125,,55.4955,52,,55.4756,-40.125,,55.4758,-11.0625,,55.4759,2.84375,,55.4759,-1.25,,55.4758,-48.8125,,55.4758,-49.9375,,
55.4956,50,,55.4959,0.0,,55.4959,-0.5,,55.5156,16.125,,55.496,-39.0,,55.4956,-262,,55.4958,-40.25,,55.496,0.0,,55.5156,109.4375,,55.5156,52,,55.4956,-38.9375,,55.4958,-10.4375,,55.4959,2.84375,,55.4959,-1.1875,,55.4958,-48.4375,,55.4958,-50.9375,,
55.5157,47,,55.5159,0.0,,55.5159,-0.5625,,55.5355,16.0625,,55.516,-39.0,,55.5157,-261,,55.5158,-39.25,,55.516,0.0,,55.5355,109.375,,55.5355,52,,55.5157,-38.9375,,55.5158,-12.1875,,55.5159,2.81640625,,55.5159,-2.4375,,55.5158,-47.25,,55.5158,-47.5,,
55.5356,47,,55.5359,0.0,,55.5359,0.8125,,55.5555,16.0625,,55.536,-38.2,,55.5356,-260,,55.5357,-38.9375,,55.536,0.0,,55.5555,109.4375,,55.5555,52,,55.5356,-38.125,,55.5357,-12.1875,,55.5359,2.84375,,55.5359,-1.625,,55.5357,-46.875,,55.5357,-46.3125,,
55.5556,46,,55.5559,0.0,,55.5559,0.9375,,55.5755,15.9375,,55.556,-39.0,,55.5556,-260,,55.5558,-38.375,,55.556,0.0,,55.5755,109.5625,,55.5755,52,,55.5556,-38.9375,,55.5558,-11.8125,,55.5559,2.8515625,,55.5559,-1.875,,55.5558,-46.125,,55.5558,-47.4375,,
55.5756,47,,55.5759,0.0,,55.5759,-0.25,,55.5955,15.9375,,55.5759,-39.2,,55.5756,-261,,55.5757,-38.75,,55.5759,0.0,,55.5955,109.375,,55.5955,52,,55.5756,-39.125,,55.5757,-11.5,,55.5759,2.8515625,,55.5759,-0.9375,,55.5757,-46.625,,55.5757,-46.9375,,
55.5956,45,,55.5958,0.0,,55.5958,-0.375,,55.6168,15.875,,55.5959,-39.2,,55.5956,-260,,55.5957,-39.125,,55.5959,0.0,,55.6168,109.5,,55.6168,52,,55.5956,-39.125,,55.5957,-11.8125,,55.5958,2.84375,,55.5958,-1.125,,55.5957,-47.0625,,55.5957,-46.875,,
55.617,46,,55.6172,0.0,,55.6172,0.375,,55.6356,15.875,,55.6173,-39.0,,55.617,-260,,55.6171,-39.125,,55.6173,0.0,,55.6356,109.4375,,55.6356,52,,55.617,-38.9375,,55.6171,-11.875,,55.6172,2.87890625,,55.6172,-1.625,,55.6171,-47.125,,55.6171,-46.875,,
55.6358,47,,55.636,0.0,,55.636,-1.4375,,55.657,15.8125,,55.6361,-40.0,,55.6358,-260,,55.6359,-39.0,,55.6361,0.0,,55.657,109.375,,55.657,52,,55.6358,-39.9375,,55.6359,-12.25,,55.636,2.87890625,,55.636,-2.0625,,55.6359,-46.9375,,55.6359,-48.5,,
55.6571,49,,55.6574,0.0,,55.6574,0.6875,,55.6756,15.875,,55.6574,-40.0,,55.6571,-260,,55.6572,-39.6875,,55.6574,0.0,,55.6756,109.4375,,55.6756,52,,55.6571,-39.9375,,55.6572,-11.3125,,55.6574,2.87890625,,55.6574,-2.0,,55.6572,-47.75,,55.6572,-48.3125,,
55.6758,47,,55.676,0.0,,55.676,-2.8125,,55.6971,15.9375,,55.6761,-40.0,,55.6758,-261,,55.6759,-39.9375,,55.6761,0.0,,55.6971,109.375,,55.6971,52,,55.6758,-39.9375,,55.6759,-12.25,,55.676,2.90625,,55.676,0.375,,55.6759,-48.0625,,55.6759,-47.25,,
55.6972,46,,55.6975,0.0,,55.6975,-0.3125,,55.7157,15.9375,,55.6976,-40.800000000000004,,55.6972,-261,,55.6973,-39.9375,,55.6976,0.0,,55.7157,109.4375,,55.7157,52,,55.6972,-40.6875,,55.6973,-11.1875,,55.6975,2.87890625,,55.6975,-1.5,,55.6973,-48.0625,,55.6973,-49.9375,,
55.7158,50,,55.7161,0.0,,55.7161,0.4375,,55.7357,16.0,,55.7162,-40.0,,55.7158,-260,,55.716,-40.5,,55.7162,0.0,,55.7357,109.375,,55.7357,52,,55.7158,-39.9375,,55.716,-12.0,,55.7161,2.84375,,55.7161,-1.875,,55.716,-48.75,,55.716,-48.375,,
55.7359,48,,55.7361,0.0,,55.7361,1.8125,,55.7557,16.0625,,55.7362,-39.0,,55.7359,-260,,55.736,-40.125,,55.7362,0.0,,55.7557,109.375,,55.7557,52,,55.7359,-38.9375,,55.736,-12.5,,55.7361,2.86328125,,55.7361,-2.6875,,55.736,-48.3125,,55.736,-47.8125,,
55.7558,47,,55.7561,0.0,,55.7561,1.3125,,55.7757,16.0625,,55.7562,-39.6,,55.7558,-261,,55.756,-39.1875,,55.7562,0.0,,55.7757,109.5,,55.7757,52,,55.7558,-39.5,,55.756,-12.3125,,55.7561,2.8359375,,55.7561,-2.25,,55.756,-47.1875,,55.756,-46.9375,,
55.7759,46,,55.7761,0.0,,55.7761,0.0625,,55.7957,16.0,,55.7762,-38.800000000000004,,55.7759,-261,,55.776,-39.375,,55.7762,0.0,,55.7957,109.375,,55.7957,52,,55.7759,-38.75,,55.776,-11.75,,55.7761,2.8359375,,55.7761,-1.3125,,55.776,-47.375,,55.776,-47.375,,
55.7959,48,,55.7961,0.0,,55.7961,0.375,,55.8155,15.9375,,55.7962,-38.800000000000004,,55.7959,-259,,55.796,-38.9375,,55.7962,0.0,,55.8155,109.4375,,55.8155,52,,55.7959,-38.75,,55.796,-10.875,,55.7961,2.87109375,,55.7961,-1.625,,55.796,-46.875,,55.796,-48.5,,
55.8157,45,,55.816,0.0,,55.816,2.0625,,55.8355,15.9375,,55.8161,-39.800000000000004,,55.8157,-259,,55.8158,-38.75,,55.8161,0.0,,55.8355,109.4375,,55.8355,52,,55.8157,-39.75,,55.8158,-12.5,,55.816,2.8984375,,55.816,-2.75,,55.8158,-46.625,,55.8158,-45.9375,,
