Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
857.2884,6,,857.2686,0.0,,857.2686,1.1875,,857.2882,6.0625,,857.2687,-76.60000000000001,,857.2884,-53,,857.2886,-7.0,,857.2882,107.75,,857.2882,35,,857.2884,-130.75,,857.2886,-3.125,,857.2686,4.41796875,,857.2686,0.1875,,857.2886,-8.4375,,857.2886,-7.6875,,
857.3084,9,,857.2887,0.0,,857.2887,0.9375,,857.3083,5.0625,,857.2887,-93.5,,857.3084,-53,,857.3085,-9.75,,857.3083,107.75,,857.3083,35,,857.3084,-131.5625,,857.3085,-3.0625,,857.2887,4.42578125,,857.2887,0.1875,,857.3085,-11.75,,857.3085,-10.6875,,
857.3284,13,,857.3087,0.0,,857.3087,0.0,,857.3282,4.375,,857.3087,-94.10000000000001,,857.3284,-53,,857.3286,-12.5,,857.3282,107.6875,,857.3282,35,,857.3284,-132.0,,857.3286,-2.9375,,857.3087,4.40625,,857.3087,0.25,,857.3286,-15.0625,,857.3286,-13.0625,,
857.3484,17,,857.3287,0.0,,857.3287,-0.125,,857.3482,3.8125,,857.3287,-94.4,,857.3484,-53,,857.3485,-15.25,,857.3482,107.6875,,857.3482,35,,857.3484,-131.1875,,857.3485,-3.0625,,857.3287,4.42578125,,857.3287,0.1875,,857.3485,-18.375,,857.3485,-17.3125,,
857.3684,20,,857.3487,0.0,,857.3487,-0.625,,857.3682,3.4375,,857.3487,-93.80000000000001,,857.3684,-52,,857.3685,-18.0,,857.3682,107.6875,,857.3682,35,,857.3684,-132.0,,857.3685,-3.0625,,857.3487,4.41796875,,857.3487,0.25,,857.3685,-21.6875,,857.3685,-20.875,,
857.3884,21,,857.3686,0.0,,857.3686,0.25,,857.3882,3.25,,857.3687,-94.4,,857.3884,-52,,857.3885,-15.375,,857.3882,107.6875,,857.3882,35,,857.3884,-0.125,,857.3885,-3.1875,,857.3686,4.40625,,857.3686,0.0,,857.3885,-18.5,,857.3885,-22.5625,,
857.4084,7,,857.3887,0.0,,857.3887,0.25,,857.4082,2.9375,,857.3887,-0.1,,857.4084,-52,,857.4085,-0.125,,857.4082,107.8125,,857.4082,35,,857.4084,-0.125,,857.4085,-2.4375,,857.3887,4.42578125,,857.3887,0.0625,,857.4085,-0.1875,,857.4085,-6.6875,,
857.4284,0,,857.4086,0.0,,857.4086,1.125,,857.4282,2.4375,,857.4087,-0.1,,857.4284,-51,,857.4285,-0.125,,857.4282,107.75,,857.4282,35,,857.4284,0.0,,857.4285,-2.5,,857.4086,4.40625,,857.4086,0.125,,857.4285,-0.125,,857.4285,-1.5,,
857.4484,0,,857.4287,0.0,,857.4287,1.8125,,857.4482,2.0625,,857.4287,0.0,,857.4484,-51,,857.4485,-0.1875,,857.4482,107.75,,857.4482,35,,857.4484,-24.5625,,857.4485,-2.375,,857.4287,4.42578125,,857.4287,-0.0625,,857.4485,-0.25,,857.4485,-1.0,,
857.4685,4,,857.4486,0.0,,857.4486,-1.5625,,857.4683,1.6875,,857.4487,-17.6,,857.4685,-51,,857.4686,-2.4375,,857.4683,107.75,,857.4683,35,,857.4685,-49.1875,,857.4686,-2.75,,857.4486,4.40625,,857.4486,0.8125,,857.4686,-2.9375,,857.4686,-0.1875,,
857.4884,0,,857.4687,0.0,,857.4687,0.1875,,857.4882,1.4375,,857.4688,-35.2,,857.4884,-51,,857.4885,-5.1875,,857.4882,107.75,,857.4882,35,,857.4884,-73.8125,,857.4885,-2.4375,,857.4687,4.3203125,,857.4687,0.375,,857.4885,-6.25,,857.4885,-4.4375,,
857.5083,8,,857.4886,0.0,,857.4886,-0.5,,857.5082,1.25,,857.4887,-52.800000000000004,,857.5083,-50,,857.5085,-7.9375,,857.5082,107.75,,857.5082,35,,857.5083,-98.4375,,857.5085,-2.5,,857.4886,4.15234375,,857.4886,0.4375,,857.5085,-9.5625,,857.5085,-8.5625,,
857.5284,10,,857.5086,0.0,,857.5086,-0.3125,,857.5282,1.125,,857.5087,-70.4,,857.5284,-50,,857.5285,-10.6875,,857.5282,107.6875,,857.5282,35,,857.5284,-119.6875,,857.5285,-3.0,,857.5086,3.71484375,,857.5086,0.1875,,857.5285,-12.875,,857.5285,-10.6875,,
857.5483,13,,857.5286,0.0,,857.5286,-0.3125,,857.5481,1.125,,857.5287,-85.60000000000001,,857.5483,-50,,857.5485,-13.4375,,857.5481,107.75,,857.5481,35,,857.5483,-99.8125,,857.5485,-3.0,,857.5286,3.00390625,,857.5286,0.1875,,857.5485,-16.1875,,857.5485,-14.5625,,
857.5684,17,,857.5486,0.0,,857.5486,-1.3125,,857.5682,1.1875,,857.5487,-71.4,,857.5684,-50,,857.5684,-16.1875,,857.5682,107.75,,857.5682,35,,857.5684,-67.8125,,857.5684,-3.1875,,857.5486,2.44921875,,857.5486,0.4375,,857.5684,-19.5,,857.5684,-17.5625,,
857.5883,22,,857.5686,0.0,,857.5686,-0.625,,857.5881,1.3125,,857.5686,-48.5,,857.5883,-50,,857.5885,-18.9375,,857.5881,107.6875,,857.5881,35,,857.5883,-42.75,,857.5885,-2.9375,,857.5686,1.921875,,857.5686,0.1875,,857.5885,-22.8125,,857.5885,-21.5625,,
857.6082,23,,857.5886,0.0,,857.5886,-0.5,,857.6081,1.5,,857.5887,-30.6,,857.6082,-50,,857.6084,-20.8125,,857.6081,107.625,,857.6081,35,,857.6082,-19.0,,857.6084,-3.25,,857.5886,1.32421875,,857.5886,-0.1875,,857.6084,-25.0,,857.6084,-23.375,,
857.6283,22,,857.6085,0.0,,857.6085,0.8125,,857.6281,1.6875,,857.6086,-13.600000000000001,,857.6283,-50,,857.6285,-14.25,,857.6281,107.625,,857.6281,35,,857.6283,0.0,,857.6285,-3.1875,,857.6085,1.23828125,,857.6085,-0.0625,,857.6285,-17.1875,,857.6285,-21.9375,,
857.6484,6,,857.6286,0.0,,857.6286,0.0,,857.6483,1.6875,,857.6287,0.0,,857.6484,-50,,857.6485,0.0,,857.6483,107.8125,,857.6483,35,,857.6484,0.0,,857.6485,-2.5,,857.6286,1.2265625,,857.6286,0.25,,857.6485,0.0,,857.6485,-6.875,,
857.6683,0,,857.6486,0.0,,857.6486,0.0625,,857.6681,1.4375,,857.6487,0.0,,857.6683,-49,,857.6685,0.0,,857.6681,107.75,,857.6681,35,,857.6683,0.0,,857.6685,-2.3125,,857.6486,1.2265625,,857.6486,0.5,,857.6685,0.0,,857.6685,-1.625,,
857.6883,0,,857.6686,0.0,,857.6686,1.0625,,857.6881,1.1875,,857.6687,0.0,,857.6883,-49,,857.6884,0.0,,857.6881,107.75,,857.6881,35,,857.6883,0.0,,857.6884,-2.1875,,857.6686,1.23828125,,857.6686,0.125,,857.6884,0.0,,857.6884,-1.25,,
857.7083,0,,857.6886,0.0,,857.6886,0.375,,857.7081,1.0,,857.6886,0.0,,857.7083,-49,,857.7084,0.0,,857.7081,107.6875,,857.7081,35,,857.7083,0.0,,857.7084,-2.0625,,857.6886,1.2265625,,857.6886,0.0625,,857.7084,0.0,,857.7084,-0.5,,
857.7284,0,,857.7085,0.0,,857.7085,-2.8125,,857.7282,0.8125,,857.7086,0.0,,857.7284,-49,,857.7286,0.0,,857.7282,107.75,,857.7282,35,,857.7284,0.0,,857.7286,-1.8125,,857.7085,1.3671875,,857.7085,0.375,,857.7286,0.0,,857.7286,-1.5,,
857.7484,0,,857.7286,0.0,,857.7286,-0.5,,857.7483,0.6875,,857.7287,0.0,,857.7484,-49,,857.7485,0.0,,857.7483,107.6875,,857.7483,35,,857.7484,0.0,,857.7485,-1.75,,857.7286,1.80859375,,857.7286,0.5625,,857.7485,0.0,,857.7485,-0.8125,,
857.7684,0,,857.7487,0.0,,857.7487,2.0,,857.7682,0.5625,,857.7487,0.0,,857.7684,-48,,857.7685,-0.1875,,857.7682,107.75,,857.7682,35,,857.7684,-13.8125,,857.7685,-1.9375,,857.7487,2.0546875,,857.7487,-0.3125,,857.7685,-0.25,,857.7685,-0.25,,
857.7884,0,,857.7686,0.0,,857.7686,-0.9375,,857.7883,0.4375,,857.7687,-9.9,,857.7884,-48,,857.7885,-2.4375,,857.7883,107.8125,,857.7883,35,,857.7884,-25.0,,857.7885,-1.8125,,857.7686,2.31640625,,857.7686,0.375,,857.7885,-2.9375,,857.7885,-2.4375,,
857.8084,0,,857.7887,0.0,,857.7887,0.125,,857.8082,0.375,,857.7887,-17.900000000000002,,857.8084,-48,,857.8085,-5.1875,,857.8082,107.75,,857.8082,35,,857.8084,-36.75,,857.8085,-1.875,,857.7887,2.44921875,,857.7887,0.25,,857.8085,-6.25,,857.8085,-6.0,,
857.8283,6,,857.8086,0.0,,857.8086,-1.3125,,857.8283,0.375,,857.8087,-26.3,,857.8283,-48,,857.8285,-7.9375,,857.8283,107.75,,857.8283,35,,857.8283,-42.75,,857.8285,-2.375,,857.8086,2.6328125,,857.8086,0.625,,857.8285,-9.5625,,857.8285,-7.5625,,
857.8484,10,,857.8286,0.0,,857.8286,-0.375,,857.8482,0.4375,,857.8287,-30.6,,857.8484,-48,,857.8485,-10.6875,,857.8482,107.75,,857.8482,35,,857.8484,-51.0,,857.8485,-3.25,,857.8286,2.703125,,857.8286,0.25,,857.8485,-12.875,,857.8485,-9.0,,
857.8683,14,,857.8486,0.0,,857.8486,0.375,,857.8682,0.5625,,857.8487,-36.5,,857.8683,-48,,857.8685,-13.4375,,857.8682,107.6875,,857.8682,35,,857.8683,-54.25,,857.8685,-2.8125,,857.8486,2.88671875,,857.8486,0.0,,857.8685,-16.1875,,857.8685,-14.75,,
857.8884,17,,857.8686,0.0,,857.8686,-0.75,,857.8882,0.75,,857.8687,-38.800000000000004,,857.8884,-48,,857.8885,-16.1875,,857.8882,107.625,,857.8882,35,,857.8884,-62.5,,857.8885,-3.125,,857.8686,2.9765625,,857.8686,0.3125,,857.8885,-19.5,,857.8885,-17.5625,,
857.9084,20,,857.8886,0.0,,857.8886,-0.0625,,857.9083,0.9375,,857.8887,-44.7,,857.9084,-48,,857.9085,-18.9375,,857.9083,107.6875,,857.9083,35,,857.9084,-66.5625,,857.9085,-3.25,,857.8886,3.08203125,,857.8886,0.125,,857.9085,-22.8125,,857.9085,-20.75,,
857.9284,25,,857.9087,0.0,,857.9087,-1.3125,,857.9282,1.125,,857.9087,-47.6,,857.9284,-47,,857.9285,-21.75,,857.9282,107.625,,857.9282,35,,857.9284,-71.3125,,857.9285,-3.125,,857.9087,3.1796875,,857.9087,0.25,,857.9285,-26.125,,857.9285,-24.875,,
857.9484,27,,857.9286,0.0,,857.9286,-0.1875,,857.9483,1.4375,,857.9287,-51.0,,857.9484,-47,,857.9485,-24.5,,857.9483,107.625,,857.9483,35,,857.9484,-75.75,,857.9485,-3.1875,,857.9286,3.34375,,857.9286,0.0625,,857.9485,-29.4375,,857.9485,-28.4375,,
857.9684,33,,857.9486,0.0,,857.9486,-1.8125,,857.9682,1.6875,,857.9487,-54.2,,857.9684,-47,,857.9685,-27.25,,857.9682,107.5625,,857.9682,35,,857.9684,-83.1875,,857.9685,-3.5,,857.9486,3.44921875,,857.9486,0.4375,,857.9685,-32.75,,857.9685,-30.75,,
857.9884,34,,857.9686,0.0,,857.9686,0.8125,,857.9883,2.0,,857.9687,-59.5,,857.9884,-47,,857.9885,-30.0,,857.9883,107.625,,857.9883,35,,857.9884,-87.9375,,857.9885,-3.3125,,857.9686,3.5390625,,857.9686,-0.1875,,857.9885,-36.0625,,857.9885,-34.9375,,
858.0084,38,,857.9887,0.0,,857.9887,-0.8125,,858.0082,2.375,,857.9887,-62.900000000000006,,858.0084,-47,,858.0086,-32.75,,858.0082,107.5625,,858.0082,35,,858.0084,-92.0,,858.0086,-3.5,,857.9887,3.6015625,,857.9887,0.1875,,858.0086,-39.375,,858.0086,-37.8125,,
858.0285,41,,858.0087,0.0,,858.0087,1.0625,,858.0284,2.75,,858.0087,-65.8,,858.0285,-47,,858.0287,-35.5,,858.0284,107.5,,858.0284,35,,858.0285,-94.8125,,858.0287,-3.6875,,858.0087,3.671875,,858.0087,-0.375,,858.0287,-42.6875,,858.0287,-40.75,,
858.0484,45,,858.0288,0.0,,858.0288,-3.0625,,858.0482,3.125,,858.0288,-67.8,,858.0484,-46,,858.0486,-38.25,,858.0482,107.5625,,858.0482,35,,858.0484,-98.0,,858.0486,-3.25,,858.0288,3.6953125,,858.0288,0.625,,858.0486,-46.0,,858.0486,-46.0,,
858.0685,47,,858.0487,0.0,,858.0487,-0.3125,,858.0683,3.5,,858.0487,-70.10000000000001,,858.0685,-47,,858.0685,-41.0,,858.0683,107.5,,858.0683,35,,858.0685,-99.0,,858.0685,-3.8125,,858.0487,3.765625,,858.0487,-0.25,,858.0685,-49.3125,,858.0685,-48.4375,,
858.0884,51,,858.0687,0.0,,858.0687,0.75,,858.0882,3.9375,,858.0688,-70.8,,858.0884,-46,,858.0886,-43.75,,858.0882,107.5,,858.0882,35,,858.0884,-102.1875,,858.0886,-3.5625,,858.0687,3.78515625,,858.0687,-0.375,,858.0886,-52.625,,858.0886,-52.0625,,
858.1084,53,,858.0887,0.0,,858.0887,0.5,,858.1082,4.375,,858.0887,-73.10000000000001,,858.1084,-47,,858.1085,-46.5,,858.1082,107.4375,,858.1082,35,,858.1084,-103.0625,,858.1085,-3.8125,,858.0887,3.85546875,,858.0887,-0.3125,,858.1085,-55.9375,,858.1085,-54.4375,,
858.1284,58,,858.1087,0.0,,858.1087,-0.5,,858.1282,4.8125,,858.1087,-73.7,,858.1284,-46,,858.1284,-49.25,,858.1282,107.4375,,858.1282,35,,858.1284,-106.25,,858.1284,-3.8125,,858.1087,3.8984375,,858.1087,-0.125,,858.1284,-59.25,,858.1284,-58.1875,,
858.1484,61,,858.1286,0.0,,858.1286,-0.0625,,858.1483,5.25,,858.1287,-76.0,,858.1484,-46,,858.1485,-52.0,,858.1483,107.4375,,858.1483,35,,858.1484,-108.25,,858.1485,-4.0,,858.1286,4.01171875,,858.1286,-0.1875,,858.1485,-62.5625,,858.1485,-61.0,,
858.1684,64,,858.1487,0.0,,858.1487,0.625,,858.1682,5.75,,858.1487,-77.4,,858.1684,-46,,858.1685,-54.75,,858.1682,107.3125,,858.1682,35,,858.1684,-113.25,,858.1685,-3.9375,,858.1487,4.06640625,,858.1487,-0.4375,,858.1685,-65.875,,858.1685,-64.8125,,
858.1885,67,,858.1686,0.0,,858.1686,0.875,,858.1883,6.25,,858.1687,-81.0,,858.1885,-46,,858.1886,-57.5,,858.1883,107.375,,858.1883,35,,858.1885,-115.8125,,858.1886,-4.125,,858.1686,4.15234375,,858.1686,-0.5,,858.1886,-69.1875,,858.1886,-67.3125,,
858.2084,72,,858.1887,0.0,,858.1887,0.0625,,858.2082,6.75,,858.1888,-82.80000000000001,,858.2084,-46,,858.2085,-60.25,,858.2082,107.25,,858.2082,35,,858.2084,-119.6875,,858.2085,-3.9375,,858.1887,4.171875,,858.1887,-0.375,,858.2085,-72.5,,858.2085,-71.75,,
858.2284,74,,858.2086,0.0,,858.2086,-0.4375,,858.2282,7.25,,858.2087,-85.60000000000001,,858.2284,-46,,858.2285,-63.0625,,858.2282,107.3125,,858.2282,35,,858.2284,-120.5625,,858.2285,-4.375,,858.2086,4.1953125,,858.2086,-0.1875,,858.2285,-75.8125,,858.2285,-73.5625,,
858.2485,77,,858.2287,0.0,,858.2287,-1.0,,858.2484,7.75,,858.2287,-86.2,,858.2485,-45,,858.2486,-65.8125,,858.2484,107.25,,858.2484,35,,858.2485,-121.6875,,858.2486,-4.5625,,858.2287,4.1875,,858.2287,-0.125,,858.2486,-79.125,,858.2486,-77.5625,,
858.2683,81,,858.2487,0.0,,858.2487,-2.25,,858.2681,8.3125,,858.2488,-87.0,,858.2683,-46,,858.2685,-68.5625,,858.2681,107.1875,,858.2681,35,,858.2683,-121.25,,858.2685,-4.4375,,858.2487,4.23046875,,858.2487,0.0625,,858.2685,-82.4375,,858.2685,-80.125,,
858.2883,85,,858.2686,0.0,,858.2686,-2.0,,858.2882,8.9375,,858.2687,-86.7,,858.2883,-46,,858.2884,-71.3125,,858.2882,107.125,,858.2882,35,,858.2883,-123.1875,,858.2884,-4.3125,,858.2686,4.20703125,,858.2686,0.0625,,858.2884,-85.75,,858.2884,-84.75,,
858.3083,87,,858.2886,0.0,,858.2886,-1.0,,858.3082,9.5,,858.2886,-88.10000000000001,,858.3083,-46,,858.3085,-74.0625,,858.3082,107.125,,858.3082,35,,858.3083,-122.0625,,858.3085,-4.375,,858.2886,4.1796875,,858.2886,-0.1875,,858.3085,-89.0625,,858.3085,-87.8125,,
858.3284,90,,858.3086,0.0,,858.3086,-0.125,,858.3282,10.0625,,858.3087,-87.30000000000001,,858.3284,-46,,858.3285,-76.8125,,858.3282,107.125,,858.3282,35,,858.3284,0.0,,858.3285,-4.375,,858.3086,4.1796875,,858.3086,-0.4375,,858.3285,-92.375,,858.3285,-91.6875,,
858.3483,39,,858.3286,0.0,,858.3286,-2.375,,858.3481,10.125,,858.3287,0.0,,858.3483,-46,,858.3485,0.0,,858.3481,107.5625,,858.3481,35,,858.3483,0.0,,858.3485,-2.75,,858.3286,4.2421875,,858.3286,0.0625,,858.3485,0.0,,858.3485,-36.5625,,
858.3682,6,,858.3486,0.0,,858.3486,3.5,,858.3681,8.6875,,858.3487,0.0,,858.3682,-44,,858.3684,0.0,,858.3681,107.75,,858.3681,35,,858.3682,-93.0,,858.3684,-2.5,,858.3486,4.27734375,,858.3486,-0.1875,,858.3684,0.0,,858.3684,-5.5625,,
858.3884,4,,858.3685,0.0,,858.3685,2.375,,858.3883,7.125,,858.3686,-66.5,,858.3884,-44,,858.3885,-1.75,,858.3883,107.6875,,858.3883,35,,858.3884,-117.625,,858.3885,-1.9375,,858.3685,4.2421875,,858.3685,0.3125,,858.3885,-2.125,,858.3885,-4.25,,
858.4084,0,,858.3887,0.0,,858.3887,1.625,,858.4082,5.875,,858.3887,-84.10000000000001,,858.4084,-44,,858.4084,-4.5,,858.4082,107.6875,,858.4082,35,,858.4084,-123.75,,858.4084,-2.625,,858.3887,4.21484375,,858.3887,0.3125,,858.4084,-5.4375,,858.4084,-3.625,,
858.4283,4,,858.4086,0.0,,858.4086,2.0,,858.4281,4.875,,858.4086,-88.5,,858.4283,-44,,858.4284,-7.25,,858.4281,107.75,,858.4281,35,,858.4283,-122.5,,858.4284,-2.25,,858.4086,4.2421875,,858.4086,-0.0625,,858.4284,-8.75,,858.4284,-8.25,,
858.4483,9,,858.4285,0.0,,858.4285,1.5,,858.4481,4.125,,858.4286,-87.60000000000001,,858.4483,-44,,858.4484,-10.0,,858.4481,107.6875,,858.4481,35,,858.4483,-123.75,,858.4484,-2.625,,858.4285,4.21484375,,858.4285,-0.125,,858.4484,-12.0625,,858.4484,-10.4375,,
858.4683,14,,858.4486,0.0,,858.4486,-1.375,,858.4681,3.5625,,858.4486,-88.5,,858.4683,-43,,858.4685,-12.75,,858.4681,107.75,,858.4681,35,,858.4683,-122.5,,858.4685,-2.25,,858.4486,4.22265625,,858.4486,0.5,,858.4685,-15.375,,858.4685,-15.8125,,
858.4884,16,,858.4686,0.0,,858.4686,-0.625,,858.4883,3.125,,858.4687,-87.60000000000001,,858.4884,-43,,858.4885,-15.5,,858.4883,107.75,,858.4883,35,,858.4884,-122.75,,858.4885,-2.875,,858.4686,4.21484375,,858.4686,0.3125,,858.4885,-18.6875,,858.4885,-17.0,,
858.5084,19,,858.4886,0.0,,858.4886,-1.0625,,858.5083,2.875,,858.4887,-87.80000000000001,,858.5084,-43,,858.5085,-18.25,,858.5083,107.6875,,858.5083,35,,858.5084,-122.5,,858.5085,-3.125,,858.4886,4.23046875,,858.4886,0.4375,,858.5085,-22.0,,858.5085,-19.75,,
858.5284,22,,858.5087,0.0,,858.5087,-0.1875,,858.5282,2.75,,858.5087,-87.60000000000001,,858.5284,-43,,858.5285,-21.0,,858.5282,107.625,,858.5282,35,,858.5284,-123.1875,,858.5285,-3.1875,,858.5087,4.23046875,,858.5087,0.125,,858.5285,-25.3125,,858.5285,-24.1875,,
858.5484,26,,858.5286,0.0,,858.5286,0.0625,,858.5483,2.6875,,858.5287,-88.10000000000001,,858.5484,-43,,858.5485,-23.8125,,858.5483,107.625,,858.5483,35,,858.5484,-123.1875,,858.5485,-2.875,,858.5286,4.21484375,,858.5286,0.625,,858.5485,-28.625,,858.5485,-28.125,,
858.5684,30,,858.5487,0.0,,858.5487,0.1875,,858.5682,2.6875,,858.5487,-88.10000000000001,,858.5684,-43,,858.5685,-26.5625,,858.5682,107.5625,,858.5682,35,,858.5684,-122.5,,858.5685,-3.375,,858.5487,4.23046875,,858.5487,0.25,,858.5685,-31.9375,,858.5685,-29.625,,
858.5884,34,,858.5686,0.0,,858.5686,-1.375,,858.5883,2.75,,858.5687,-87.60000000000001,,858.5884,-43,,858.5885,-29.3125,,858.5883,107.5625,,858.5883,35,,858.5884,-123.1875,,858.5885,-3.375,,858.5686,4.21484375,,858.5686,0.3125,,858.5885,-35.25,,858.5885,-34.75,,
858.6084,38,,858.5887,0.0,,858.5887,-1.5,,858.6082,2.9375,,858.5887,-88.10000000000001,,858.6084,-43,,858.6085,-32.0625,,858.6082,107.5,,858.6082,35,,858.6084,-122.5,,858.6085,-2.9375,,858.5887,4.2421875,,858.5887,0.3125,,858.6085,-38.5625,,858.6085,-38.6875,,
858.6284,38,,858.6086,0.0,,858.6086,-0.125,,858.6283,3.125,,858.6087,-87.60000000000001,,858.6284,-42,,858.6285,-34.8125,,858.6283,107.5,,858.6283,35,,858.6284,-123.75,,858.6285,-3.25,,858.6086,4.25,,858.6086,-0.375,,858.6285,-41.875,,858.6285,-40.9375,,
858.6484,44,,858.6286,0.0,,858.6286,0.75,,858.6483,3.375,,858.6287,-88.5,,858.6484,-42,,858.6485,-37.5625,,858.6483,107.5,,858.6483,35,,858.6484,-124.0625,,858.6485,-3.0,,858.6286,4.22265625,,858.6286,-0.3125,,858.6485,-45.1875,,858.6485,-45.5625,,
858.6683,47,,858.6486,0.0,,858.6486,-1.0625,,858.6682,3.6875,,858.6487,-88.7,,858.6683,-42,,858.6685,-40.3125,,858.6682,107.5625,,858.6682,35,,858.6683,-122.75,,858.6685,-3.375,,858.6486,4.1953125,,858.6486,0.0625,,858.6685,-48.5,,858.6685,-47.5625,,
858.6884,49,,858.6686,0.0,,858.6686,2.1875,,858.6882,4.0,,858.6687,-87.80000000000001,,858.6884,-41,,858.6885,-43.0625,,858.6882,107.4375,,858.6882,35,,858.6884,-121.6875,,858.6885,-3.375,,858.6686,4.2421875,,858.6686,0.125,,858.6885,-51.8125,,858.6885,-51.125,,
858.7084,53,,858.6886,0.0,,858.6886,-0.1875,,858.7083,4.3125,,858.6887,-87.0,,858.7084,-42,,858.7085,-45.8125,,858.7083,107.5,,858.7083,35,,858.7084,-123.75,,858.7085,-3.4375,,858.6886,4.20703125,,858.6886,-0.1875,,858.7085,-55.125,,858.7085,-54.5,,
858.7284,58,,858.7087,0.0,,858.7087,0.3125,,858.7282,4.6875,,858.7087,-88.5,,858.7284,-41,,858.7286,-48.5625,,858.7282,107.5,,858.7282,35,,858.7284,-122.0625,,858.7286,-3.4375,,858.7087,4.1875,,858.7087,-0.3125,,858.7286,-58.4375,,858.7286,-58.1875,,
858.7485,60,,858.7287,0.0,,858.7287,0.375,,858.7483,5.0625,,858.7287,-87.30000000000001,,858.7485,-41,,858.7486,-51.3125,,858.7483,107.5,,858.7483,35,,858.7485,-121.25,,858.7486,-3.375,,858.7287,4.25,,858.7287,-0.3125,,858.7486,-61.75,,858.7486,-61.875,,
858.7685,63,,858.7487,0.0,,858.7487,1.5,,858.7683,5.5,,858.7488,-86.7,,858.7685,-41,,858.7686,-54.0625,,858.7683,107.375,,858.7683,35,,858.7685,-124.0625,,858.7686,-3.5625,,858.7487,4.23046875,,858.7487,-0.625,,858.7686,-65.0625,,858.7686,-64.6875,,
858.7884,66,,858.7687,0.0,,858.7687,-1.375,,858.7883,6.0,,858.7688,-88.7,,858.7884,-41,,858.7885,-56.8125,,858.7883,107.375,,858.7883,35,,858.7884,-123.1875,,858.7885,-3.75,,858.7687,4.22265625,,858.7687,0.0625,,858.7885,-68.375,,858.7885,-67.5,,
858.8085,70,,858.7887,0.0,,858.7887,0.5625,,858.8083,6.4375,,858.7887,-88.10000000000001,,858.8085,-41,,858.8086,-59.5625,,858.8083,107.375,,858.8083,35,,858.8085,-122.75,,858.8086,-3.875,,858.7887,4.22265625,,858.7887,-0.4375,,858.8086,-71.6875,,858.8086,-70.5,,
858.8285,74,,858.8087,0.0,,858.8087,-0.125,,858.8283,6.9375,,858.8088,-87.80000000000001,,858.8285,-41,,858.8286,-62.375,,858.8283,107.3125,,858.8283,35,,858.8285,-122.75,,858.8286,-3.875,,858.8087,4.22265625,,858.8087,-0.3125,,858.8286,-75.0,,858.8286,-74.25,,
858.8486,76,,858.8287,0.0,,858.8287,-1.1875,,858.8484,7.4375,,858.8288,-87.80000000000001,,858.8486,-41,,858.8487,-65.125,,858.8484,107.3125,,858.8484,35,,858.8486,-122.75,,858.8487,-4.0,,858.8287,4.1953125,,858.8287,-0.0625,,858.8487,-78.3125,,858.8487,-77.1875,,
858.8683,80,,858.8488,0.0,,858.8488,0.75,,858.8682,7.9375,,858.8489,-87.80000000000001,,858.8683,-41,,858.8685,-67.875,,858.8682,107.25,,858.8682,35,,858.8683,-121.6875,,858.8685,-4.0625,,858.8488,4.22265625,,858.8488,-0.5,,858.8685,-81.625,,858.8685,-80.5625,,
858.8885,83,,858.8686,0.0,,858.8686,0.6875,,858.8882,8.5,,858.8687,-87.0,,858.8885,-41,,858.8886,-70.625,,858.8882,107.1875,,858.8882,35,,858.8885,-122.75,,858.8886,-4.25,,858.8686,4.23046875,,858.8686,-0.5625,,858.8886,-84.9375,,858.8886,-83.1875,,
858.9085,86,,858.8887,0.0,,858.8887,0.3125,,858.9082,9.0625,,858.8888,-87.80000000000001,,858.9085,-41,,858.9086,-73.375,,858.9082,107.1875,,858.9082,35,,858.9085,-123.1875,,858.9086,-4.3125,,858.8887,4.1875,,858.8887,-0.5,,858.9086,-88.25,,858.9086,-86.8125,,
858.9285,90,,858.9087,0.0,,858.9087,-0.5,,858.9282,9.625,,858.9088,-88.10000000000001,,858.9285,-41,,858.9286,-76.125,,858.9282,107.25,,858.9282,35,,858.9285,-121.25,,858.9286,-4.0,,858.9087,4.1875,,858.9087,-0.25,,858.9286,-91.5625,,858.9286,-91.3125,,
858.9485,93,,858.9287,0.0,,858.9287,1.4375,,858.9482,10.1875,,858.9288,-86.7,,858.9485,-41,,858.9486,-78.875,,858.9482,107.125,,858.9482,35,,858.9485,-121.25,,858.9486,-4.4375,,858.9287,4.22265625,,858.9287,-0.8125,,858.9486,-94.875,,858.9486,-93.3125,,
858.9686,95,,858.9487,0.0,,858.9487,-0.5,,858.9684,10.8125,,858.9488,-86.7,,858.9686,-41,,858.9686,-81.625,,858.9684,107.1875,,858.9684,35,,858.9686,-122.75,,858.9686,-4.625,,858.9487,4.27734375,,858.9487,-0.375,,858.9686,-98.1875,,858.9686,-96.125,,
