Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
9.6803,0,,9.6606,0.0,,9.6801,0.0,,9.6606,0.0,,9.6803,0,,9.6604,0.0,,9.6801,110.0625,,9.6801,50,,9.6803,0.0,,9.6604,0.0,,9.6606,1.23828125,,9.6606,0.0,,9.6604,0.0,,9.6604,-0.75,,
9.7003,0,,9.6806,0.0,,9.7001,0.0,,9.6806,0.0,,9.7003,0,,9.6804,0.0,,9.7001,110.0625,,9.7001,50,,9.7003,0.0,,9.6804,0.0,,9.6806,1.203125,,9.6806,0.0,,9.6804,0.0,,9.6804,-0.1875,,
9.7203,0,,9.7006,0.5,,9.7201,0.0,,9.7006,0.0,,9.7203,0,,9.7004,0.0,,9.7201,110.125,,9.7201,50,,9.7203,0.0,,9.7004,0.0,,9.7006,1.2265625,,9.7006,0.0,,9.7004,0.0,,9.7004,0.125,,
9.7402,0,,9.7206,1.5625,,9.7401,0.0,,9.7206,0.0,,9.7402,0,,9.7204,0.0,,9.7401,110.125,,9.7401,50,,9.7402,0.0,,9.7204,0.0,,9.7206,1.2734375,,9.7206,0.0,,9.7204,0.0,,9.7204,-1.0625,,
9.7603,0,,9.7405,0.0,,9.7601,0.0,,9.7405,0.0,,9.7603,0,,9.7403,0.0,,9.7601,110.125,,9.7601,50,,9.7603,0.0,,9.7403,0.0,,9.7405,1.23828125,,9.7405,0.0,,9.7403,0.0,,9.7403,-0.1875,,
9.7803,0,,9.7605,0.5,,9.7801,0.0,,9.7606,0.0,,9.7803,0,,9.7604,0.0,,9.7801,110.1875,,9.7801,50,,9.7803,0.0,,9.7604,0.0,,9.7605,1.2109375,,9.7605,0.0,,9.7604,0.0,,9.7604,0.125,,
9.8002,0,,9.7805,-0.5,,9.8001,0.0,,9.7806,0.0,,9.8002,0,,9.7804,0.0,,9.8001,110.125,,9.8001,50,,9.8002,0.0,,9.7804,0.0,,9.7805,1.25390625,,9.7805,0.0,,9.7804,0.0,,9.7804,0.125,,
9.8203,0,,9.8004,-1.0,,9.8201,0.0,,9.8005,0.0,,9.8203,0,,9.8003,0.0,,9.8201,110.125,,9.8201,50,,9.8203,0.0,,9.8003,0.0,,9.8004,1.25390625,,9.8004,0.0,,9.8003,0.0,,9.8003,-0.1875,,
9.8403,0,,9.8205,-1.0,,9.8401,0.0,,9.8206,0.0,,9.8403,0,,9.8204,0.0,,9.8401,110.125,,9.8401,50,,9.8403,0.0,,9.8204,0.0,,9.8205,1.25390625,,9.8205,0.0,,9.8204,0.0,,9.8204,-0.1875,,
9.8603,0,,9.8405,2.0625,,9.8601,0.0,,9.8406,0.0,,9.8603,0,,9.8404,0.0,,9.8601,110.1875,,9.8601,50,,9.8603,0.0,,9.8404,0.0,,9.8405,1.2890625,,9.8405,0.0,,9.8404,0.0,,9.8404,-0.1875,,
9.8802,0,,9.8605,-0.5,,9.88,0.0,,9.8606,0.0,,9.8802,0,,9.8604,0.0,,9.88,110.125,,9.88,50,,9.8802,0.0,,9.8604,0.0,,9.8605,1.2890625,,9.8605,0.0,,9.8604,0.0,,9.8604,-0.4375,,
9.9003,0,,9.8805,-1.0,,9.9001,0.0,,9.8806,0.0,,9.9003,0,,9.8804,0.0,,9.9001,110.125,,9.9001,50,,9.9003,0.0,,9.8804,0.0,,9.8805,1.296875,,9.8805,0.0,,9.8804,0.0,,9.8804,0.4375,,
9.9203,0,,9.9005,1.0625,,9.9202,0.0,,9.9006,0.0,,9.9203,0,,9.9004,0.0,,9.9202,110.0625,,9.9202,50,,9.9203,0.0,,9.9004,0.0,,9.9005,1.28125,,9.9005,0.0,,9.9004,0.0,,9.9004,0.375,,
9.9403,0,,9.9206,-1.5,,9.9402,0.0,,9.9207,0.0,,9.9403,0,,9.9205,0.0,,9.9402,110.125,,9.9402,50,,9.9403,0.0,,9.9205,0.0,,9.9206,1.2734375,,9.9206,0.0,,9.9205,0.0,,9.9205,0.125,,
9.9603,0,,9.9406,-1.0,,9.9602,0.0,,9.9406,0.0,,9.9603,0,,9.9404,0.0,,9.9602,110.1875,,9.9602,50,,9.9603,0.0,,9.9404,0.0,,9.9406,1.30859375,,9.9406,0.0,,9.9404,0.0,,9.9404,-0.1875,,
9.9803,0,,9.9606,-0.5,,9.9802,0.0,,9.9607,0.0,,9.9803,0,,9.9605,0.0,,9.9802,110.25,,9.9802,50,,9.9803,0.0,,9.9605,0.0,,9.9606,1.2734375,,9.9606,0.0,,9.9605,0.0,,9.9605,0.125,,
10.0003,0,,9.9806,1.125,,10.0002,0.0,,9.9806,0.0,,10.0003,0,,9.9805,0.0,,10.0002,110.0625,,10.0002,50,,10.0003,0.0,,9.9805,0.0,,9.9806,1.2890625,,9.9806,0.0,,9.9805,0.0,,9.9805,0.0,,
10.0203,0,,10.0006,-0.375,,10.0202,0.0,,10.0006,0.0,,10.0203,0,,10.0004,0.0,,10.0202,110.125,,10.0202,50,,10.0203,0.0,,10.0004,0.0,,10.0006,1.296875,,10.0006,0.0,,10.0004,0.0,,10.0004,0.3125,,
10.0403,0,,10.0206,0.125,,10.0402,0.0,,10.0207,0.0,,10.0403,0,,10.0205,0.0,,10.0402,110.1875,,10.0402,50,,10.0403,0.0,,10.0205,0.0,,10.0206,1.30859375,,10.0206,0.0,,10.0205,0.0,,10.0205,0.0625,,
10.0603,0,,10.0406,-0.875,,10.0602,0.0,,10.0406,0.0,,10.0603,0,,10.0404,0.0,,10.0602,110.1875,,10.0602,50,,10.0603,0.0,,10.0404,0.0,,10.0406,1.28125,,10.0406,0.0,,10.0404,0.0,,10.0404,0.0625,,
10.0803,0,,10.0606,2.1875,,10.0802,0.0,,10.0606,0.0,,10.0803,0,,10.0605,0.0,,10.0802,110.1875,,10.0802,50,,10.0803,0.0,,10.0605,0.0,,10.0606,1.30859375,,10.0606,0.0,,10.0605,0.0,,10.0605,-0.5625,,
10.1003,0,,10.0806,-0.375,,10.1002,0.0,,10.0806,0.0,,10.1003,0,,10.0804,0.0,,10.1002,110.1875,,10.1002,50,,10.1003,0.0,,10.0804,0.0,,10.0806,1.30859375,,10.0806,0.0,,10.0804,0.0,,10.0804,0.625,,
10.1203,0,,10.1006,0.125,,10.1202,0.0,,10.1006,0.0,,10.1203,0,,10.1004,0.0,,10.1202,110.125,,10.1202,50,,10.1203,0.0,,10.1004,0.0,,10.1006,1.2734375,,10.1006,0.0,,10.1004,0.0,,10.1004,0.0625,,
10.1403,0,,10.1206,-0.375,,10.1402,0.0,,10.1206,0.0,,10.1403,0,,10.1204,0.0,,10.1402,110.1875,,10.1402,50,,10.1403,0.0,,10.1204,0.0,,10.1206,1.28125,,10.1206,0.0,,10.1204,0.0,,10.1204,-0.875,,
10.1604,0,,10.1406,0.125,,10.1602,0.0,,10.1407,0.0,,10.1604,0,,10.1404,0.0,,10.1602,110.1875,,10.1602,50,,10.1604,0.0,,10.1404,0.0,,10.1406,1.2734375,,10.1406,0.0,,10.1404,0.0,,10.1404,0.0625,,
10.1804,0,,10.1607,0.625,,10.1802,0.0,,10.1607,0.0,,10.1804,0,,10.1605,0.0,,10.1802,110.1875,,10.1802,50,,10.1804,0.0,,10.1605,0.0,,10.1607,1.30859375,,10.1607,0.0,,10.1605,0.0,,10.1605,0.3125,,
10.2004,0,,10.1807,1.125,,10.2002,0.0,,10.1807,0.0,,10.2004,0,,10.1805,0.0,,10.2002,110.1875,,10.2002,50,,10.2004,0.0,,10.1805,0.0,,10.1807,1.32421875,,10.1807,0.0,,10.1805,0.0,,10.1805,0.0,,
10.2204,0,,10.2007,-0.375,,10.2202,0.0,,10.2007,0.0,,10.2204,0,,10.2005,0.0,,10.2202,110.1875,,10.2202,50,,10.2204,0.0,,10.2005,0.0,,10.2007,1.2890625,,10.2007,0.0,,10.2005,0.0,,10.2005,0.3125,,
10.2404,0,,10.2207,-0.375,,10.2402,0.0,,10.2207,0.0,,10.2404,0,,10.2205,0.0,,10.2402,110.25,,10.2402,50,,10.2404,0.0,,10.2205,0.0,,10.2207,1.30859375,,10.2207,0.0,,10.2205,0.0,,10.2205,0.3125,,
10.2604,0,,10.2407,1.6875,,10.2602,0.0,,10.2408,0.0,,10.2604,0,,10.2406,0.0,,10.2602,110.25,,10.2602,50,,10.2604,0.0,,10.2406,0.0,,10.2407,1.30859375,,10.2407,0.0,,10.2406,0.0,,10.2406,0.3125,,
10.2804,0,,10.2607,0.6875,,10.2802,0.0,,10.2607,0.0,,10.2804,0,,10.2605,0.0,,10.2802,110.1875,,10.2802,50,,10.2804,0.0,,10.2605,0.0,,10.2607,1.30859375,,10.2607,0.0,,10.2605,0.0,,10.2605,-0.25,,
10.3004,0,,10.2807,0.125,,10.3002,0.0,,10.2807,0.0,,10.3004,0,,10.2806,0.0,,10.3002,110.25,,10.3002,50,,10.3004,0.0,,10.2806,0.0,,10.2807,1.31640625,,10.2807,0.0,,10.2806,0.0,,10.2806,0.0625,,
10.3204,0,,10.3006,-0.375,,10.3202,0.0,,10.3007,0.0,,10.3204,0,,10.3005,0.0,,10.3202,110.1875,,10.3202,50,,10.3204,0.0,,10.3005,0.0,,10.3006,1.30859375,,10.3006,0.0,,10.3005,0.0,,10.3005,0.3125,,
10.3405,0,,10.3207,1.125,,10.3403,0.0,,10.3207,0.0,,10.3405,0,,10.3205,0.0,,10.3403,110.1875,,10.3403,50,,10.3405,0.0,,10.3205,0.0,,10.3207,1.31640625,,10.3207,0.0,,10.3205,0.0,,10.3205,0.0,,
10.3604,0,,10.3407,-1.875,,10.3602,0.0,,10.3408,0.0,,10.3604,0,,10.3406,0.0,,10.3602,110.1875,,10.3602,50,,10.3604,0.0,,10.3406,0.0,,10.3407,1.2890625,,10.3407,0.0,,10.3406,0.0,,10.3406,0.0625,,
10.3805,0,,10.3606,0.125,,10.3803,0.0,,10.3607,0.0,,10.3805,0,,10.3605,0.0,,10.3803,110.1875,,10.3803,50,,10.3805,0.0,,10.3605,0.0,,10.3606,1.2734375,,10.3606,0.0,,10.3605,0.0,,10.3605,0.0625,,
10.4004,0,,10.3807,-0.375,,10.4002,0.0,,10.3808,0.0,,10.4004,0,,10.3806,0.0,,10.4002,110.1875,,10.4002,50,,10.4004,0.0,,10.3806,0.0,,10.3807,1.28125,,10.3807,0.0,,10.3806,0.0,,10.3806,-0.25,,
10.4204,0,,10.4006,0.6875,,10.4202,0.0,,10.4007,0.0,,10.4204,0,,10.4005,0.0,,10.4202,110.1875,,10.4202,50,,10.4204,0.0,,10.4005,0.0,,10.4006,1.25390625,,10.4006,0.0,,10.4005,0.0,,10.4005,-0.25,,
10.4404,0,,10.4206,0.625,,10.4403,0.0,,10.4207,0.0,,10.4404,0,,10.4205,0.0,,10.4403,110.1875,,10.4403,50,,10.4404,0.0,,10.4205,0.0,,10.4206,1.24609375,,10.4206,0.0,,10.4205,0.0,,10.4205,0.3125,,
10.4603,0,,10.4407,1.125,,10.4601,0.0,,10.4408,0.0,,10.4603,0,,10.4406,0.0,,10.4601,110.25,,10.4601,50,,10.4603,0.0,,10.4406,0.0,,10.4407,1.2734375,,10.4407,0.0,,10.4406,0.0,,10.4406,0.0,,
10.4803,0,,10.4606,1.125,,10.4801,0.0,,10.4607,0.0,,10.4803,0,,10.4605,0.0,,10.4801,110.1875,,10.4801,50,,10.4803,0.0,,10.4605,0.0,,10.4606,1.2890625,,10.4606,0.0,,10.4605,0.0,,10.4605,0.625,,
10.5003,0,,10.4806,0.125,,10.5001,0.0,,10.4807,0.0,,10.5003,0,,10.4805,0.0,,10.5001,110.1875,,10.5001,50,,10.5003,0.0,,10.4805,0.0,,10.4806,1.28125,,10.4806,0.0,,10.4805,0.0,,10.4805,0.0625,,
10.5203,0,,10.5006,1.6875,,10.5201,0.0,,10.5007,0.0,,10.5203,0,,10.5005,0.0,,10.5201,110.125,,10.5201,50,,10.5203,0.0,,10.5005,0.0,,10.5006,1.2890625,,10.5006,0.0,,10.5005,0.0,,10.5005,-0.3125,,
10.5403,0,,10.5206,-0.375,,10.5401,0.0,,10.5206,0.0,,10.5403,0,,10.5204,0.0,,10.5401,110.125,,10.5401,50,,10.5403,0.0,,10.5204,0.0,,10.5206,1.28125,,10.5206,0.0,,10.5204,0.0,,10.5204,-0.25,,
10.5603,0,,10.5406,2.6875,,10.5601,0.0,,10.5407,0.0,,10.5603,0,,10.5405,0.0,,10.5601,110.1875,,10.5601,50,,10.5603,0.0,,10.5405,0.0,,10.5406,1.2734375,,10.5406,0.0,,10.5405,0.0,,10.5405,0.3125,,
10.5803,0,,10.5606,0.6875,,10.5801,0.0,,10.5606,0.0,,10.5803,0,,10.5604,0.0,,10.5801,110.1875,,10.5801,50,,10.5803,0.0,,10.5604,0.0,,10.5606,1.296875,,10.5606,0.0,,10.5604,0.0,,10.5604,0.3125,,
10.6003,0,,10.5806,0.625,,10.6001,0.0,,10.5807,0.0,,10.6003,0,,10.5805,0.0,,10.6001,110.125,,10.6001,50,,10.6003,0.0,,10.5805,0.0,,10.5806,1.296875,,10.5806,0.0,,10.5805,0.0,,10.5805,0.3125,,
