Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
536.255,0,,536.2552,1.125,,536.2548,0.0,,536.2553,0.0,,536.255,0,,536.2551,0.0,,536.2548,109.4375,,536.2548,60,,536.255,0.0,,536.2551,0.0,,536.2552,1.25390625,,536.2552,0.0,,536.2551,0.0,,536.2551,-0.625,,
536.2747,0,,536.275,-1.375,,536.2746,0.0,,536.275,0.0,,536.2747,0,,536.2749,0.0,,536.2746,109.4375,,536.2746,60,,536.2747,0.0,,536.2749,0.0,,536.275,1.2734375,,536.275,0.0,,536.2749,0.0,,536.2749,2.3125,,
536.2947,0,,536.2949,-0.375,,536.2945,0.0,,536.295,0.0,,536.2947,0,,536.2948,0.0,,536.2945,109.5,,536.2945,60,,536.2947,0.0,,536.2948,0.0,,536.2949,1.296875,,536.2949,0.0,,536.2948,0.0,,536.2948,1.125,,
536.3149,0,,536.3152,-0.875,,536.3148,0.0,,536.3153,0.0,,536.3149,0,,536.3151,0.0,,536.3148,109.4375,,536.3148,60,,536.3149,0.0,,536.3151,0.0,,536.3152,1.296875,,536.3152,0.0,,536.3151,0.0,,536.3151,1.4375,,
536.3347,0,,536.335,0.125,,536.3346,0.0,,536.335,0.0,,536.3347,0,,536.3348,0.0,,536.3346,109.375,,536.3346,60,,536.3347,0.0,,536.3348,0.0,,536.335,1.26171875,,536.335,0.0,,536.3348,0.0,,536.3348,-0.375,,
536.3549,0,,536.3552,-0.375,,536.3548,0.0,,536.3553,0.0,,536.3549,0,,536.3551,0.0,,536.3548,109.5,,536.3548,60,,536.3549,0.0,,536.3551,0.0,,536.3552,1.28125,,536.3552,0.0,,536.3551,0.0,,536.3551,0.5,,
536.3747,0,,536.3749,-0.375,,536.3746,0.0,,536.375,0.0,,536.3747,0,,536.3748,0.0,,536.3746,109.4375,,536.3746,60,,536.3747,0.0,,536.3748,0.0,,536.3749,1.2890625,,536.3749,0.0,,536.3748,0.0,,536.3748,0.5,,
536.3947,0,,536.3949,-0.375,,536.3946,0.0,,536.395,0.0,,536.3947,0,,536.3948,0.0,,536.3946,109.4375,,536.3946,60,,536.3947,0.0,,536.3948,0.0,,536.3949,1.2734375,,536.3949,0.0,,536.3948,0.0,,536.3948,0.5,,
536.4149,0,,536.4152,0.125,,536.4148,0.0,,536.4153,0.0,,536.4149,0,,536.415,0.0,,536.4148,109.4375,,536.4148,60,,536.4149,0.0,,536.415,0.0,,536.4152,1.26171875,,536.4152,0.0,,536.415,0.0,,536.415,1.4375,,
536.4346,0,,536.4348,0.625,,536.4345,0.0,,536.4349,0.0,,536.4346,0,,536.4347,0.0,,536.4345,109.4375,,536.4345,60,,536.4346,0.0,,536.4347,0.0,,536.4348,1.26171875,,536.4348,0.0,,536.4347,0.0,,536.4347,-0.0625,,
536.4549,0,,536.4551,1.125,,536.4548,0.0,,536.4552,0.0,,536.4549,0,,536.455,0.0,,536.4548,109.4375,,536.4548,60,,536.4549,0.0,,536.455,0.0,,536.4551,1.2734375,,536.4551,0.0,,536.455,0.0,,536.455,-1.5,,
536.4747,0,,536.4749,1.125,,536.4745,0.0,,536.475,0.0,,536.4747,0,,536.4748,0.0,,536.4745,109.4375,,536.4745,60,,536.4747,0.0,,536.4748,0.0,,536.4749,1.26171875,,536.4749,0.0,,536.4748,0.0,,536.4748,0.25,,
536.4946,0,,536.4948,-0.375,,536.4945,0.0,,536.4949,0.0,,536.4946,0,,536.4947,0.0,,536.4945,109.4375,,536.4945,60,,536.4946,0.0,,536.4947,0.0,,536.4948,1.25390625,,536.4948,0.0,,536.4947,0.0,,536.4947,1.125,,
536.5149,0,,536.5151,-0.375,,536.5147,0.0,,536.5152,0.0,,536.5149,0,,536.515,0.0,,536.5147,109.4375,,536.5147,60,,536.5149,0.0,,536.515,0.0,,536.5151,1.24609375,,536.5151,0.0,,536.515,0.0,,536.515,-0.0625,,
536.5347,0,,536.5349,-1.375,,536.5346,0.0,,536.535,0.0,,536.5347,0,,536.5348,0.0,,536.5346,109.5,,536.5346,60,,536.5347,0.0,,536.5348,0.0,,536.5349,1.2890625,,536.5349,0.0,,536.5348,0.0,,536.5348,2.3125,,
536.5547,0,,536.555,-0.375,,536.5545,0.0,,536.5551,0.0,,536.5547,0,,536.5549,0.0,,536.5545,109.5,,536.5545,60,,536.5547,0.0,,536.5549,0.0,,536.555,1.2734375,,536.555,0.0,,536.5549,0.0,,536.5549,-0.6875,,
536.5746,0,,536.5749,1.125,,536.5745,0.0,,536.575,0.0,,536.5746,0,,536.5748,0.0,,536.5745,109.4375,,536.5745,60,,536.5746,0.0,,536.5748,0.0,,536.5749,1.24609375,,536.5749,0.0,,536.5748,0.0,,536.5748,-0.9375,,
536.5946,0,,536.5949,0.125,,536.5945,0.0,,536.5949,0.0,,536.5946,0,,536.5947,0.0,,536.5945,109.4375,,536.5945,60,,536.5946,0.0,,536.5947,0.0,,536.5949,1.26171875,,536.5949,0.0,,536.5947,0.0,,536.5947,0.875,,
536.6148,0,,536.6151,-0.375,,536.6147,0.0,,536.6152,0.0,,536.6148,0,,536.615,0.0,,536.6147,109.5,,536.6147,60,,536.6148,0.0,,536.615,0.0,,536.6151,1.2734375,,536.6151,0.0,,536.615,0.0,,536.615,1.4375,,
536.6346,0,,536.6349,-0.375,,536.6345,0.0,,536.6349,0.0,,536.6346,0,,536.6347,0.0,,536.6345,109.5,,536.6345,60,,536.6346,0.0,,536.6347,0.0,,536.6349,1.296875,,536.6349,0.0,,536.6347,0.0,,536.6347,0.5,,
536.6548,0,,536.6551,0.625,,536.6547,0.0,,536.6552,0.0,,536.6548,0,,536.655,0.0,,536.6547,109.375,,536.6547,60,,536.6548,0.0,,536.655,0.0,,536.6551,1.28125,,536.6551,0.0,,536.655,0.0,,536.655,-1.25,,
536.6746,0,,536.6749,-0.375,,536.6745,0.0,,536.6749,0.0,,536.6746,0,,536.6747,0.0,,536.6745,109.4375,,536.6745,60,,536.6746,0.0,,536.6747,0.0,,536.6749,1.25390625,,536.6749,0.0,,536.6747,0.0,,536.6747,0.25,,
536.6946,0,,536.6948,0.625,,536.6945,0.0,,536.6949,0.0,,536.6946,0,,536.6947,0.0,,536.6945,109.4375,,536.6945,60,,536.6946,0.0,,536.6947,0.0,,536.6948,1.26171875,,536.6948,0.0,,536.6947,0.0,,536.6947,-0.0625,,
536.7147,0,,536.715,0.125,,536.7145,0.0,,536.715,0.0,,536.7147,0,,536.7148,0.0,,536.7145,109.4375,,536.7145,60,,536.7147,0.0,,536.7148,0.0,,536.715,1.296875,,536.715,0.0,,536.7148,0.0,,536.7148,0.25,,
536.7346,0,,536.7348,0.625,,536.7344,0.0,,536.7349,0.0,,536.7346,0,,536.7347,0.0,,536.7344,109.4375,,536.7344,60,,536.7346,0.0,,536.7347,0.0,,536.7348,1.2734375,,536.7348,0.0,,536.7347,0.0,,536.7347,-0.625,,
536.755,0,,536.7552,-0.375,,536.7549,0.0,,536.7553,0.0,,536.755,0,,536.7551,0.0,,536.7549,109.4375,,536.7549,60,,536.755,0.0,,536.7551,0.0,,536.7552,1.2890625,,536.7552,0.0,,536.7551,0.0,,536.7551,-0.0625,,
536.7747,0,,536.7749,0.125,,536.7745,0.0,,536.775,0.0,,536.7747,0,,536.7748,0.0,,536.7745,109.5,,536.7745,60,,536.7747,0.0,,536.7748,0.0,,536.7749,1.2890625,,536.7749,0.0,,536.7748,0.0,,536.7748,-0.9375,,
536.7948,0,,536.7951,-1.375,,536.7947,0.0,,536.7951,0.0,,536.7948,0,,536.7949,0.0,,536.7947,109.4375,,536.7947,60,,536.7948,0.0,,536.7949,0.0,,536.7951,1.2890625,,536.7951,0.0,,536.7949,0.0,,536.7949,2.3125,,
536.815,0,,536.8152,-0.3125,,536.8149,0.0,,536.8153,0.0,,536.815,0,,536.8151,0.0,,536.8149,109.4375,,536.8149,60,,536.815,0.0,,536.8151,0.0,,536.8152,1.296875,,536.8152,0.0,,536.8151,0.0,,536.8151,-1.0,,
536.8348,0,,536.835,0.6875,,536.8347,0.0,,536.8351,0.0,,536.8348,0,,536.8349,0.0,,536.8347,109.4375,,536.8347,60,,536.8348,0.0,,536.8349,0.0,,536.835,1.30859375,,536.835,0.0,,536.8349,0.0,,536.8349,-0.9375,,
536.8535,0,,536.8537,0.1875,,536.8533,0.0,,536.8538,0.0,,536.8535,0,,536.8536,0.0,,536.8533,109.4375,,536.8533,60,,536.8535,0.0,,536.8536,0.0,,536.8537,1.2890625,,536.8537,0.0,,536.8536,0.0,,536.8536,-0.0625,,
536.8735,0,,536.8737,-0.3125,,536.8734,0.0,,536.8738,0.0,,536.8735,0,,536.8736,0.0,,536.8734,109.4375,,536.8734,60,,536.8735,0.0,,536.8736,0.0,,536.8737,1.2734375,,536.8737,0.0,,536.8736,0.0,,536.8736,0.1875,,
536.8947,0,,536.895,-0.3125,,536.8946,0.0,,536.8951,0.0,,536.8947,0,,536.8949,0.0,,536.8946,109.4375,,536.8946,60,,536.8947,0.0,,536.8949,0.0,,536.895,1.31640625,,536.895,0.0,,536.8949,0.0,,536.8949,-0.375,,
536.9148,0,,536.9151,0.6875,,536.9147,0.0,,536.9152,0.0,,536.9148,0,,536.915,0.0,,536.9147,109.5,,536.9147,60,,536.9148,0.0,,536.915,0.0,,536.9151,1.296875,,536.9151,0.0,,536.915,0.0,,536.915,-0.375,,
536.9348,0,,536.9351,-1.3125,,536.9346,0.0,,536.9351,0.0,,536.9348,0,,536.9349,0.0,,536.9346,109.4375,,536.9346,60,,536.9348,0.0,,536.9349,0.0,,536.9351,1.28125,,536.9351,0.0,,536.9349,0.0,,536.9349,1.375,,
536.955,0,,536.9552,0.1875,,536.9548,0.0,,536.9553,0.0,,536.955,0,,536.9551,0.0,,536.9548,109.4375,,536.9548,60,,536.955,0.0,,536.9551,0.0,,536.9552,1.296875,,536.9552,0.0,,536.9551,0.0,,536.9551,-0.6875,,
536.9749,0,,536.9752,0.1875,,536.9748,0.0,,536.9753,0.0,,536.9749,0,,536.9751,0.0,,536.9748,109.4375,,536.9748,60,,536.9749,0.0,,536.9751,0.0,,536.9752,1.25390625,,536.9752,0.0,,536.9751,0.0,,536.9751,-0.6875,,
536.9949,0,,536.9952,0.1875,,536.9948,0.0,,536.9952,0.0,,536.9949,0,,536.995,0.0,,536.9948,109.4375,,536.9948,60,,536.9949,0.0,,536.995,0.0,,536.9952,1.28125,,536.9952,0.0,,536.995,0.0,,536.995,-1.875,,
537.0135,0,,537.0138,0.1875,,537.0133,0.0,,537.0139,0.0,,537.0135,0,,537.0137,0.0,,537.0133,109.4375,,537.0133,60,,537.0135,0.0,,537.0137,0.0,,537.0138,1.28125,,537.0138,0.0,,537.0137,0.0,,537.0137,1.125,,
537.0349,0,,537.0352,0.6875,,537.0348,0.0,,537.0352,0.0,,537.0349,0,,537.035,0.0,,537.0348,109.5,,537.0348,60,,537.0349,0.0,,537.035,0.0,,537.0352,1.26171875,,537.0352,0.0,,537.035,0.0,,537.035,0.5,,
537.0549,0,,537.0552,-0.875,,537.0548,0.0,,537.0553,0.0,,537.0549,0,,537.0551,0.0,,537.0548,109.4375,,537.0548,60,,537.0549,0.0,,537.0551,0.0,,537.0552,1.24609375,,537.0552,0.0,,537.0551,0.0,,537.0551,-1.875,,
537.0749,0,,537.0752,0.1875,,537.0748,0.0,,537.0752,0.0,,537.0749,0,,537.075,0.0,,537.0748,109.4375,,537.0748,60,,537.0749,0.0,,537.075,0.0,,537.0752,1.28125,,537.0752,0.0,,537.075,0.0,,537.075,0.5,,
537.0949,0,,537.0951,-0.3125,,537.0947,0.0,,537.0952,0.0,,537.0949,0,,537.095,0.0,,537.0947,109.4375,,537.0947,60,,537.0949,0.0,,537.095,0.0,,537.0951,1.2890625,,537.0951,0.0,,537.095,0.0,,537.095,-1.0,,
537.115,0,,537.1153,0.1875,,537.1148,0.0,,537.1154,0.0,,537.115,0,,537.1152,0.0,,537.1148,109.4375,,537.1148,60,,537.115,0.0,,537.1152,0.0,,537.1153,1.25390625,,537.1153,0.0,,537.1152,0.0,,537.1152,-0.6875,,
537.1349,0,,537.1351,0.1875,,537.1347,0.0,,537.1352,0.0,,537.1349,0,,537.135,0.0,,537.1347,109.4375,,537.1347,60,,537.1349,0.0,,537.135,0.0,,537.1351,1.24609375,,537.1351,0.0,,537.135,0.0,,537.135,-0.6875,,
537.1549,0,,537.1552,-0.3125,,537.1548,0.0,,537.1552,0.0,,537.1549,0,,537.155,0.0,,537.1548,109.4375,,537.1548,60,,537.1549,0.0,,537.155,0.0,,537.1552,1.296875,,537.1552,0.0,,537.155,0.0,,537.155,-0.125,,
537.1735,0,,537.1738,0.1875,,537.1733,0.0,,537.1739,0.0,,537.1735,0,,537.1736,0.0,,537.1733,109.4375,,537.1733,60,,537.1735,0.0,,537.1736,0.0,,537.1738,1.28125,,537.1738,0.0,,537.1736,0.0,,537.1736,-2.125,,
537.1948,0,,537.1951,-0.3125,,537.1947,0.0,,537.1952,0.0,,537.1948,0,,537.195,0.0,,537.1947,109.375,,537.1947,60,,537.1948,0.0,,537.195,0.0,,537.1951,1.25390625,,537.1951,0.0,,537.195,0.0,,537.195,-1.25,,
537.2149,0,,537.2152,-0.3125,,537.2148,0.0,,537.2153,0.0,,537.2149,0,,537.2151,0.0,,537.2148,109.4375,,537.2148,60,,537.2149,0.0,,537.2151,0.0,,537.2152,1.26171875,,537.2152,0.0,,537.2151,0.0,,537.2151,0.8125,,
537.2348,0,,537.2351,1.1875,,537.2347,0.0,,537.2352,0.0,,537.2348,0,,537.235,0.0,,537.2347,109.4375,,537.2347,60,,537.2348,0.0,,537.235,0.0,,537.2351,1.25390625,,537.2351,0.0,,537.235,0.0,,537.235,-1.25,,
537.2549,0,,537.2551,-0.3125,,537.2547,0.0,,537.2552,0.0,,537.2549,0,,537.255,0.0,,537.2547,109.375,,537.2547,60,,537.2549,0.0,,537.255,0.0,,537.2551,1.28125,,537.2551,0.0,,537.255,0.0,,537.255,-1.0,,
537.2747,0,,537.2749,0.6875,,537.2745,0.0,,537.275,0.0,,537.2747,0,,537.2748,0.0,,537.2745,109.4375,,537.2745,60,,537.2747,0.0,,537.2748,0.0,,537.2749,1.2890625,,537.2749,0.0,,537.2748,0.0,,537.2748,-0.9375,,
537.2948,0,,537.2951,-0.3125,,537.2947,0.0,,537.2951,0.0,,537.2948,0,,537.2949,0.0,,537.2947,109.4375,,537.2947,60,,537.2948,0.0,,537.2949,0.0,,537.2951,1.25390625,,537.2951,0.0,,537.2949,0.0,,537.2949,0.5,,
537.3149,0,,537.3152,0.6875,,537.3148,0.0,,537.3152,0.0,,537.3149,0,,537.315,0.0,,537.3148,109.4375,,537.3148,60,,537.3149,0.0,,537.315,0.0,,537.3152,1.26171875,,537.3152,0.0,,537.315,0.0,,537.315,-2.125,,
537.3334,0,,537.3337,-0.3125,,537.3333,0.0,,537.3338,0.0,,537.3334,0,,537.3335,0.0,,537.3333,109.375,,537.3333,60,,537.3334,0.0,,537.3335,0.0,,537.3337,1.30859375,,537.3337,0.0,,537.3335,0.0,,537.3335,0.1875,,
537.3534,0,,537.3537,-0.3125,,537.3532,0.0,,537.3538,0.0,,537.3534,0,,537.3536,0.0,,537.3532,109.4375,,537.3532,60,,537.3534,0.0,,537.3536,0.0,,537.3537,1.296875,,537.3537,0.0,,537.3536,0.0,,537.3536,-1.0,,
537.3746,0,,537.3749,0.1875,,537.3745,0.0,,537.3749,0.0,,537.3746,0,,537.3747,0.0,,537.3745,109.5,,537.3745,60,,537.3746,0.0,,537.3747,0.0,,537.3749,1.2734375,,537.3749,0.0,,537.3747,0.0,,537.3747,-1.0,,
537.3948,0,,537.395,0.1875,,537.3947,0.0,,537.3951,0.0,,537.3948,0,,537.3949,0.0,,537.3947,109.5,,537.3947,60,,537.3948,0.0,,537.3949,0.0,,537.395,1.26171875,,537.395,0.0,,537.3949,0.0,,537.3949,-0.0625,,
537.4149,0,,537.4152,0.1875,,537.4147,0.0,,537.4153,0.0,,537.4149,0,,537.4151,0.0,,537.4147,109.5,,537.4147,60,,537.4149,0.0,,537.4151,0.0,,537.4152,1.25390625,,537.4152,0.0,,537.4151,0.0,,537.4151,-1.25,,
537.4348,0,,537.435,0.1875,,537.4347,0.0,,537.4351,0.0,,537.4348,0,,537.4349,0.0,,537.4347,109.5,,537.4347,60,,537.4348,0.0,,537.4349,0.0,,537.435,1.2734375,,537.435,0.0,,537.4349,0.0,,537.4349,-0.6875,,
537.4549,0,,537.4551,0.1875,,537.4547,0.0,,537.4552,0.0,,537.4549,0,,537.455,0.0,,537.4547,109.4375,,537.4547,60,,537.4549,0.0,,537.455,0.0,,537.4551,1.2890625,,537.4551,0.0,,537.455,0.0,,537.455,-1.25,,
537.4746,0,,537.4748,0.1875,,537.4745,0.0,,537.4749,0.0,,537.4746,0,,537.4747,0.0,,537.4745,109.4375,,537.4745,60,,537.4746,0.0,,537.4747,0.0,,537.4748,1.30859375,,537.4748,0.0,,537.4747,0.0,,537.4747,-0.375,,
537.4947,0,,537.4949,-0.3125,,537.4945,0.0,,537.495,0.0,,537.4947,0,,537.4948,0.0,,537.4945,109.375,,537.4945,60,,537.4947,0.0,,537.4948,0.0,,537.4949,1.28125,,537.4949,0.0,,537.4948,0.0,,537.4948,0.1875,,
537.5135,0,,537.5138,1.1875,,537.5132,0.0,,537.5138,0.0,,537.5135,0,,537.5136,0.0,,537.5132,109.375,,537.5132,60,,537.5135,0.0,,537.5136,0.0,,537.5138,1.25390625,,537.5138,0.0,,537.5136,0.0,,537.5136,-1.875,,
537.5349,0,,537.5351,-0.3125,,537.5347,0.0,,537.5352,0.0,,537.5349,0,,537.535,0.0,,537.5347,109.375,,537.5347,60,,537.5349,0.0,,537.535,0.0,,537.5351,1.26171875,,537.5351,0.0,,537.535,0.0,,537.535,-1.0,,
537.555,0,,537.5552,0.1875,,537.5548,0.0,,537.5553,0.0,,537.555,0,,537.5551,0.0,,537.5548,109.5,,537.5548,60,,537.555,0.0,,537.5551,0.0,,537.5552,1.2734375,,537.5552,0.0,,537.5551,0.0,,537.5551,-0.6875,,
537.5748,0,,537.575,0.6875,,537.5747,0.0,,537.5751,0.0,,537.5748,0,,537.5749,0.0,,537.5747,109.4375,,537.5747,60,,537.5748,0.0,,537.5749,0.0,,537.575,1.28125,,537.575,0.0,,537.5749,0.0,,537.5749,-1.5625,,
537.5948,0,,537.595,-0.875,,537.5947,0.0,,537.5951,0.0,,537.5948,0,,537.5949,0.0,,537.5947,109.5,,537.5947,60,,537.5948,0.0,,537.5949,0.0,,537.595,1.28125,,537.595,0.0,,537.5949,0.0,,537.5949,0.5,,
