Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
951.9455,0,,951.9259,-0.6875,,951.9453,0.0,,951.9259,0.0,,951.9455,0,,951.9257,0.0,,951.9453,111.25,,951.9453,42,,951.9455,0.0,,951.9257,0.0,,951.9259,1.296875,,951.9259,0.0,,951.9257,0.0,,951.9257,-1.1875,,
951.9669,0,,951.9458,-0.6875,,951.9668,0.0,,951.9458,0.0,,951.9669,0,,951.9456,0.0,,951.9668,111.1875,,951.9668,42,,951.9669,0.0,,951.9456,0.0,,951.9458,1.31640625,,951.9458,0.0,,951.9456,0.0,,951.9456,-1.5,,
951.9856,0,,951.9671,0.375,,951.9855,0.0,,951.9672,0.0,,951.9856,0,,951.967,0.0,,951.9855,111.125,,951.9855,42,,951.9856,0.0,,951.967,0.0,,951.9671,1.30859375,,951.9671,0.0,,951.967,0.0,,951.967,0.0,,
952.0055,0,,951.9858,0.375,,952.0053,0.0,,951.9859,0.0,,952.0055,0,,951.9857,0.0,,952.0053,111.125,,952.0053,42,,952.0055,0.0,,951.9857,0.0,,951.9858,1.26171875,,951.9858,0.0,,951.9857,0.0,,951.9857,0.0,,
952.0255,0,,952.0057,-0.125,,952.0253,0.0,,952.0058,0.0,,952.0255,0,,952.0056,0.0,,952.0253,111.1875,,952.0253,42,,952.0255,0.0,,952.0056,0.0,,952.0057,1.26171875,,952.0057,0.0,,952.0056,0.0,,952.0056,-0.5625,,
952.0455,0,,952.0258,1.375,,952.0454,0.0,,952.0258,0.0,,952.0455,0,,952.0256,0.0,,952.0454,111.125,,952.0454,42,,952.0455,0.0,,952.0256,0.0,,952.0258,1.25390625,,952.0258,0.0,,952.0256,0.0,,952.0256,1.125,,
952.0669,0,,952.0458,0.375,,952.0667,0.0,,952.0459,0.0,,952.0669,0,,952.0457,0.0,,952.0667,111.1875,,952.0667,42,,952.0669,0.0,,952.0457,0.0,,952.0458,1.26171875,,952.0458,0.0,,952.0457,0.0,,952.0457,0.5625,,
952.0868,0,,952.0671,-0.6875,,952.0867,0.0,,952.0672,0.0,,952.0868,0,,952.067,0.0,,952.0867,111.1875,,952.0867,42,,952.0868,0.0,,952.067,0.0,,952.0671,1.32421875,,952.0671,0.0,,952.067,0.0,,952.067,-0.3125,,
952.1056,0,,952.0871,-0.6875,,952.1055,0.0,,952.0871,0.0,,952.1056,0,,952.087,0.0,,952.1055,111.25,,952.1055,42,,952.1056,0.0,,952.087,0.0,,952.0871,1.32421875,,952.0871,0.0,,952.087,0.0,,952.087,-0.3125,,
952.1268,0,,952.1058,-0.6875,,952.1267,0.0,,952.1059,0.0,,952.1268,0,,952.1057,0.0,,952.1267,111.125,,952.1267,42,,952.1268,0.0,,952.1057,0.0,,952.1058,1.30859375,,952.1058,0.0,,952.1057,0.0,,952.1057,-0.3125,,
952.1468,0,,952.1271,0.875,,952.1467,0.0,,952.1271,0.0,,952.1468,0,,952.127,0.0,,952.1467,111.1875,,952.1467,42,,952.1468,0.0,,952.127,0.0,,952.1271,1.31640625,,952.1271,0.0,,952.127,0.0,,952.127,1.4375,,
952.1655,0,,952.1471,-0.125,,952.1654,0.0,,952.1471,0.0,,952.1655,0,,952.1469,0.0,,952.1654,111.125,,952.1654,42,,952.1655,0.0,,952.1469,0.0,,952.1471,1.26171875,,952.1471,0.0,,952.1469,0.0,,952.1469,0.5625,,
952.1869,0,,952.1658,-0.125,,952.1867,0.0,,952.1659,0.0,,952.1869,0,,952.1657,0.0,,952.1867,111.125,,952.1867,42,,952.1869,0.0,,952.1657,0.0,,952.1658,1.24609375,,952.1658,0.0,,952.1657,0.0,,952.1657,0.5625,,
952.207,0,,952.1871,-0.125,,952.2068,0.0,,952.1872,0.0,,952.207,0,,952.187,0.0,,952.2068,111.1875,,952.2068,42,,952.207,0.0,,952.187,0.0,,952.1871,1.2890625,,952.1871,0.0,,952.187,0.0,,952.187,0.25,,
952.2269,0,,952.2072,0.875,,952.2267,0.0,,952.2073,0.0,,952.2269,0,,952.2071,0.0,,952.2267,111.125,,952.2267,42,,952.2269,0.0,,952.2071,0.0,,952.2072,1.2890625,,952.2072,0.0,,952.2071,0.0,,952.2071,1.4375,,
952.2456,0,,952.2271,0.375,,952.2454,0.0,,952.2272,0.0,,952.2456,0,,952.227,0.0,,952.2454,111.125,,952.2454,42,,952.2456,0.0,,952.227,0.0,,952.2271,1.26171875,,952.2271,0.0,,952.227,0.0,,952.227,0.0,,
952.2655,0,,952.2459,0.375,,952.2654,0.0,,952.2459,0.0,,952.2655,0,,952.2457,0.0,,952.2654,111.125,,952.2654,42,,952.2655,0.0,,952.2457,0.0,,952.2459,1.28125,,952.2459,0.0,,952.2457,0.0,,952.2457,0.0,,
952.287,0,,952.2658,-0.6875,,952.2868,0.0,,952.2658,0.0,,952.287,0,,952.2656,0.0,,952.2868,111.125,,952.2868,42,,952.287,0.0,,952.2656,0.0,,952.2658,1.2734375,,952.2658,0.0,,952.2656,0.0,,952.2656,-0.625,,
952.3055,0,,952.2872,0.375,,952.3054,0.0,,952.2873,0.0,,952.3055,0,,952.2871,0.0,,952.3054,111.1875,,952.3054,42,,952.3055,0.0,,952.2871,0.0,,952.2872,1.24609375,,952.2872,0.0,,952.2871,0.0,,952.2871,0.0,,
952.327,0,,952.3058,0.375,,952.3268,0.0,,952.3058,0.0,,952.327,0,,952.3056,0.0,,952.3268,111.125,,952.3268,42,,952.327,0.0,,952.3056,0.0,,952.3058,1.2734375,,952.3058,0.0,,952.3056,0.0,,952.3056,0.0,,
952.3469,0,,952.3272,1.375,,952.3468,0.0,,952.3273,0.0,,952.3469,0,,952.3271,0.0,,952.3468,111.1875,,952.3468,42,,952.3469,0.0,,952.3271,0.0,,952.3272,1.2734375,,952.3272,0.0,,952.3271,0.0,,952.3271,0.5625,,
952.367,0,,952.3472,-0.6875,,952.3668,0.0,,952.3472,0.0,,952.367,0,,952.3471,0.0,,952.3668,111.1875,,952.3668,42,,952.367,0.0,,952.3471,0.0,,952.3472,1.2734375,,952.3472,0.0,,952.3471,0.0,,952.3471,-0.625,,
952.387,0,,952.3672,1.375,,952.3869,0.0,,952.3673,0.0,,952.387,0,,952.3671,0.0,,952.3869,111.125,,952.3869,42,,952.387,0.0,,952.3671,0.0,,952.3672,1.296875,,952.3672,0.0,,952.3671,0.0,,952.3671,1.6875,,
952.4057,0,,952.3872,0.875,,952.4055,0.0,,952.3873,0.0,,952.4057,0,,952.3871,0.0,,952.4055,111.125,,952.4055,42,,952.4057,0.0,,952.3871,0.0,,952.3872,1.30859375,,952.3872,0.0,,952.3871,0.0,,952.3871,0.25,,
952.4269,0,,952.4059,0.875,,952.4268,0.0,,952.406,0.0,,952.4269,0,,952.4058,0.0,,952.4268,111.1875,,952.4268,42,,952.4269,0.0,,952.4058,0.0,,952.4059,1.28125,,952.4059,0.0,,952.4058,0.0,,952.4058,0.25,,
952.4457,0,,952.4272,-0.6875,,952.4455,0.0,,952.4272,0.0,,952.4457,0,,952.4271,0.0,,952.4455,111.125,,952.4455,42,,952.4457,0.0,,952.4271,0.0,,952.4272,1.25390625,,952.4272,0.0,,952.4271,0.0,,952.4271,-1.1875,,
952.4669,0,,952.4459,-0.6875,,952.4668,0.0,,952.446,0.0,,952.4669,0,,952.4458,0.0,,952.4668,111.1875,,952.4668,42,,952.4669,0.0,,952.4458,0.0,,952.4459,1.2734375,,952.4459,0.0,,952.4458,0.0,,952.4458,-1.1875,,
952.4869,0,,952.4672,0.875,,952.4868,0.0,,952.4672,0.0,,952.4869,0,,952.4671,0.0,,952.4868,111.0625,,952.4868,42,,952.4869,0.0,,952.4671,0.0,,952.4672,1.26171875,,952.4672,0.0,,952.4671,0.0,,952.4671,0.8125,,
952.5056,0,,952.4871,1.375,,952.5055,0.0,,952.4872,0.0,,952.5056,0,,952.487,0.0,,952.5055,111.1875,,952.5055,42,,952.5056,0.0,,952.487,0.0,,952.4871,1.2734375,,952.4871,0.0,,952.487,0.0,,952.487,1.125,,
952.5269,0,,952.5059,1.375,,952.5268,0.0,,952.506,0.0,,952.5269,0,,952.5058,0.0,,952.5268,111.1875,,952.5268,42,,952.5269,0.0,,952.5058,0.0,,952.5059,1.33203125,,952.5059,0.0,,952.5058,0.0,,952.5058,1.125,,
952.5456,0,,952.5271,-0.125,,952.5455,0.0,,952.5272,0.0,,952.5456,0,,952.527,0.0,,952.5455,111.125,,952.5455,42,,952.5456,0.0,,952.527,0.0,,952.5271,1.32421875,,952.5271,0.0,,952.527,0.0,,952.527,-0.3125,,
952.5669,0,,952.5459,-0.125,,952.5668,0.0,,952.546,0.0,,952.5669,0,,952.5458,0.0,,952.5668,111.1875,,952.5668,42,,952.5669,0.0,,952.5458,0.0,,952.5459,1.2890625,,952.5459,0.0,,952.5458,0.0,,952.5458,-0.3125,,
952.5869,0,,952.5671,-0.6875,,952.5868,0.0,,952.5672,0.0,,952.5869,0,,952.567,0.0,,952.5868,111.25,,952.5868,42,,952.5869,0.0,,952.567,0.0,,952.5671,1.296875,,952.5671,0.0,,952.567,0.0,,952.567,0.5,,
952.607,0,,952.5872,-0.6875,,952.6068,0.0,,952.5872,0.0,,952.607,0,,952.5871,0.0,,952.6068,111.1875,,952.6068,42,,952.607,0.0,,952.5871,0.0,,952.5872,1.2890625,,952.5872,0.0,,952.5871,0.0,,952.5871,-0.625,,
952.6269,0,,952.6071,-0.6875,,952.6267,0.0,,952.6072,0.0,,952.6269,0,,952.6071,0.0,,952.6267,111.125,,952.6267,42,,952.6269,0.0,,952.6071,0.0,,952.6071,1.296875,,952.6071,0.0,,952.6071,0.0,,952.6071,-0.0625,,
952.6469,0,,952.6271,-0.6875,,952.6468,0.0,,952.6272,0.0,,952.6469,0,,952.627,0.0,,952.6468,111.1875,,952.6468,42,,952.6469,0.0,,952.627,0.0,,952.6271,1.26171875,,952.6271,0.0,,952.627,0.0,,952.627,-0.0625,,
952.6669,0,,952.6471,0.875,,952.6667,0.0,,952.6472,0.0,,952.6669,0,,952.647,0.0,,952.6667,111.125,,952.6667,42,,952.6669,0.0,,952.647,0.0,,952.6471,1.26171875,,952.6471,0.0,,952.647,0.0,,952.647,1.4375,,
952.6869,0,,952.6671,-0.125,,952.6868,0.0,,952.6672,0.0,,952.6869,0,,952.667,0.0,,952.6868,111.125,,952.6868,42,,952.6869,0.0,,952.667,0.0,,952.6671,1.28125,,952.6671,0.0,,952.667,0.0,,952.667,0.25,,
952.707,0,,952.6871,-0.6875,,952.7068,0.0,,952.6872,0.0,,952.707,0,,952.687,0.0,,952.7068,111.125,,952.7068,42,,952.707,0.0,,952.687,0.0,,952.6871,1.23828125,,952.6871,0.0,,952.687,0.0,,952.687,-0.0625,,
952.7268,0,,952.7072,0.875,,952.7267,0.0,,952.7073,0.0,,952.7268,0,,952.7071,0.0,,952.7267,111.1875,,952.7267,42,,952.7268,0.0,,952.7071,0.0,,952.7072,1.24609375,,952.7072,0.0,,952.7071,0.0,,952.7071,2.0,,
952.7456,0,,952.7271,-1.1875,,952.7455,0.0,,952.7271,0.0,,952.7456,0,,952.727,0.0,,952.7455,111.1875,,952.7455,42,,952.7456,0.0,,952.727,0.0,,952.7271,1.296875,,952.7271,0.0,,952.727,0.0,,952.727,-2.0625,,
952.7668,0,,952.7458,-1.1875,,952.7667,0.0,,952.7459,0.0,,952.7668,0,,952.7457,0.0,,952.7667,111.1875,,952.7667,42,,952.7668,0.0,,952.7457,0.0,,952.7458,1.30859375,,952.7458,0.0,,952.7457,0.0,,952.7457,-2.0625,,
952.7868,0,,952.7671,-0.1875,,952.7867,0.0,,952.7671,0.0,,952.7868,0,,952.767,0.0,,952.7867,111.125,,952.7867,42,,952.7868,0.0,,952.767,0.0,,952.7671,1.3515625,,952.7671,0.0,,952.767,0.0,,952.767,0.1875,,
952.8055,0,,952.7871,0.3125,,952.8054,0.0,,952.7871,0.0,,952.8055,0,,952.7869,0.0,,952.8054,111.125,,952.8054,42,,952.8055,0.0,,952.7869,0.0,,952.7871,1.32421875,,952.7871,0.0,,952.7869,0.0,,952.7869,0.5,,
952.8268,0,,952.8058,0.3125,,952.8267,0.0,,952.8059,0.0,,952.8268,0,,952.8057,0.0,,952.8267,111.1875,,952.8267,42,,952.8268,0.0,,952.8057,0.0,,952.8058,1.296875,,952.8058,0.0,,952.8057,0.0,,952.8057,0.5,,
952.8468,0,,952.8271,0.3125,,952.8467,0.0,,952.8271,0.0,,952.8468,0,,952.8269,0.0,,952.8467,111.25,,952.8467,42,,952.8468,0.0,,952.8269,0.0,,952.8271,1.31640625,,952.8271,0.0,,952.8269,0.0,,952.8269,0.5,,
952.8668,0,,952.8471,-0.75,,952.8667,0.0,,952.8471,0.0,,952.8668,0,,952.847,0.0,,952.8667,111.125,,952.8667,42,,952.8668,0.0,,952.847,0.0,,952.8471,1.32421875,,952.8471,0.0,,952.847,0.0,,952.847,-1.25,,
952.8868,0,,952.8671,0.3125,,952.8867,0.0,,952.8671,0.0,,952.8868,0,,952.8669,0.0,,952.8867,111.1875,,952.8867,42,,952.8868,0.0,,952.8669,0.0,,952.8671,1.33203125,,952.8671,0.0,,952.8669,0.0,,952.8669,-0.0625,,
952.9069,0,,952.8871,0.3125,,952.9067,0.0,,952.8871,0.0,,952.9069,0,,952.887,0.0,,952.9067,111.25,,952.9067,42,,952.9069,0.0,,952.887,0.0,,952.8871,1.32421875,,952.8871,0.0,,952.887,0.0,,952.887,-0.6875,,
952.9255,0,,952.9071,-0.75,,952.9254,0.0,,952.9072,0.0,,952.9255,0,,952.907,0.0,,952.9254,111.1875,,952.9254,42,,952.9255,0.0,,952.907,0.0,,952.9071,1.33203125,,952.9071,0.0,,952.907,0.0,,952.907,-1.25,,
952.9455,0,,952.9257,-0.75,,952.9454,0.0,,952.9258,0.0,,952.9455,0,,952.9256,0.0,,952.9454,111.1875,,952.9454,42,,952.9455,0.0,,952.9256,0.0,,952.9257,1.31640625,,952.9257,0.0,,952.9256,0.0,,952.9256,-1.25,,
952.9655,0,,952.9458,-0.75,,952.9654,0.0,,952.9458,0.0,,952.9655,0,,952.9456,0.0,,952.9654,111.125,,952.9654,42,,952.9655,0.0,,952.9456,0.0,,952.9458,1.2890625,,952.9458,0.0,,952.9456,0.0,,952.9456,-0.6875,,
952.9855,0,,952.9657,-0.1875,,952.9854,0.0,,952.9658,0.0,,952.9855,0,,952.9656,0.0,,952.9854,111.1875,,952.9854,42,,952.9855,0.0,,952.9656,0.0,,952.9657,1.31640625,,952.9657,0.0,,952.9656,0.0,,952.9656,-0.375,,
953.0055,0,,952.9858,0.3125,,953.0054,0.0,,952.9858,0.0,,953.0055,0,,952.9856,0.0,,953.0054,111.1875,,953.0054,42,,953.0055,0.0,,952.9856,0.0,,952.9858,1.32421875,,952.9858,0.0,,952.9856,0.0,,952.9856,-0.0625,,
953.0268,0,,953.0057,-0.75,,953.0267,0.0,,953.0058,0.0,,953.0268,0,,953.0056,0.0,,953.0267,111.1875,,953.0267,42,,953.0268,0.0,,953.0056,0.0,,953.0057,1.296875,,953.0057,0.0,,953.0056,0.0,,953.0056,-0.125,,
953.0455,0,,953.0271,-0.75,,953.0454,0.0,,953.0271,0.0,,953.0455,0,,953.0269,0.0,,953.0454,111.125,,953.0454,42,,953.0455,0.0,,953.0269,0.0,,953.0271,1.296875,,953.0271,0.0,,953.0269,0.0,,953.0269,-1.25,,
953.0668,0,,953.0457,-0.75,,953.0667,0.0,,953.0458,0.0,,953.0668,0,,953.0456,0.0,,953.0667,111.1875,,953.0667,42,,953.0668,0.0,,953.0456,0.0,,953.0457,1.296875,,953.0457,0.0,,953.0456,0.0,,953.0456,-1.25,,
953.0855,0,,953.067,-0.25,,953.0854,0.0,,953.0671,0.0,,953.0855,0,,953.0669,0.0,,953.0854,111.125,,953.0854,42,,953.0855,0.0,,953.0669,0.0,,953.067,1.296875,,953.067,0.0,,953.0669,0.0,,953.0669,-2.125,,
953.1055,0,,953.0857,-0.25,,953.1054,0.0,,953.0858,0.0,,953.1055,0,,953.0856,0.0,,953.1054,111.1875,,953.1054,42,,953.1055,0.0,,953.0856,0.0,,953.0857,1.30859375,,953.0857,0.0,,953.0856,0.0,,953.0856,-2.125,,
953.1255,0,,953.1057,-1.25,,953.1254,0.0,,953.1058,0.0,,953.1255,0,,953.1056,0.0,,953.1254,111.1875,,953.1254,42,,953.1255,0.0,,953.1056,0.0,,953.1057,1.30859375,,953.1057,0.0,,953.1056,0.0,,953.1056,-1.5625,,
953.1455,0,,953.1257,0.8125,,953.1454,0.0,,953.1258,0.0,,953.1455,0,,953.1256,0.0,,953.1454,111.1875,,953.1454,42,,953.1455,0.0,,953.1256,0.0,,953.1257,1.31640625,,953.1257,0.0,,953.1256,0.0,,953.1256,0.25,,
953.1668,0,,953.1457,-0.1875,,953.1666,0.0,,953.1458,0.0,,953.1668,0,,953.1456,0.0,,953.1666,111.1875,,953.1666,42,,953.1668,0.0,,953.1456,0.0,,953.1457,1.30859375,,953.1457,0.0,,953.1456,0.0,,953.1456,-0.375,,
953.1855,0,,953.1671,-0.75,,953.1854,0.0,,953.1671,0.0,,953.1855,0,,953.167,0.0,,953.1854,111.1875,,953.1854,42,,953.1855,0.0,,953.167,0.0,,953.1671,1.30859375,,953.1671,0.0,,953.167,0.0,,953.167,-0.125,,
953.2055,0,,953.1858,-0.75,,953.2054,0.0,,953.1858,0.0,,953.2055,0,,953.1856,0.0,,953.2054,111.1875,,953.2054,42,,953.2055,0.0,,953.1856,0.0,,953.1858,1.31640625,,953.1858,0.0,,953.1856,0.0,,953.1856,-0.125,,
953.2255,0,,953.2058,-1.25,,953.2254,0.0,,953.2059,0.0,,953.2255,0,,953.2057,0.0,,953.2254,111.1875,,953.2254,42,,953.2255,0.0,,953.2057,0.0,,953.2058,1.2890625,,953.2058,0.0,,953.2057,0.0,,953.2057,-0.375,,
953.2468,0,,953.2257,-0.1875,,953.2466,0.0,,953.2258,0.0,,953.2468,0,,953.2256,0.0,,953.2466,111.1875,,953.2466,42,,953.2468,0.0,,953.2256,0.0,,953.2257,1.28125,,953.2257,0.0,,953.2256,0.0,,953.2256,0.1875,,
953.2655,0,,953.2471,-1.25,,953.2653,0.0,,953.2471,0.0,,953.2655,0,,953.247,0.0,,953.2653,111.1875,,953.2653,42,,953.2655,0.0,,953.247,0.0,,953.2471,1.2890625,,953.2471,0.0,,953.247,0.0,,953.247,-2.125,,
953.2855,0,,953.2657,-1.25,,953.2854,0.0,,953.2658,0.0,,953.2855,0,,953.2656,0.0,,953.2854,111.25,,953.2854,42,,953.2855,0.0,,953.2656,0.0,,953.2657,1.31640625,,953.2657,0.0,,953.2656,0.0,,953.2656,-2.125,,
953.3055,0,,953.2858,-0.75,,953.3053,0.0,,953.2859,0.0,,953.3055,0,,953.2857,0.0,,953.3053,111.1875,,953.3053,42,,953.3055,0.0,,953.2857,0.0,,953.2858,1.3515625,,953.2858,0.0,,953.2857,0.0,,953.2857,-0.6875,,
953.3255,0,,953.3058,-0.75,,953.3253,0.0,,953.3058,0.0,,953.3255,0,,953.3056,0.0,,953.3253,111.1875,,953.3253,42,,953.3255,0.0,,953.3056,0.0,,953.3058,1.30859375,,953.3058,0.0,,953.3056,0.0,,953.3056,-1.25,,
953.3455,0,,953.3257,-0.1875,,953.3453,0.0,,953.3258,0.0,,953.3455,0,,953.3256,0.0,,953.3453,111.1875,,953.3453,42,,953.3455,0.0,,953.3256,0.0,,953.3257,1.2890625,,953.3257,0.0,,953.3256,0.0,,953.3256,-1.5625,,
