Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1817.3306,0,,1817.331,0.0,,1817.331,0.6875,,1817.3306,1.375,,1817.3508,3.4000000000000004,,1817.3306,287,,1817.3308,4.4375,,1817.3306,108.375,,1817.3306,35,,1817.3306,4.4375,,1817.3308,11.375,,1817.331,2.03515625,,1817.331,0.3125,,1817.3308,4.0,,1817.3308,3.1875,,
1817.3506,4,,1817.3508,0.0,,1817.3508,0.6875,,1817.3504,1.375,,1817.371,3.4000000000000004,,1817.3506,287,,1817.3508,4.5625,,1817.3504,108.4375,,1817.3504,35,,1817.3506,4.75,,1817.3508,11.25,,1817.3508,2.01171875,,1817.3508,0.3125,,1817.3508,4.125,,1817.3508,4.6875,,
1817.3706,0,,1817.3708,0.0,,1817.3708,-0.75,,1817.3704,1.3125,,1817.391,3.3000000000000003,,1817.3706,287,,1817.3708,4.6875,,1817.3704,108.3125,,1817.3704,35,,1817.3706,4.75,,1817.3708,11.3125,,1817.3708,2.0,,1817.3708,0.4375,,1817.3708,4.25,,1817.3708,4.1875,,
1817.3906,4,,1817.3908,0.0,,1817.3908,0.375,,1817.3904,1.3125,,1817.411,3.2,,1817.3906,287,,1817.3906,4.625,,1817.3904,108.4375,,1817.3904,35,,1817.3906,4.5625,,1817.3906,11.3125,,1817.3908,2.02734375,,1817.3908,0.3125,,1817.3906,4.125,,1817.3906,3.9375,,
1817.4106,0,,1817.4108,0.0,,1817.4108,0.375,,1817.4104,1.3125,,1817.4308,3.4000000000000004,,1817.4106,287,,1817.4106,4.4375,,1817.4104,108.375,,1817.4104,35,,1817.4106,4.4375,,1817.4106,11.3125,,1817.4108,2.0546875,,1817.4108,0.375,,1817.4106,4.0,,1817.4106,3.75,,
1817.4306,0,,1817.4308,0.0,,1817.4308,0.125,,1817.4304,1.3125,,1817.4508,3.5,,1817.4306,287,,1817.4308,4.5625,,1817.4304,108.4375,,1817.4304,35,,1817.4306,4.75,,1817.4308,11.3125,,1817.4308,2.0546875,,1817.4308,0.5,,1817.4308,4.125,,1817.4308,4.25,,
1817.4506,4,,1817.4508,0.0,,1817.4508,0.0,,1817.4504,1.3125,,1817.471,3.5,,1817.4506,288,,1817.4508,4.75,,1817.4504,108.375,,1817.4504,35,,1817.4506,4.875,,1817.4508,11.125,,1817.4508,2.046875,,1817.4508,0.375,,1817.4508,4.3125,,1817.4508,6.375,,
1817.4706,0,,1817.4708,0.0,,1817.4708,1.5625,,1817.4704,1.3125,,1817.491,3.5,,1817.4706,288,,1817.4706,4.8125,,1817.4704,108.4375,,1817.4704,35,,1817.4706,4.875,,1817.4706,11.3125,,1817.4708,2.02734375,,1817.4708,0.3125,,1817.4706,4.375,,1817.4706,4.6875,,
1817.4906,6,,1817.4908,0.0,,1817.4908,0.0,,1817.4904,1.3125,,1817.5108,3.4000000000000004,,1817.4906,288,,1817.4906,4.8125,,1817.4904,108.3125,,1817.4904,35,,1817.4906,4.875,,1817.4906,11.25,,1817.4908,2.01953125,,1817.4908,0.3125,,1817.4906,4.375,,1817.4906,5.875,,
1817.5104,4,,1817.5108,0.0,,1817.5108,1.6875,,1817.5104,1.3125,,1817.5308,3.3000000000000003,,1817.5104,288,,1817.5106,4.75,,1817.5104,108.4375,,1817.5104,35,,1817.5104,4.75,,1817.5106,11.375,,1817.5108,1.984375,,1817.5108,0.1875,,1817.5106,4.3125,,1817.5106,3.9375,,
1817.5306,0,,1817.5308,0.0,,1817.5308,-2.875,,1817.5304,1.375,,1817.5508,3.1,,1817.5306,288,,1817.5308,4.625,,1817.5304,108.4375,,1817.5304,35,,1817.5306,4.5625,,1817.5308,11.3125,,1817.5308,2.01171875,,1817.5308,0.4375,,1817.5308,4.125,,1817.5308,4.125,,
1817.5506,0,,1817.5508,0.0,,1817.5508,0.6875,,1817.5504,1.375,,1817.571,3.3000000000000003,,1817.5506,288,,1817.5506,4.375,,1817.5504,108.4375,,1817.5504,35,,1817.5506,4.3125,,1817.5506,11.25,,1817.5508,2.046875,,1817.5508,0.3125,,1817.5506,3.9375,,1817.5506,5.5625,,
1817.5706,4,,1817.5708,0.0,,1817.5708,0.0,,1817.5704,1.375,,1817.5908,3.5,,1817.5706,288,,1817.5706,4.375,,1817.5704,108.4375,,1817.5704,35,,1817.5706,4.5625,,1817.5706,11.3125,,1817.5708,2.0546875,,1817.5708,0.4375,,1817.5706,3.9375,,1817.5706,4.375,,
1817.5904,0,,1817.5908,0.0,,1817.5908,-0.625,,1817.5904,1.3125,,1817.6108,3.5,,1817.5904,287,,1817.5906,4.6875,,1817.5904,108.4375,,1817.5904,35,,1817.5904,4.875,,1817.5906,11.375,,1817.5908,2.01171875,,1817.5908,0.4375,,1817.5906,4.3125,,1817.5906,3.9375,,
1817.6106,0,,1817.6108,0.0,,1817.6108,-0.75,,1817.6104,1.3125,,1817.6308,3.3000000000000003,,1817.6106,288,,1817.6108,4.8125,,1817.6104,108.4375,,1817.6104,35,,1817.6106,4.875,,1817.6108,11.25,,1817.6108,2.03515625,,1817.6108,0.5,,1817.6108,4.375,,1817.6108,5.3125,,
1817.6306,4,,1817.6308,0.0,,1817.6308,1.6875,,1817.6304,1.3125,,1817.6508,3.4000000000000004,,1817.6306,288,,1817.6306,4.6875,,1817.6304,108.4375,,1817.6304,35,,1817.6306,4.5625,,1817.6306,11.3125,,1817.6308,2.02734375,,1817.6308,0.1875,,1817.6306,4.25,,1817.6306,4.5625,,
1817.6506,0,,1817.6508,0.0,,1817.6508,0.8125,,1817.6504,1.3125,,1817.6708,3.4000000000000004,,1817.6506,288,,1817.6506,4.625,,1817.6504,108.4375,,1817.6504,35,,1817.6506,4.75,,1817.6506,11.4375,,1817.6508,1.9921875,,1817.6508,0.3125,,1817.6506,4.125,,1817.6506,4.625,,
1817.6704,0,,1817.6708,0.0,,1817.6708,-0.375,,1817.6704,1.3125,,1817.6908,3.1,,1817.6704,289,,1817.6706,4.6875,,1817.6704,108.375,,1817.6704,35,,1817.6704,4.75,,1817.6706,11.375,,1817.6708,2.01953125,,1817.6708,0.375,,1817.6706,4.25,,1817.6706,3.8125,,
1817.6904,0,,1817.6908,0.0,,1817.6908,0.9375,,1817.6904,1.3125,,1817.7108,3.3000000000000003,,1817.6904,288,,1817.6906,4.5,,1817.6904,108.375,,1817.6904,35,,1817.6904,4.3125,,1817.6906,11.4375,,1817.6908,2.03515625,,1817.6908,0.25,,1817.6906,3.9375,,1817.6906,3.125,,
1817.7106,0,,1817.7106,0.0,,1817.7106,-1.75,,1817.7104,1.3125,,1817.7308,3.4000000000000004,,1817.7106,289,,1817.7106,4.375,,1817.7104,108.4375,,1817.7104,35,,1817.7106,4.5625,,1817.7106,11.4375,,1817.7106,2.03515625,,1817.7106,0.5,,1817.7106,4.0,,1817.7106,3.625,,
1817.7306,4,,1817.7308,0.0,,1817.7308,1.4375,,1817.7304,1.3125,,1817.7508,3.4000000000000004,,1817.7306,289,,1817.7306,4.625,,1817.7304,108.375,,1817.7304,35,,1817.7306,4.75,,1817.7306,11.25,,1817.7308,2.01953125,,1817.7308,0.1875,,1817.7306,4.1875,,1817.7306,5.4375,,
1817.7504,4,,1817.7508,0.0,,1817.7508,-0.75,,1817.7504,1.3125,,1817.7708,3.3000000000000003,,1817.7504,288,,1817.7506,4.6875,,1817.7504,108.375,,1817.7504,35,,1817.7504,4.75,,1817.7506,11.375,,1817.7508,2.01171875,,1817.7508,0.4375,,1817.7506,4.25,,1817.7506,3.875,,
1817.7704,4,,1817.7708,0.0,,1817.7708,-0.4375,,1817.7704,1.3125,,1817.7908,3.3000000000000003,,1817.7704,289,,1817.7706,4.625,,1817.7704,108.4375,,1817.7704,35,,1817.7704,4.5625,,1817.7706,11.375,,1817.7708,2.02734375,,1817.7708,0.375,,1817.7706,4.125,,1817.7706,4.0,,
1817.7904,0,,1817.7906,0.0,,1817.7906,0.25,,1817.7902,1.3125,,1817.8108,3.4000000000000004,,1817.7904,288,,1817.7906,4.5,,1817.7902,108.4375,,1817.7902,35,,1817.7904,4.5625,,1817.7906,11.25,,1817.7906,2.046875,,1817.7906,0.375,,1817.7906,4.0625,,1817.7906,5.375,,
1817.8106,4,,1817.8106,0.0,,1817.8106,1.8125,,1817.8102,1.3125,,1817.8308,3.5,,1817.8106,288,,1817.8106,4.625,,1817.8102,108.4375,,1817.8102,35,,1817.8106,4.75,,1817.8106,11.3125,,1817.8106,2.046875,,1817.8106,0.1875,,1817.8106,4.125,,1817.8106,4.75,,
1817.8304,0,,1817.8308,0.0,,1817.8308,-0.75,,1817.8304,1.3125,,1817.8508,3.5,,1817.8304,288,,1817.8306,4.75,,1817.8304,108.375,,1817.8304,35,,1817.8304,4.875,,1817.8306,11.3125,,1817.8308,2.0546875,,1817.8308,0.4375,,1817.8306,4.3125,,1817.8306,4.8125,,
1817.8504,4,,1817.8508,0.0,,1817.8508,-0.125,,1817.8504,1.3125,,1817.8708,3.5,,1817.8504,288,,1817.8506,4.8125,,1817.8504,108.5,,1817.8504,35,,1817.8504,4.875,,1817.8506,11.375,,1817.8508,2.046875,,1817.8508,0.375,,1817.8506,4.375,,1817.8506,3.9375,,
1817.8706,4,,1817.8708,0.0,,1817.8708,2.1875,,1817.8704,1.3125,,1817.8908,3.5,,1817.8706,289,,1817.8706,4.8125,,1817.8704,108.4375,,1817.8704,35,,1817.8706,4.875,,1817.8706,11.375,,1817.8708,2.0546875,,1817.8708,0.125,,1817.8706,4.375,,1817.8706,3.6875,,
1817.8906,0,,1817.8906,0.0,,1817.8906,-0.25,,1817.8904,1.3125,,1817.9108,3.5,,1817.8906,288,,1817.8906,4.8125,,1817.8904,108.4375,,1817.8904,35,,1817.8906,4.875,,1817.8906,11.4375,,1817.8906,2.0546875,,1817.8906,0.375,,1817.8906,4.375,,1817.8906,3.875,,
1817.9104,0,,1817.9108,0.0,,1817.9108,0.125,,1817.9104,1.3125,,1817.9308,3.5,,1817.9104,289,,1817.9106,4.8125,,1817.9104,108.4375,,1817.9104,35,,1817.9104,4.875,,1817.9106,11.375,,1817.9108,2.02734375,,1817.9108,0.3125,,1817.9106,4.375,,1817.9106,4.375,,
1817.9304,0,,1817.9308,0.0,,1817.9308,0.375,,1817.9304,1.3125,,1817.9508,3.4000000000000004,,1817.9304,289,,1817.9306,4.8125,,1817.9304,108.4375,,1817.9304,35,,1817.9304,4.875,,1817.9306,11.3125,,1817.9308,2.0546875,,1817.9308,0.3125,,1817.9306,4.375,,1817.9306,4.5,,
1817.9504,0,,1817.9506,0.0,,1817.9506,0.375,,1817.9502,1.3125,,1817.9708,3.5,,1817.9504,289,,1817.9506,4.75,,1817.9502,108.4375,,1817.9502,35,,1817.9504,4.75,,1817.9506,11.3125,,1817.9506,2.0703125,,1817.9506,0.3125,,1817.9506,4.25,,1817.9506,4.4375,,
1817.9704,4,,1817.9706,0.0,,1817.9706,0.25,,1817.9702,1.3125,,1817.9908,3.6,,1817.9704,289,,1817.9706,4.75,,1817.9702,108.375,,1817.9702,35,,1817.9704,4.875,,1817.9706,11.3125,,1817.9706,2.01953125,,1817.9706,0.375,,1817.9706,4.3125,,1817.9706,4.0625,,
1817.9904,4,,1817.9906,0.0,,1817.9906,-1.125,,1817.9904,1.3125,,1818.0108,3.3000000000000003,,1817.9904,288,,1817.9904,4.875,,1817.9904,108.4375,,1817.9904,35,,1817.9904,5.0,,1817.9904,11.3125,,1817.9906,2.01953125,,1817.9906,0.5,,1817.9904,4.4375,,1817.9904,4.1875,,
1818.0104,4,,1818.0108,0.0,,1818.0108,0.625,,1818.0104,1.3125,,1818.0308,3.3000000000000003,,1818.0104,288,,1818.0106,4.75,,1818.0104,108.4375,,1818.0104,35,,1818.0104,4.5625,,1818.0106,11.25,,1818.0108,2.046875,,1818.0108,0.3125,,1818.0106,4.1875,,1818.0106,4.75,,
1818.0306,0,,1818.0308,0.0,,1818.0308,0.0,,1818.0302,1.3125,,1818.0508,3.5,,1818.0306,288,,1818.0306,4.5,,1818.0302,108.4375,,1818.0302,35,,1818.0306,4.5625,,1818.0306,11.3125,,1818.0308,2.0546875,,1818.0308,0.375,,1818.0306,4.0625,,1818.0306,4.4375,,
1818.0506,0,,1818.0508,0.0,,1818.0508,1.1875,,1818.0502,1.3125,,1818.0708,3.5,,1818.0506,288,,1818.0506,4.6875,,1818.0502,108.4375,,1818.0502,35,,1818.0506,4.875,,1818.0506,11.375,,1818.0508,2.046875,,1818.0508,0.25,,1818.0506,4.3125,,1818.0506,3.75,,
1818.0706,0,,1818.0708,0.0,,1818.0708,2.625,,1818.0704,1.3125,,1818.0908,3.5,,1818.0706,289,,1818.0708,4.8125,,1818.0704,108.375,,1818.0704,35,,1818.0706,4.875,,1818.0708,11.4375,,1818.0708,2.046875,,1818.0708,0.125,,1818.0708,4.375,,1818.0708,4.875,,
1818.0904,4,,1818.0908,0.0,,1818.0908,-0.75,,1818.0904,1.3125,,1818.1108,3.5,,1818.0904,289,,1818.0906,4.8125,,1818.0904,108.375,,1818.0904,35,,1818.0904,4.875,,1818.0906,11.4375,,1818.0908,2.01171875,,1818.0908,0.375,,1818.0906,4.375,,1818.0906,3.9375,,
1818.1106,4,,1818.1108,0.0,,1818.1108,-0.125,,1818.1102,1.3125,,1818.1308,3.3000000000000003,,1818.1106,290,,1818.1106,4.8125,,1818.1102,108.4375,,1818.1102,35,,1818.1106,4.875,,1818.1106,11.3125,,1818.1108,2.0,,1818.1108,0.3125,,1818.1106,4.375,,1818.1106,4.25,,
1818.1306,4,,1818.1308,0.0,,1818.1308,1.8125,,1818.1302,1.3125,,1818.1508,3.2,,1818.1306,290,,1818.1306,4.6875,,1818.1302,108.375,,1818.1302,35,,1818.1306,4.5625,,1818.1306,11.375,,1818.1308,2.02734375,,1818.1308,0.1875,,1818.1306,4.125,,1818.1306,3.5,,
1818.1504,0,,1818.1508,0.0,,1818.1508,-3.0,,1818.1504,1.3125,,1818.1708,3.4000000000000004,,1818.1504,289,,1818.1506,4.4375,,1818.1504,108.4375,,1818.1504,35,,1818.1504,4.4375,,1818.1506,11.5,,1818.1508,2.03515625,,1818.1508,0.3125,,1818.1506,4.0,,1818.1506,5.8125,,
1818.1704,0,,1818.1708,0.0,,1818.1708,-0.3125,,1818.1704,1.375,,1818.1908,3.4000000000000004,,1818.1704,289,,1818.1706,4.5625,,1818.1704,108.4375,,1818.1704,35,,1818.1704,4.75,,1818.1706,11.5625,,1818.1708,2.0546875,,1818.1708,0.375,,1818.1706,4.1875,,1818.1706,1.8125,,
1818.1904,0,,1818.1906,0.0,,1818.1906,2.4375,,1818.1902,1.3125,,1818.2108,3.5,,1818.1904,289,,1818.1906,4.6875,,1818.1902,108.4375,,1818.1902,35,,1818.1904,4.75,,1818.1906,11.375,,1818.1906,2.0625,,1818.1906,0.375,,1818.1906,4.25,,1818.1906,3.9375,,
1818.2106,4,,1818.2108,0.0,,1818.2108,-0.5,,1818.2102,1.375,,1818.2308,3.6,,1818.2106,289,,1818.2106,4.75,,1818.2102,108.4375,,1818.2102,35,,1818.2106,4.875,,1818.2106,11.3125,,1818.2108,2.03515625,,1818.2108,0.4375,,1818.2106,4.3125,,1818.2106,4.375,,
1818.2304,0,,1818.2308,0.0,,1818.2308,-0.5625,,1818.2302,1.3125,,1818.2508,3.4000000000000004,,1818.2304,289,,1818.2306,4.875,,1818.2302,108.4375,,1818.2302,35,,1818.2304,5.0,,1818.2306,11.375,,1818.2308,2.02734375,,1818.2308,0.4375,,1818.2306,4.4375,,1818.2306,4.9375,,
1818.2504,0,,1818.2508,0.0,,1818.2508,-2.125,,1818.2504,1.3125,,1818.2708,3.4000000000000004,,1818.2504,289,,1818.2506,4.8125,,1818.2504,108.4375,,1818.2504,35,,1818.2504,4.75,,1818.2506,11.3125,,1818.2508,2.03515625,,1818.2508,0.5625,,1818.2506,4.3125,,1818.2506,4.875,,
1818.2704,4,,1818.2706,0.0,,1818.2706,-0.3125,,1818.2702,1.3125,,1818.2908,3.4000000000000004,,1818.2704,289,,1818.2706,4.6875,,1818.2702,108.4375,,1818.2702,35,,1818.2704,4.75,,1818.2706,11.4375,,1818.2706,2.03515625,,1818.2706,0.375,,1818.2706,4.25,,1818.2706,3.9375,,
1818.2906,0,,1818.2906,0.0,,1818.2906,0.625,,1818.2902,1.3125,,1818.3108,3.4000000000000004,,1818.2906,290,,1818.2906,4.6875,,1818.2902,108.4375,,1818.2902,35,,1818.2906,4.75,,1818.2906,11.5,,1818.2906,2.03515625,,1818.2906,0.25,,1818.2906,4.25,,1818.2906,4.4375,,
1818.3104,4,,1818.3108,0.0,,1818.3108,1.1875,,1818.3102,1.3125,,1818.3308,3.4000000000000004,,1818.3104,290,,1818.3106,4.6875,,1818.3102,108.4375,,1818.3102,35,,1818.3104,4.75,,1818.3106,11.6875,,1818.3108,2.01953125,,1818.3108,0.1875,,1818.3106,4.25,,1818.3106,1.5,,
1818.3304,4,,1818.3308,0.0,,1818.3308,0.75,,1818.3302,1.3125,,1818.3508,3.3000000000000003,,1818.3304,290,,1818.3306,4.6875,,1818.3302,108.4375,,1818.3302,35,,1818.3304,4.75,,1818.3306,11.5,,1818.3308,2.01171875,,1818.3308,0.25,,1818.3306,4.25,,1818.3306,3.6875,,
1818.3504,4,,1818.3506,0.0,,1818.3506,-0.5,,1818.3502,1.3125,,1818.3708,3.3000000000000003,,1818.3504,290,,1818.3506,4.625,,1818.3502,108.3125,,1818.3502,35,,1818.3504,4.5625,,1818.3506,11.375,,1818.3506,2.02734375,,1818.3506,0.375,,1818.3506,4.125,,1818.3506,4.5,,
1818.3704,0,,1818.3706,0.0,,1818.3706,0.0625,,1818.3702,1.375,,1818.3908,3.4000000000000004,,1818.3704,289,,1818.3706,4.5,,1818.3702,108.4375,,1818.3702,35,,1818.3704,4.5625,,1818.3706,11.375,,1818.3706,2.046875,,1818.3706,0.375,,1818.3706,4.0625,,1818.3706,4.625,,
1818.3904,0,,1818.3906,0.0,,1818.3906,0.875,,1818.3902,1.375,,1818.4108,3.5,,1818.3904,290,,1818.3904,4.625,,1818.3902,108.375,,1818.3902,35,,1818.3904,4.75,,1818.3904,11.375,,1818.3906,2.0546875,,1818.3906,0.3125,,1818.3904,4.1875,,1818.3904,4.6875,,
1818.4104,4,,1818.4108,0.0,,1818.4108,-2.0625,,1818.4102,1.375,,1818.4306,3.5,,1818.4104,289,,1818.4106,4.75,,1818.4102,108.4375,,1818.4102,35,,1818.4104,4.875,,1818.4106,11.4375,,1818.4108,2.02734375,,1818.4108,0.5625,,1818.4106,4.3125,,1818.4106,4.6875,,
1818.4304,4,,1818.4306,0.0,,1818.4306,-0.125,,1818.4302,1.375,,1818.4508,3.4000000000000004,,1818.4304,289,,1818.4306,4.8125,,1818.4302,108.4375,,1818.4302,35,,1818.4304,4.875,,1818.4306,11.1875,,1818.4306,2.01953125,,1818.4306,0.4375,,1818.4306,4.375,,1818.4306,4.875,,
1818.4504,4,,1818.4506,0.0,,1818.4506,1.625,,1818.4502,1.375,,1818.4708,3.3000000000000003,,1818.4504,290,,1818.4506,4.75,,1818.4502,108.375,,1818.4502,35,,1818.4504,4.75,,1818.4506,11.25,,1818.4506,2.0546875,,1818.4506,0.25,,1818.4506,4.25,,1818.4506,4.9375,,
1818.4704,0,,1818.4706,0.0,,1818.4706,-0.25,,1818.4702,1.3125,,1818.4908,3.5,,1818.4704,290,,1818.4704,4.625,,1818.4702,108.375,,1818.4702,35,,1818.4704,4.5625,,1818.4704,11.5625,,1818.4706,2.01953125,,1818.4706,0.375,,1818.4704,4.125,,1818.4704,2.75,,
1818.4904,4,,1818.4906,0.0,,1818.4906,1.5,,1818.4902,1.3125,,1818.5106,3.3000000000000003,,1818.4904,290,,1818.4904,4.6875,,1818.4902,108.4375,,1818.4902,35,,1818.4904,4.875,,1818.4904,11.375,,1818.4906,2.03515625,,1818.4906,0.1875,,1818.4904,4.3125,,1818.4904,4.5625,,
1818.5104,0,,1818.5106,0.0,,1818.5106,0.125,,1818.5102,1.3125,,1818.5308,3.4000000000000004,,1818.5104,290,,1818.5106,4.6875,,1818.5102,108.375,,1818.5102,35,,1818.5104,4.5625,,1818.5106,11.4375,,1818.5106,2.03515625,,1818.5106,0.3125,,1818.5106,4.125,,1818.5106,4.125,,
1818.5306,4,,1818.5306,0.0,,1818.5306,-1.5625,,1818.5304,1.375,,1818.5508,3.4000000000000004,,1818.5306,291,,1818.5306,4.6875,,1818.5304,108.4375,,1818.5304,35,,1818.5306,4.75,,1818.5306,11.4375,,1818.5306,2.03515625,,1818.5306,0.4375,,1818.5306,4.1875,,1818.5306,5.0625,,
1818.5504,0,,1818.5508,0.0,,1818.5508,-1.9375,,1818.5504,1.375,,1818.5708,3.4000000000000004,,1818.5504,291,,1818.5506,4.6875,,1818.5504,108.4375,,1818.5504,35,,1818.5504,4.75,,1818.5506,11.4375,,1818.5508,2.0625,,1818.5508,0.375,,1818.5506,4.25,,1818.5506,5.1875,,
1818.5704,4,,1818.5708,0.0,,1818.5708,0.5,,1818.5704,1.375,,1818.5908,3.6,,1818.5704,290,,1818.5706,4.6875,,1818.5704,108.4375,,1818.5704,35,,1818.5704,4.75,,1818.5706,11.375,,1818.5708,2.02734375,,1818.5708,0.3125,,1818.5706,4.25,,1818.5706,4.75,,
1818.5904,0,,1818.5906,0.0,,1818.5906,1.5,,1818.5902,1.375,,1818.6108,3.4000000000000004,,1818.5904,290,,1818.5906,4.8125,,1818.5902,108.4375,,1818.5902,35,,1818.5904,5.0,,1818.5906,11.375,,1818.5906,2.0546875,,1818.5906,0.25,,1818.5906,4.4375,,1818.5906,4.375,,
1818.6106,6,,1818.6106,0.0,,1818.6106,0.0625,,1818.6104,1.375,,1818.6308,3.5,,1818.6106,290,,1818.6106,4.75,,1818.6104,108.4375,,1818.6104,35,,1818.6106,4.75,,1818.6106,11.375,,1818.6106,2.02734375,,1818.6106,0.375,,1818.6106,4.3125,,1818.6106,4.3125,,
1818.6304,0,,1818.6308,0.0,,1818.6308,0.4375,,1818.6304,1.375,,1818.6508,3.4000000000000004,,1818.6304,290,,1818.6306,4.8125,,1818.6304,108.4375,,1818.6304,35,,1818.6304,4.875,,1818.6306,11.375,,1818.6308,2.01953125,,1818.6308,0.3125,,1818.6306,4.3125,,1818.6306,4.5,,
1818.6504,4,,1818.6508,0.0,,1818.6508,-0.9375,,1818.6504,1.3125,,1818.6708,3.3000000000000003,,1818.6504,290,,1818.6506,4.75,,1818.6504,108.375,,1818.6504,35,,1818.6504,4.75,,1818.6506,11.5625,,1818.6508,2.046875,,1818.6508,0.4375,,1818.6506,4.25,,1818.6506,2.9375,,
1818.6704,4,,1818.6706,0.0,,1818.6706,0.6875,,1818.6702,1.3125,,1818.6908,3.5,,1818.6704,290,,1818.6706,4.5625,,1818.6702,108.4375,,1818.6702,35,,1818.6704,4.5625,,1818.6706,11.5,,1818.6706,2.046875,,1818.6706,0.3125,,1818.6706,4.125,,1818.6706,3.875,,
1818.6906,4,,1818.6906,0.0,,1818.6906,-1.625,,1818.6904,1.3125,,1818.7108,3.5,,1818.6906,290,,1818.6906,4.75,,1818.6904,108.4375,,1818.6904,35,,1818.6906,4.875,,1818.6906,11.4375,,1818.6906,2.0546875,,1818.6906,0.5,,1818.6906,4.3125,,1818.6906,4.1875,,
1818.7104,4,,1818.7108,0.0,,1818.7108,-1.5625,,1818.7104,1.3125,,1818.7308,3.5,,1818.7104,291,,1818.7106,4.8125,,1818.7104,108.4375,,1818.7104,35,,1818.7104,4.875,,1818.7106,11.375,,1818.7108,2.0703125,,1818.7108,0.375,,1818.7106,4.375,,1818.7106,4.4375,,
1818.7304,0,,1818.7308,0.0,,1818.7308,2.25,,1818.7304,1.375,,1818.7508,3.6,,1818.7304,291,,1818.7306,4.8125,,1818.7304,108.5,,1818.7304,35,,1818.7304,4.875,,1818.7306,11.625,,1818.7308,2.03515625,,1818.7308,0.125,,1818.7306,4.375,,1818.7306,2.625,,
1818.7504,0,,1818.7506,0.0,,1818.7506,0.5,,1818.7502,1.3125,,1818.7708,3.4000000000000004,,1818.7504,291,,1818.7506,4.9375,,1818.7502,108.375,,1818.7502,35,,1818.7504,5.0,,1818.7506,11.5,,1818.7506,2.03515625,,1818.7506,0.3125,,1818.7506,4.4375,,1818.7506,4.3125,,
1818.7706,0,,1818.7706,0.0,,1818.7706,-1.125,,1818.7704,1.3125,,1818.7908,3.4000000000000004,,1818.7706,291,,1818.7706,4.75,,1818.7704,108.5,,1818.7704,35,,1818.7706,4.75,,1818.7706,11.625,,1818.7706,2.03515625,,1818.7706,0.4375,,1818.7706,4.3125,,1818.7706,2.6875,,
1818.7904,0,,1818.7908,0.0,,1818.7908,0.25,,1818.7904,1.375,,1818.8108,3.4000000000000004,,1818.7904,290,,1818.7906,4.6875,,1818.7904,108.4375,,1818.7904,35,,1818.7904,4.75,,1818.7906,11.375,,1818.7908,2.03515625,,1818.7908,0.4375,,1818.7906,4.25,,1818.7906,4.5625,,
1818.8106,0,,1818.8108,0.0,,1818.8108,-2.0625,,1818.8104,1.375,,1818.8308,3.4000000000000004,,1818.8106,290,,1818.8108,4.6875,,1818.8104,108.4375,,1818.8104,35,,1818.8106,4.75,,1818.8108,11.4375,,1818.8108,2.01171875,,1818.8108,0.5,,1818.8108,4.25,,1818.8108,4.25,,
1818.8306,0,,1818.8308,0.0,,1818.8308,0.875,,1818.8302,1.375,,1818.851,3.3000000000000003,,1818.8306,290,,1818.8306,4.6875,,1818.8302,108.4375,,1818.8302,35,,1818.8306,4.75,,1818.8306,11.4375,,1818.8308,1.9921875,,1818.8308,0.3125,,1818.8306,4.25,,1818.8306,4.25,,
1818.8506,0,,1818.8508,0.0,,1818.8508,0.1875,,1818.8504,1.375,,1818.8708,3.1,,1818.8506,290,,1818.8506,4.5625,,1818.8504,108.375,,1818.8504,35,,1818.8506,4.5625,,1818.8506,11.5,,1818.8508,1.9921875,,1818.8508,0.375,,1818.8506,4.125,,1818.8506,3.75,,
1818.8704,4,,1818.8708,0.0,,1818.8708,0.8125,,1818.8704,1.375,,1818.8908,3.1,,1818.8704,291,,1818.8706,4.3125,,1818.8704,108.4375,,1818.8704,35,,1818.8704,4.3125,,1818.8706,11.375,,1818.8708,1.9921875,,1818.8708,0.3125,,1818.8706,3.875,,1818.8706,5.0625,,
1818.8906,0,,1818.8908,0.0,,1818.8908,-0.4375,,1818.8904,1.375,,1818.9108,3.1,,1818.8906,291,,1818.8908,4.25,,1818.8904,108.4375,,1818.8904,35,,1818.8906,4.3125,,1818.8908,11.5,,1818.8908,1.984375,,1818.8908,0.3125,,1818.8908,3.875,,1818.8908,3.75,,
1818.9106,4,,1818.9108,0.0,,1818.9108,1.4375,,1818.9102,1.3125,,1818.931,3.1,,1818.9106,291,,1818.9106,4.25,,1818.9102,108.4375,,1818.9102,35,,1818.9106,4.3125,,1818.9106,11.5,,1818.9108,2.01953125,,1818.9108,0.25,,1818.9106,3.875,,1818.9106,3.8125,,
