Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
659.3022,0,,659.3025,0.0,,659.3025,0.1875,,659.3021,0.0,,659.2827,0.0,,659.3022,0,,659.3024,0.0,,659.2827,0.0,,659.3021,102.25,,659.3021,38,,659.3022,0.0,,659.3024,0.0,,659.3025,1.2734375,,659.3025,0.0,,659.3024,0.0,,659.3024,-0.0625,,
659.3223,0,,659.3226,0.0,,659.3226,0.1875,,659.3221,0.0,,659.3026,0.0,,659.3223,0,,659.3225,0.0,,659.3026,0.0,,659.3221,102.25,,659.3221,38,,659.3223,0.0,,659.3225,0.0,,659.3226,1.28125,,659.3226,0.0,,659.3225,0.0,,659.3225,1.5,,
659.3422,0,,659.3424,0.0,,659.3424,-0.375,,659.342,0.0,,659.3227,0.0,,659.3422,0,,659.3423,0.0,,659.3227,0.0,,659.342,102.25,,659.342,38,,659.3422,0.0,,659.3423,0.0,,659.3424,1.28125,,659.3424,0.0,,659.3423,0.0,,659.3423,0.0,,
659.3622,0,,659.3625,0.0,,659.3625,0.1875,,659.3621,0.0,,659.3426,0.0,,659.3622,0,,659.3623,0.0,,659.3426,0.0,,659.3621,102.25,,659.3621,38,,659.3622,0.0,,659.3623,0.0,,659.3625,1.28125,,659.3625,0.0,,659.3623,0.0,,659.3623,-0.0625,,
659.3824,0,,659.3827,0.0,,659.3827,0.1875,,659.3823,0.0,,659.3625,0.0,,659.3824,0,,659.3826,0.0,,659.3625,0.0,,659.3823,102.25,,659.3823,38,,659.3824,0.0,,659.3826,0.0,,659.3827,1.24609375,,659.3827,0.0,,659.3826,0.0,,659.3826,1.5,,
659.4022,0,,659.4025,0.0,,659.4025,0.1875,,659.4021,0.0,,659.3827,0.0,,659.4022,0,,659.4023,0.0,,659.3827,0.0,,659.4021,102.1875,,659.4021,38,,659.4022,0.0,,659.4023,0.0,,659.4025,1.25390625,,659.4025,0.0,,659.4023,0.0,,659.4023,-0.0625,,
659.4224,0,,659.4227,0.0,,659.4227,0.1875,,659.4223,0.0,,659.4025,0.0,,659.4224,0,,659.4226,0.0,,659.4025,0.0,,659.4223,102.25,,659.4223,38,,659.4224,0.0,,659.4226,0.0,,659.4227,1.2734375,,659.4227,0.0,,659.4226,0.0,,659.4226,1.375,,
659.4422,0,,659.4425,0.0,,659.4425,0.0,,659.4421,0.0,,659.4227,0.0,,659.4422,0,,659.4423,0.0,,659.4227,0.0,,659.4421,102.25,,659.4421,38,,659.4422,0.0,,659.4423,0.0,,659.4425,1.2734375,,659.4425,0.0,,659.4423,0.0,,659.4423,-1.0625,,
659.4623,0,,659.4626,0.0,,659.4626,-1.5625,,659.4621,0.0,,659.4426,0.0,,659.4623,0,,659.4624,0.0,,659.4426,0.0,,659.4621,102.1875,,659.4621,38,,659.4623,0.0,,659.4624,0.0,,659.4626,1.25390625,,659.4626,0.0,,659.4624,0.0,,659.4624,-1.3125,,
659.4825,0,,659.4827,0.0,,659.4827,-0.5625,,659.4823,0.0,,659.4626,0.0,,659.4825,0,,659.4826,0.0,,659.4626,0.0,,659.4823,102.25,,659.4823,38,,659.4825,0.0,,659.4826,0.0,,659.4827,1.25390625,,659.4827,0.0,,659.4826,0.0,,659.4826,0.5625,,
659.5022,0,,659.5024,0.0,,659.5024,0.4375,,659.5021,0.0,,659.4828,0.0,,659.5022,0,,659.5024,0.0,,659.4828,0.0,,659.5021,102.25,,659.5021,38,,659.5022,0.0,,659.5024,0.0,,659.5024,1.2734375,,659.5024,0.0,,659.5024,0.0,,659.5024,0.9375,,
659.5225,0,,659.5227,0.0,,659.5227,0.5,,659.5223,0.0,,659.5026,0.0,,659.5225,0,,659.5226,0.0,,659.5026,0.0,,659.5223,102.1875,,659.5223,38,,659.5225,0.0,,659.5226,0.0,,659.5227,1.26171875,,659.5227,0.0,,659.5226,0.0,,659.5226,0.0625,,
659.5422,0,,659.5424,0.0,,659.5424,-0.0625,,659.542,0.0,,659.5228,0.0,,659.5422,0,,659.5423,0.0,,659.5228,0.0,,659.542,102.125,,659.542,38,,659.5422,0.0,,659.5423,0.0,,659.5424,1.24609375,,659.5424,0.0,,659.5423,0.0,,659.5423,1.6875,,
659.5624,0,,659.5626,0.0,,659.5626,-0.4375,,659.5623,0.0,,659.5426,0.0,,659.5624,0,,659.5625,0.0,,659.5426,0.0,,659.5623,102.1875,,659.5623,38,,659.5624,0.0,,659.5625,0.0,,659.5626,1.26171875,,659.5626,0.0,,659.5625,0.0,,659.5625,-0.25,,
659.5826,0,,659.5828,0.0,,659.5828,0.6875,,659.5823,0.0,,659.5627,0.0,,659.5826,0,,659.5827,0.0,,659.5627,0.0,,659.5823,102.25,,659.5823,38,,659.5826,0.0,,659.5827,0.0,,659.5828,1.28125,,659.5828,0.0,,659.5827,0.0,,659.5827,-0.5,,
659.6023,0,,659.6025,0.0,,659.6025,-1.0,,659.6021,0.0,,659.5829,0.0,,659.6023,0,,659.6024,0.0,,659.5829,0.0,,659.6021,102.1875,,659.6021,38,,659.6023,0.0,,659.6024,0.0,,659.6025,1.2734375,,659.6025,0.0,,659.6024,0.0,,659.6024,-0.1875,,
659.6226,0,,659.6229,0.0,,659.6229,0.125,,659.6225,0.0,,659.6026,0.0,,659.6226,0,,659.6227,0.0,,659.6026,0.0,,659.6225,102.25,,659.6225,38,,659.6226,0.0,,659.6227,0.0,,659.6229,1.2890625,,659.6229,0.0,,659.6227,0.0,,659.6227,1.1875,,
659.6423,0,,659.6426,0.0,,659.6426,0.5,,659.6422,0.0,,659.6229,0.0,,659.6423,0,,659.6425,0.0,,659.6229,0.0,,659.6422,102.1875,,659.6422,38,,659.6423,0.0,,659.6425,0.0,,659.6426,1.2890625,,659.6426,0.0,,659.6425,0.0,,659.6425,-0.8125,,
659.6624,0,,659.6626,0.0,,659.6626,-0.4375,,659.6622,0.0,,659.6427,0.0,,659.6624,0,,659.6625,0.0,,659.6427,0.0,,659.6622,102.125,,659.6622,38,,659.6624,0.0,,659.6625,0.0,,659.6626,1.28125,,659.6626,0.0,,659.6625,0.0,,659.6625,-0.75,,
659.6826,0,,659.6829,0.0,,659.6829,-0.125,,659.6825,0.0,,659.6627,0.0,,659.6826,0,,659.6828,0.0,,659.6627,0.0,,659.6825,102.1875,,659.6825,38,,659.6826,0.0,,659.6828,0.0,,659.6829,1.24609375,,659.6829,0.0,,659.6828,0.0,,659.6828,-2.9375,,
659.7024,0,,659.7026,0.0,,659.7026,-0.0625,,659.7022,0.0,,659.683,0.0,,659.7024,0,,659.7025,0.0,,659.683,0.0,,659.7022,102.1875,,659.7022,38,,659.7024,0.0,,659.7025,0.0,,659.7026,1.28125,,659.7026,0.0,,659.7025,0.0,,659.7025,-1.375,,
659.7226,0,,659.7228,0.0,,659.7228,0.3125,,659.7225,0.0,,659.7027,0.0,,659.7226,0,,659.7227,0.0,,659.7027,0.0,,659.7225,102.1875,,659.7225,38,,659.7226,0.0,,659.7227,0.0,,659.7228,1.296875,,659.7228,0.0,,659.7227,0.0,,659.7227,0.625,,
659.7424,0,,659.7426,0.0,,659.7426,-0.25,,659.7422,0.0,,659.723,0.0,,659.7424,0,,659.7425,0.0,,659.723,0.0,,659.7422,102.1875,,659.7422,38,,659.7424,0.0,,659.7425,0.0,,659.7426,1.296875,,659.7426,0.0,,659.7425,0.0,,659.7425,0.6875,,
659.7623,0,,659.7626,0.0,,659.7626,-0.6875,,659.7622,0.0,,659.7427,0.0,,659.7623,0,,659.7625,0.0,,659.7427,0.0,,659.7622,102.25,,659.7622,38,,659.7623,0.0,,659.7625,0.0,,659.7626,1.28125,,659.7626,0.0,,659.7625,0.0,,659.7625,-1.25,,
659.7826,0,,659.7828,0.0,,659.7828,-1.25,,659.7824,0.0,,659.7627,0.0,,659.7826,0,,659.7827,0.0,,659.7627,0.0,,659.7824,102.1875,,659.7824,38,,659.7826,0.0,,659.7827,0.0,,659.7828,1.2734375,,659.7828,0.0,,659.7827,0.0,,659.7827,-0.375,,
659.8023,0,,659.8026,0.0,,659.8026,0.125,,659.8022,0.0,,659.7829,0.0,,659.8023,0,,659.8025,0.0,,659.7829,0.0,,659.8022,102.25,,659.8022,38,,659.8023,0.0,,659.8025,0.0,,659.8026,1.28125,,659.8026,0.0,,659.8025,0.0,,659.8025,1.1875,,
659.8226,0,,659.8228,0.0,,659.8228,-0.4375,,659.8224,0.0,,659.8026,0.0,,659.8226,0,,659.8227,0.0,,659.8026,0.0,,659.8224,102.25,,659.8224,38,,659.8226,0.0,,659.8227,0.0,,659.8228,1.2734375,,659.8228,0.0,,659.8227,0.0,,659.8227,-0.25,,
659.8423,0,,659.8426,0.0,,659.8426,-0.0625,,659.8422,0.0,,659.8229,0.0,,659.8423,0,,659.8425,0.0,,659.8229,0.0,,659.8422,102.1875,,659.8422,38,,659.8423,0.0,,659.8425,0.0,,659.8426,1.2890625,,659.8426,0.0,,659.8425,0.0,,659.8425,-0.25,,
659.8624,0,,659.8626,0.0,,659.8626,0.3125,,659.8622,0.0,,659.8426,0.0,,659.8624,0,,659.8625,0.0,,659.8426,0.0,,659.8622,102.25,,659.8622,38,,659.8624,0.0,,659.8625,0.0,,659.8626,1.2890625,,659.8626,0.0,,659.8625,0.0,,659.8625,-0.9375,,
659.8826,0,,659.8828,0.0,,659.8828,-0.6875,,659.8825,0.0,,659.8627,0.0,,659.8826,0,,659.8827,0.0,,659.8627,0.0,,659.8825,102.1875,,659.8825,38,,659.8826,0.0,,659.8827,0.0,,659.8828,1.28125,,659.8828,0.0,,659.8827,0.0,,659.8827,0.1875,,
659.9023,0,,659.9026,0.0,,659.9026,-0.4375,,659.9022,0.0,,659.8829,0.0,,659.9023,0,,659.9024,0.0,,659.8829,0.0,,659.9022,102.1875,,659.9022,38,,659.9023,0.0,,659.9024,0.0,,659.9026,1.26171875,,659.9026,0.0,,659.9024,0.0,,659.9024,-1.8125,,
659.9226,0,,659.9228,0.0,,659.9228,-0.6875,,659.9225,0.0,,659.9026,0.0,,659.9226,0,,659.9226,0.0,,659.9026,0.0,,659.9225,102.1875,,659.9225,38,,659.9226,0.0,,659.9226,0.0,,659.9228,1.24609375,,659.9228,0.0,,659.9226,0.0,,659.9226,-1.25,,
659.9423,0,,659.9426,0.0,,659.9426,-0.25,,659.9422,0.0,,659.9229,0.0,,659.9423,0,,659.9424,0.0,,659.9229,0.0,,659.9422,102.25,,659.9422,38,,659.9423,0.0,,659.9424,0.0,,659.9426,1.26171875,,659.9426,0.0,,659.9424,0.0,,659.9424,-0.8125,,
659.9712,0,,659.9714,0.0,,659.9714,-0.25,,659.971,0.0,,659.9426,0.0,,659.9712,0,,659.9713,0.0,,659.9426,0.0,,659.971,102.1875,,659.971,38,,659.9712,0.0,,659.9713,0.0,,659.9714,1.2734375,,659.9714,0.0,,659.9713,0.0,,659.9713,-0.8125,,
659.9825,0,,659.9827,0.0,,659.9827,-0.875,,659.9824,0.0,,659.9715,0.0,,659.9825,0,,659.9826,0.0,,659.9715,0.0,,659.9824,102.1875,,659.9824,38,,659.9825,0.0,,659.9826,0.0,,659.9827,1.2734375,,659.9827,0.0,,659.9826,0.0,,659.9826,-0.8125,,
660.0023,0,,660.0025,0.0,,660.0025,0.3125,,660.0021,0.0,,659.9829,0.0,,660.0023,0,,660.0024,0.0,,659.9829,0.0,,660.0021,102.1875,,660.0021,38,,660.0023,0.0,,660.0024,0.0,,660.0025,1.28125,,660.0025,0.0,,660.0024,0.0,,660.0024,-0.9375,,
660.0225,0,,660.0227,0.0,,660.0227,-0.4375,,660.0224,0.0,,660.0026,0.0,,660.0225,0,,660.0226,0.0,,660.0026,0.0,,660.0224,102.25,,660.0224,38,,660.0225,0.0,,660.0226,0.0,,660.0227,1.2890625,,660.0227,0.0,,660.0226,0.0,,660.0226,-0.25,,
