Point	Real time	Power-up time	Asrc	Alod	Apack	Vpack	SOC	DOD	Loads	BalVtg	BalCause	IoState	Flags	Bnk0	Bnk1t	Bnk2	Bnk3	Bnk4	Bnk5	Bnk6	Bnk7	Bnk8	Bnk9	Bnk10	Bnk11	Bnk12	Bnk13	Bnk14	Bnk15	CCL	CCLcause	DCL	DCLcause	WarnFlags	FltFlags	MissBanks	MissBank#	MissCells	-	Vmin	VminNo	VminAvg	Vavg	Vmax	VmaxNo	VmaxAvg	Tmin	TminNo	Tavg	Tmax	TmaxNo	Rmin	RminNo	Ravg	Rmax	RmaxNo	Rpack	Nmonit	Vmonit	Tmonit	TmonitOff	Rmonit	Smonit	Cell 0	Cell 1	Cell 2	Cell 3	Cell 4	Cell 5	Cell 6	Cell 7	Cell 8	Cell 9	Cell 10	Cell 11	Cell 12	Cell 13	Cell 14	Cell 15	Cell 16	Cell 17	Cell 18	Cell 19	Cell 20	Cell 21	Cell 22	Cell 23	Cell 24	Cell 25	Cell 26	Cell 27
1187	01/26 14:52:57	#2401 000:00:32:03	0.0	28.3	28.3	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.81	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.78	
1188	01/26 14:52:58	#2401 000:00:32:04	0.0	28.3	28.3	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1189	01/26 14:52:59	#2401 000:00:32:05	0.0	28.3	28.3	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1190	01/26 14:53:00	#2401 000:00:32:06	0.0	28.2	28.2	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1191	01/26 14:53:01	#2401 000:00:32:07	0.0	28.3	28.3	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.78	
1192	01/26 14:53:02	#2401 000:00:32:08	0.0	28.2	28.2	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1193	01/26 14:53:03	#2401 000:00:32:09	0.0	28.2	28.2	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1194	01/26 14:53:04	#2401 000:00:32:10	0.0	28.1	28.1	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.81	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1195	01/26 14:53:05	#2401 000:00:32:11	0.0	28.2	28.2	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1196	01/26 14:53:06	#2401 000:00:32:12	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1197	01/26 14:53:07	#2401 000:00:32:13	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.75	
1198	01/26 14:53:08	#2401 000:00:32:14	0.0	28.1	28.1	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1199	01/26 14:53:09	#2401 000:00:32:15	0.0	28.2	28.2	106.0	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.78	
1200	01/26 14:53:10	#2401 000:00:32:16	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.81	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.78	
1201	01/26 14:53:11	#2401 000:00:32:17	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	25	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1202	01/26 14:53:12	#2401 000:00:32:18	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.78	
1203	01/26 14:53:13	#2401 000:00:32:19	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.75	
1204	01/26 14:53:14	#2401 000:00:32:20	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.78	
1205	01/26 14:53:15	#2401 000:00:32:21	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.75	
1206	01/26 14:53:16	#2401 000:00:32:22	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1207	01/26 14:53:17	#2401 000:00:32:23	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.78	3.75	
1208	01/26 14:53:18	#2401 000:00:32:24	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1209	01/26 14:53:19	#2401 000:00:32:25	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.75	3.78	
1210	01/26 14:53:20	#2401 000:00:32:26	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	26	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1211	01/26 14:53:21	#2401 000:00:32:27	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	26	3.75	3.78	3.81	24	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.78	
1212	01/26 14:53:22	#2401 000:00:32:28	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	26	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1213	01/26 14:53:23	#2401 000:00:32:29	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	26	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.75	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1214	01/26 14:53:24	#2401 000:00:32:30	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.75	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.78	3.75	3.75	3.75	3.78	3.81	3.78	3.78	3.75	3.75	3.75	
1215	01/26 14:53:25	#2401 000:00:32:31	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.78	3.81	3.78	3.78	3.75	3.75	3.75	
1216	01/26 14:53:26	#2401 000:00:32:32	0.0	28.3	28.3	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1217	01/26 14:53:27	#2401 000:00:32:33	0.0	28.3	28.3	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.75	3.78	3.78	3.81	3.81	3.75	3.75	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1218	01/26 14:53:28	#2401 000:00:32:34	0.0	28.4	28.4	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.75	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1219	01/26 14:53:29	#2401 000:00:32:35	0.0	28.4	28.4	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.78	3.81	3.78	3.78	3.75	3.75	3.75	
1220	01/26 14:53:30	#2401 000:00:32:36	0.0	28.3	28.3	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.78	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1221	01/26 14:53:31	#2401 000:00:32:37	0.0	28.3	28.3	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.75	3.78	3.81	3.81	3.75	3.75	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1222	01/26 14:53:32	#2401 000:00:32:38	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.75	3.78	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1223	01/26 14:53:33	#2401 000:00:32:39	0.0	28.2	28.2	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.75	3.78	3.81	3.81	3.75	3.78	3.78	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1224	01/26 14:53:34	#2401 000:00:32:40	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.81	3.75	3.75	3.75	
1225	01/26 14:53:35	#2401 000:00:32:41	0.0	28.1	28.1	105.9	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.78	3.75	3.75	3.78	3.81	3.81	3.75	3.75	3.78	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1226	01/26 14:53:36	#2401 000:00:32:42	0.0	28.0	28.0	105.8	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.75	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.75	3.75	
1227	01/26 14:53:37	#2401 000:00:32:43	0.0	28.0	28.0	105.8	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.78	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.75	3.75	3.78	3.81	3.81	3.75	3.75	3.78	3.75	3.75	3.75	3.78	3.81	3.78	3.78	3.75	3.75	3.75	
1228	01/26 14:53:38	#2401 000:00:32:44	0.0	28.0	28.0	105.7	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.77	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.78	3.75	3.75	3.75	3.78	3.81	3.78	3.78	3.75	3.75	3.75	
1229	01/26 14:53:39	#2401 000:00:32:45	0.0	27.9	27.9	105.7	75	56	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.75	27	3.75	3.77	3.81	22	3.81	26	27	27	29	21	0.0	27	0.6	2.0	19	19.0	0	3.81	29	0.0		7	3.81	3.75	3.81	3.81	3.78	3.81	3.81	3.81	3.81	3.75	3.78	3.78	3.78	3.81	3.81	3.75	3.78	3.81	3.75	3.75	3.75	3.81	3.81	3.78	3.78	3.75	3.78	3.75	
