Time (s),0x0082_Supply_critical  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),0x0081_IO_can't_initialise  ,,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,3134.4064,-0.6875,,3134.4046,0,,3134.4048,0.0,,3134.4042,0.0,,3134.4048,0.625,,3134.4042,200,,3134.4066,-0.9375,,3134.406,115.25,,3134.4042,0.0,,3134.4064,0.0,,3134.4046,0,,3134.4046,0.0,,3134.406,0,,,,,3134.406,0.0,,3134.406,1079,,3134.4042,200,,3134.4064,0.0,,3134.4042,527,,3134.406,0.0,,3134.4042,0.0,,3134.4064,0,,3134.4066,0.0,,3134.4042,115.375,,3134.4042,25,,3134.406,25,,3134.4046,0.0,,3134.4046,0.0,,,,,3134.4064,0.0,,3134.406,0.0,,3134.406,0,,3134.4064,0.0,,3134.4048,1.28125,,3134.4066,0.0,,3134.406,1079,,3134.4048,0.0,,3134.4042,527,,3134.4046,0.0,,,,,3134.4066,0.0,,3134.4046,0.3125,,
,,,3134.4262,-1.0,,3134.4246,0,,3134.4248,0.0,,3134.4242,0.0,,3134.4248,-0.4375,,3134.4242,200,,3134.4262,-0.4375,,3134.426,115.25,,3134.4242,0.0,,3134.426,0.0,,3134.4246,0,,3134.4246,0.0,,3134.4258,0,,,,,3134.4258,0.0,,3134.4258,1079,,3134.4242,200,,3134.4262,0.0,,3134.4242,527,,3134.4258,0.0,,3134.4242,0.0,,3134.426,0,,3134.4262,0.0,,3134.4242,115.375,,3134.4242,25,,3134.426,25,,3134.4246,0.0,,3134.4246,0.0,,,,,3134.4262,0.0,,3134.426,0.0,,3134.4258,0,,3134.4262,0.0,,3134.4248,1.2890625,,3134.4262,0.0,,3134.4258,1079,,3134.4248,0.0,,3134.4242,527,,3134.4246,0.0,,,,,3134.4262,0.0,,3134.4246,-0.875,,
,,,3134.4466,0.1875,,3134.4444,0,,3134.4448,0.0,,3134.4442,0.0,,3134.4448,-0.4375,,3134.4442,200,,3134.4466,-0.4375,,3134.4462,115.1875,,3134.4442,0.0,,3134.4462,0.0,,3134.4444,0,,3134.4444,0.0,,3134.446,0,,,,,3134.446,0.0,,3134.446,1079,,3134.4442,200,,3134.4466,0.0,,3134.4442,527,,3134.446,0.0,,3134.4442,0.0,,3134.4462,0,,3134.4466,0.0,,3134.4442,115.375,,3134.4442,25,,3134.4462,25,,3134.4444,0.0,,3134.4444,0.0,,,,,3134.4466,0.0,,3134.4462,0.0,,3134.446,0,,3134.4466,0.0,,3134.4448,1.26171875,,3134.4466,0.0,,3134.446,1079,,3134.4448,0.0,,3134.4442,527,,3134.4444,0.0,,,,,3134.4466,0.0,,3134.4444,0.25,,
,,,3134.4662,-0.375,,3134.4644,0,,3134.4646,0.0,,3134.4642,0.0,,3134.4646,0.0625,,3134.4642,200,,3134.4664,1.0625,,3134.466,115.1875,,3134.4644,0.0,,3134.4662,0.0,,3134.4644,0,,3134.4646,0.0,,3134.466,0,,,,,3134.466,0.0,,3134.466,1079,,3134.4642,200,,3134.4662,0.0,,3134.4642,527,,3134.466,0.0,,3134.4642,0.0,,3134.4662,0,,3134.4664,0.0,,3134.4644,115.25,,3134.4644,25,,3134.466,25,,3134.4646,0.0,,3134.4644,0.0,,,,,3134.4662,0.0,,3134.466,0.0,,3134.466,0,,3134.4662,0.0,,3134.4646,1.26171875,,3134.4664,0.0,,3134.466,1079,,3134.4646,0.0,,3134.4642,527,,3134.4646,0.0,,,,,3134.4664,0.0,,3134.4646,0.0,,
,,,3134.4864,0.5,,3134.4844,0,,3134.4846,0.0,,3134.4842,0.0,,3134.4846,0.0625,,3134.4842,200,,3134.4864,0.0625,,3134.4862,115.1875,,3134.4844,0.0,,3134.4862,0.0,,3134.4844,0,,3134.4846,0.0,,3134.486,0,,,,,3134.486,0.0,,3134.486,1079,,3134.4842,200,,3134.4864,0.0,,3134.4842,527,,3134.486,0.0,,3134.4842,0.0,,3134.4862,0,,3134.4864,0.0,,3134.4844,115.3125,,3134.4844,25,,3134.4862,25,,3134.4846,0.0,,3134.4844,0.0,,,,,3134.4864,0.0,,3134.4862,0.0,,3134.486,0,,3134.4864,0.0,,3134.4846,1.26171875,,3134.4864,0.0,,3134.486,1079,,3134.4846,0.0,,3134.4842,527,,3134.4846,0.0,,,,,3134.4864,0.0,,3134.4846,0.0,,
,,,3134.5062,-0.125,,3134.5044,0,,3134.5046,0.0,,3134.5042,0.0,,3134.5046,-0.4375,,3134.5042,200,,3134.5064,0.0625,,3134.506,115.1875,,3134.5044,0.0,,3134.5062,0.0,,3134.5044,0,,3134.5046,0.0,,3134.506,0,,,,,3134.506,0.0,,3134.506,1079,,3134.5042,200,,3134.5062,0.0,,3134.5042,527,,3134.506,0.0,,3134.5042,0.0,,3134.5062,0,,3134.5064,0.0,,3134.5044,115.3125,,3134.5044,25,,3134.506,25,,3134.5046,0.0,,3134.5044,0.0,,,,,3134.5062,0.0,,3134.506,0.0,,3134.506,0,,3134.5062,0.0,,3134.5046,1.2734375,,3134.5064,0.0,,3134.506,1079,,3134.5046,0.0,,3134.5042,527,,3134.5046,0.0,,,,,3134.5064,0.0,,3134.5046,-0.3125,,
,,,3134.5262,-0.6875,,3134.5244,0,,3134.5246,0.0,,3134.524,0.0,,3134.5246,0.125,,3134.524,200,,3134.5264,-0.9375,,3134.5258,115.1875,,3134.5244,0.0,,3134.5262,0.0,,3134.5244,0,,3134.5246,0.0,,3134.5258,0,,,,,3134.5258,0.0,,3134.5258,1079,,3134.524,200,,3134.5262,0.0,,3134.524,527,,3134.5258,0.0,,3134.524,0.0,,3134.5262,0,,3134.5264,0.0,,3134.5244,115.3125,,3134.5244,25,,3134.5258,25,,3134.5246,0.0,,3134.5244,0.0,,,,,3134.5262,0.0,,3134.5258,0.0,,3134.5258,0,,3134.5262,0.0,,3134.5246,1.28125,,3134.5264,0.0,,3134.5258,1079,,3134.5246,0.0,,3134.524,527,,3134.5246,0.0,,,,,3134.5264,0.0,,3134.5246,-0.5625,,
,,,3134.5462,-0.375,,3134.5444,0,,3134.5446,0.0,,3134.544,0.0,,3134.5446,-1.4375,,3134.544,200,,3134.5464,0.625,,3134.5458,115.25,,3134.5444,0.0,,3134.5462,0.0,,3134.5444,0,,3134.5446,0.0,,3134.5458,0,,,,,3134.5458,0.0,,3134.5458,1079,,3134.544,200,,3134.5462,0.0,,3134.544,527,,3134.5458,0.0,,3134.544,0.0,,3134.5462,0,,3134.5464,0.0,,3134.5444,115.375,,3134.5444,25,,3134.5458,25,,3134.5446,0.0,,3134.5444,0.0,,,,,3134.5462,0.0,,3134.5458,0.0,,3134.5458,0,,3134.5462,0.0,,3134.5446,1.30859375,,3134.5464,0.0,,3134.5458,1079,,3134.5446,0.0,,3134.544,527,,3134.5446,0.0,,,,,3134.5464,0.0,,3134.5446,-2.0625,,
,,,3134.566,0.8125,,3134.5646,0,,3134.5646,0.0,,3134.564,0.0,,3134.5646,1.125,,3134.564,200,,3134.5664,0.625,,3134.5658,115.3125,,3134.5642,0.0,,3134.566,0.0,,3134.5646,0,,3134.5646,0.0,,3134.5658,0,,,,,3134.5658,0.0,,3134.5658,1079,,3134.564,200,,3134.566,0.0,,3134.564,527,,3134.5658,0.0,,3134.564,0.0,,3134.566,0,,3134.5664,0.0,,3134.5642,115.375,,3134.5642,25,,3134.5658,25,,3134.5646,0.0,,3134.5646,0.0,,,,,3134.566,0.0,,3134.5658,0.0,,3134.5658,0,,3134.566,0.0,,3134.5646,1.31640625,,3134.5664,0.0,,3134.5658,1079,,3134.5646,0.0,,3134.564,527,,3134.5646,0.0,,,,,3134.5664,0.0,,3134.5646,0.0,,
,,,3134.5862,-0.375,,3134.5846,0,,3134.5848,0.0,,3134.5842,0.0,,3134.5848,0.625,,3134.5842,200,,3134.5862,0.625,,3134.586,115.1875,,3134.5842,0.0,,3134.5862,0.0,,3134.5846,0,,3134.5846,0.0,,3134.586,0,,,,,3134.586,0.0,,3134.586,1079,,3134.5842,200,,3134.5862,0.0,,3134.5842,527,,3134.586,0.0,,3134.5842,0.0,,3134.5862,0,,3134.5862,0.0,,3134.5842,115.3125,,3134.5842,25,,3134.586,25,,3134.5846,0.0,,3134.5846,0.0,,,,,3134.5862,0.0,,3134.586,0.0,,3134.586,0,,3134.5862,0.0,,3134.5848,1.32421875,,3134.5862,0.0,,3134.586,1079,,3134.5848,0.0,,3134.5842,527,,3134.5846,0.0,,,,,3134.5862,0.0,,3134.5846,1.4375,,
,,,3134.6062,-0.375,,3134.6044,0,,3134.6048,0.0,,3134.6042,0.0,,3134.6048,-0.4375,,3134.6042,200,,3134.6062,0.625,,3134.606,115.1875,,3134.6042,0.0,,3134.606,0.0,,3134.6044,0,,3134.6044,0.0,,3134.6058,0,,,,,3134.6058,0.0,,3134.6058,1079,,3134.6042,200,,3134.6062,0.0,,3134.6042,527,,3134.6058,0.0,,3134.6042,0.0,,3134.606,0,,3134.6062,0.0,,3134.6042,115.375,,3134.6042,25,,3134.606,25,,3134.6044,0.0,,3134.6044,0.0,,,,,3134.6062,0.0,,3134.606,0.0,,3134.6058,0,,3134.6062,0.0,,3134.6048,1.31640625,,3134.6062,0.0,,3134.6058,1079,,3134.6048,0.0,,3134.6042,527,,3134.6044,0.0,,,,,3134.6062,0.0,,3134.6044,-0.3125,,
,,,3134.6262,-0.6875,,3134.6244,0,,3134.6246,0.0,,3134.6242,0.0,,3134.6246,-0.9375,,3134.6242,200,,3134.6264,0.0625,,3134.626,115.25,,3134.6242,0.0,,3134.6262,0.0,,3134.6244,0,,3134.6244,0.0,,3134.626,0,,,,,3134.626,0.0,,3134.626,1079,,3134.6242,200,,3134.6262,0.0,,3134.6242,527,,3134.626,0.0,,3134.6242,0.0,,3134.6262,0,,3134.6264,0.0,,3134.6242,115.3125,,3134.6242,25,,3134.626,25,,3134.6244,0.0,,3134.6244,0.0,,,,,3134.6262,0.0,,3134.626,0.0,,3134.626,0,,3134.6262,0.0,,3134.6246,1.33203125,,3134.6264,0.0,,3134.626,1079,,3134.6246,0.0,,3134.6242,527,,3134.6244,0.0,,,,,3134.6264,0.0,,3134.6244,-1.1875,,
,,,3134.6462,2.5625,,3134.6444,0,,3134.6446,0.0,,3134.6442,0.0,,3134.6446,-0.4375,,3134.6442,200,,3134.6464,0.625,,3134.646,115.25,,3134.6442,0.0,,3134.6462,0.0,,3134.6444,0,,3134.6444,0.0,,3134.646,0,,,,,3134.646,0.0,,3134.646,1079,,3134.6442,200,,3134.6462,0.0,,3134.6442,527,,3134.646,0.0,,3134.6442,0.0,,3134.6462,0,,3134.6464,0.0,,3134.6442,115.3125,,3134.6442,25,,3134.646,25,,3134.6444,0.0,,3134.6444,0.0,,,,,3134.6462,0.0,,3134.646,0.0,,3134.646,0,,3134.6462,0.0,,3134.6446,1.23828125,,3134.6464,0.0,,3134.646,1079,,3134.6446,0.0,,3134.6442,527,,3134.6444,0.0,,,,,3134.6464,0.0,,3134.6444,-0.875,,
,,,3134.6662,-0.375,,3134.6644,0,,3134.6646,0.0,,3134.6642,0.0,,3134.6646,-0.4375,,3134.6642,200,,3134.6662,0.625,,3134.666,115.25,,3134.6642,0.0,,3134.666,0.0,,3134.6644,0,,3134.6644,0.0,,3134.6656,0,,,,,3134.6656,0.0,,3134.6656,1079,,3134.6642,200,,3134.6662,0.0,,3134.6642,527,,3134.6656,0.0,,3134.6642,0.0,,3134.666,0,,3134.6662,0.0,,3134.6642,115.375,,3134.6642,25,,3134.666,25,,3134.6644,0.0,,3134.6644,0.0,,,,,3134.6662,0.0,,3134.666,0.0,,3134.6656,0,,3134.6662,0.0,,3134.6646,1.25390625,,3134.6662,0.0,,3134.6656,1079,,3134.6646,0.0,,3134.6642,527,,3134.6644,0.0,,,,,3134.6662,0.0,,3134.6644,-0.3125,,
,,,3134.6864,0.5,,3134.6844,0,,3134.6846,0.0,,3134.684,0.0,,3134.6846,-0.9375,,3134.684,200,,3134.6864,0.0625,,3134.6862,115.25,,3134.684,0.0,,3134.6862,0.0,,3134.6844,0,,3134.6844,0.0,,3134.6858,0,,,,,3134.6858,0.0,,3134.6858,1079,,3134.684,200,,3134.6864,0.0,,3134.684,527,,3134.6858,0.0,,3134.684,0.0,,3134.6862,0,,3134.6864,0.0,,3134.684,115.375,,3134.684,25,,3134.6862,25,,3134.6844,0.0,,3134.6844,0.0,,,,,3134.6864,0.0,,3134.6862,0.0,,3134.6858,0,,3134.6864,0.0,,3134.6846,1.296875,,3134.6864,0.0,,3134.6858,1079,,3134.6846,0.0,,3134.684,527,,3134.6844,0.0,,,,,3134.6864,0.0,,3134.6844,0.0,,
,,,3134.7062,1.375,,3134.7044,0,,3134.7046,0.0,,3134.704,0.0,,3134.7046,0.625,,3134.704,200,,3134.7064,0.625,,3134.7058,115.25,,3134.7044,0.0,,3134.7062,0.0,,3134.7044,0,,3134.7046,0.0,,3134.7058,0,,,,,3134.7058,0.0,,3134.7058,1079,,3134.704,200,,3134.7062,0.0,,3134.704,527,,3134.7058,0.0,,3134.704,0.0,,3134.7062,0,,3134.7064,0.0,,3134.7044,115.375,,3134.7044,25,,3134.7058,25,,3134.7046,0.0,,3134.7044,0.0,,,,,3134.7062,0.0,,3134.7058,0.0,,3134.7058,0,,3134.7062,0.0,,3134.7046,1.31640625,,3134.7064,0.0,,3134.7058,1079,,3134.7046,0.0,,3134.704,527,,3134.7046,0.0,,,,,3134.7064,0.0,,3134.7046,0.875,,
,,,3134.7264,-1.0,,3134.7246,0,,3134.7248,0.0,,3134.7242,0.0,,3134.7248,0.0625,,3134.7242,200,,3134.7264,0.0625,,3134.726,115.25,,3134.7242,0.0,,3134.726,0.0,,3134.7246,0,,3134.7246,0.0,,3134.726,0,,,,,3134.726,0.0,,3134.726,1079,,3134.7242,200,,3134.7264,0.0,,3134.7242,527,,3134.726,0.0,,3134.7242,0.0,,3134.726,0,,3134.7264,0.0,,3134.7242,115.375,,3134.7242,25,,3134.726,25,,3134.7246,0.0,,3134.7246,0.0,,,,,3134.7264,0.0,,3134.726,0.0,,3134.726,0,,3134.7264,0.0,,3134.7248,1.28125,,3134.7264,0.0,,3134.726,1079,,3134.7248,0.0,,3134.7242,527,,3134.7246,0.0,,,,,3134.7264,0.0,,3134.7246,1.75,,
,,,3134.7462,-0.6875,,3134.7446,0,,3134.7448,0.0,,3134.7442,0.0,,3134.7448,-0.4375,,3134.7442,200,,3134.7466,-0.9375,,3134.746,115.25,,3134.7442,0.0,,3134.7462,0.0,,3134.7446,0,,3134.7446,0.0,,3134.746,0,,,,,3134.746,0.0,,3134.746,1079,,3134.7442,200,,3134.7462,0.0,,3134.7442,527,,3134.746,0.0,,3134.7442,0.0,,3134.7462,0,,3134.7466,0.0,,3134.7442,115.3125,,3134.7442,25,,3134.746,25,,3134.7446,0.0,,3134.7446,0.0,,,,,3134.7462,0.0,,3134.746,0.0,,3134.746,0,,3134.7462,0.0,,3134.7448,1.26171875,,3134.7466,0.0,,3134.746,1079,,3134.7448,0.0,,3134.7442,527,,3134.7446,0.0,,,,,3134.7466,0.0,,3134.7446,-0.3125,,
,,,3134.7662,-0.125,,3134.7644,0,,3134.7648,0.0,,3134.7642,0.0,,3134.7648,1.125,,3134.7642,200,,3134.7666,-1.0,,3134.766,115.1875,,3134.7644,0.0,,3134.7662,0.0,,3134.7644,0,,3134.7648,0.0,,3134.766,0,,,,,3134.766,0.0,,3134.766,1079,,3134.7642,200,,3134.7662,0.0,,3134.7642,527,,3134.766,0.0,,3134.7642,0.0,,3134.7662,0,,3134.7666,0.0,,3134.7644,115.375,,3134.7644,25,,3134.766,25,,3134.7648,0.0,,3134.7644,0.0,,,,,3134.7662,0.0,,3134.766,0.0,,3134.766,0,,3134.7662,0.0,,3134.7648,1.2890625,,3134.7666,0.0,,3134.766,1079,,3134.7648,0.0,,3134.7642,527,,3134.7648,0.0,,,,,3134.7666,0.0,,3134.7648,0.625,,
,,,3134.7862,1.375,,3134.7844,0,,3134.7846,0.0,,3134.7842,0.0,,3134.7846,0.0625,,3134.7842,200,,3134.7864,0.625,,3134.7862,115.1875,,3134.7844,0.0,,3134.7862,0.0,,3134.7844,0,,3134.7846,0.0,,3134.786,0,,,,,3134.786,0.0,,3134.786,1079,,3134.7842,200,,3134.7862,0.0,,3134.7842,527,,3134.786,0.0,,3134.7842,0.0,,3134.7862,0,,3134.7864,0.0,,3134.7844,115.3125,,3134.7844,25,,3134.7862,25,,3134.7846,0.0,,3134.7844,0.0,,,,,3134.7862,0.0,,3134.7862,0.0,,3134.786,0,,3134.7862,0.0,,3134.7846,1.30859375,,3134.7864,0.0,,3134.786,1079,,3134.7846,0.0,,3134.7842,527,,3134.7846,0.0,,,,,3134.7864,0.0,,3134.7846,1.75,,
,,,3134.8062,1.6875,,3134.8044,0,,3134.8046,0.0,,3134.8042,0.0,,3134.8046,-0.375,,3134.8042,200,,3134.8064,1.125,,3134.806,115.1875,,3134.8044,0.0,,3134.8062,0.0,,3134.8044,0,,3134.8046,0.0,,3134.806,0,,,,,3134.806,0.0,,3134.806,1079,,3134.8042,200,,3134.8062,0.0,,3134.8042,527,,3134.806,0.0,,3134.8042,0.0,,3134.8062,0,,3134.8064,0.0,,3134.8044,115.4375,,3134.8044,26,,3134.806,25,,3134.8046,0.0,,3134.8044,0.0,,,,,3134.8062,0.0,,3134.806,0.0,,3134.806,0,,3134.8062,0.0,,3134.8046,1.31640625,,3134.8064,0.0,,3134.806,1079,,3134.8046,0.0,,3134.8042,527,,3134.8046,0.0,,,,,3134.8064,0.0,,3134.8046,-1.4375,,
,,,3134.8264,-0.6875,,3134.8244,0,,3134.8246,0.0,,3134.8244,0.0,,3134.8246,-0.4375,,3134.8244,200,,3134.8264,-0.9375,,3134.8262,115.25,,3134.8244,0.0,,3134.8262,0.0,,3134.8244,0,,3134.8246,0.0,,3134.826,0,,,,,3134.826,0.0,,3134.826,1079,,3134.8244,200,,3134.8264,0.0,,3134.8244,527,,3134.826,0.0,,3134.8244,0.0,,3134.8262,0,,3134.8264,0.0,,3134.8244,115.375,,3134.8244,25,,3134.8262,25,,3134.8246,0.0,,3134.8244,0.0,,,,,3134.8264,0.0,,3134.8262,0.0,,3134.826,0,,3134.8264,0.0,,3134.8246,1.30859375,,3134.8264,0.0,,3134.826,1079,,3134.8246,0.0,,3134.8244,527,,3134.8246,0.0,,,,,3134.8264,0.0,,3134.8246,-0.875,,
,,,3134.8462,1.125,,3134.8446,0,,3134.8448,0.0,,3134.8444,0.0,,3134.8448,-0.9375,,3134.8444,200,,3134.8464,1.1875,,3134.8458,115.25,,3134.8444,0.0,,3134.8462,0.0,,3134.8446,0,,3134.8446,0.0,,3134.8458,0,,,,,3134.8458,0.0,,3134.8458,1079,,3134.8444,200,,3134.8462,0.0,,3134.8444,527,,3134.8458,0.0,,3134.8444,0.0,,3134.8462,0,,3134.8464,0.0,,3134.8444,115.375,,3134.8444,25,,3134.8458,25,,3134.8446,0.0,,3134.8446,0.0,,,,,3134.8462,0.0,,3134.8458,0.0,,3134.8458,0,,3134.8462,0.0,,3134.8448,1.30859375,,3134.8464,0.0,,3134.8458,1079,,3134.8448,0.0,,3134.8444,527,,3134.8446,0.0,,,,,3134.8464,0.0,,3134.8446,-0.625,,
,,,3134.8664,2.3125,,3134.8646,0,,3134.8648,0.0,,3134.8644,0.0,,3134.8648,-1.4375,,3134.8644,200,,3134.8664,1.1875,,3134.8662,115.1875,,3134.8644,0.0,,3134.8662,0.0,,3134.8646,0,,3134.8646,0.0,,3134.8658,0,,,,,3134.8658,0.0,,3134.8658,1079,,3134.8644,200,,3134.8664,0.0,,3134.8644,527,,3134.8658,0.0,,3134.8644,0.0,,3134.8662,0,,3134.8664,0.0,,3134.8644,115.375,,3134.8644,26,,3134.8662,25,,3134.8646,0.0,,3134.8646,0.0,,,,,3134.8664,0.0,,3134.8662,0.0,,3134.8658,0,,3134.8664,0.0,,3134.8648,1.30859375,,3134.8664,0.0,,3134.8658,1079,,3134.8648,0.0,,3134.8644,527,,3134.8646,0.0,,,,,3134.8664,0.0,,3134.8646,-0.3125,,
,,,3134.8864,-0.0625,,3134.8846,0,,3134.8848,0.0,,3134.8842,0.0,,3134.8848,0.125,,3134.8842,200,,3134.8864,0.125,,3134.886,115.25,,3134.8842,0.0,,3134.886,0.0,,3134.8846,0,,3134.8846,0.0,,3134.8858,0,,,,,3134.8858,0.0,,3134.8858,1079,,3134.8842,200,,3134.8864,0.0,,3134.8842,527,,3134.8858,0.0,,3134.8842,0.0,,3134.886,0,,3134.8864,0.0,,3134.8842,115.375,,3134.8842,26,,3134.886,25,,3134.8846,0.0,,3134.8846,0.0,,,,,3134.8864,0.0,,3134.886,0.0,,3134.8858,0,,3134.8864,0.0,,3134.8848,1.2734375,,3134.8864,0.0,,3134.8858,1079,,3134.8848,0.0,,3134.8842,527,,3134.8846,0.0,,,,,3134.8864,0.0,,3134.8846,-1.1875,,
,,,3134.9062,-1.5625,,3134.9046,0,,3134.9048,0.0,,3134.9042,0.0,,3134.9048,0.625,,3134.9042,200,,3134.9062,-0.375,,3134.906,115.25,,3134.9042,0.0,,3134.906,0.0,,3134.9046,0,,3134.9046,0.0,,3134.9058,0,,,,,3134.9058,0.0,,3134.9058,1079,,3134.9042,200,,3134.9062,0.0,,3134.9042,527,,3134.9058,0.0,,3134.9042,0.0,,3134.906,0,,3134.9062,0.0,,3134.9042,115.25,,3134.9042,25,,3134.906,25,,3134.9046,0.0,,3134.9046,0.0,,,,,3134.9062,0.0,,3134.906,0.0,,3134.9058,0,,3134.9062,0.0,,3134.9048,1.2890625,,3134.9062,0.0,,3134.9058,1079,,3134.9048,0.0,,3134.9042,527,,3134.9046,0.0,,,,,3134.9062,0.0,,3134.9046,0.875,,
,,,3134.9262,-0.375,,3134.9244,0,,3134.9248,0.0,,3134.9242,0.0,,3134.9248,0.0625,,3134.9242,200,,3134.9262,-0.375,,3134.926,115.25,,3134.9244,0.0,,3134.926,0.0,,3134.9244,0,,3134.9248,0.0,,3134.926,0,,,,,3134.926,0.0,,3134.926,1079,,3134.9242,200,,3134.9262,0.0,,3134.9242,527,,3134.926,0.0,,3134.9242,0.0,,3134.926,0,,3134.9262,0.0,,3134.9244,115.375,,3134.9244,25,,3134.926,25,,3134.9248,0.0,,3134.9244,0.0,,,,,3134.9262,0.0,,3134.926,0.0,,3134.926,0,,3134.9262,0.0,,3134.9248,1.32421875,,3134.9262,0.0,,3134.926,1079,,3134.9248,0.0,,3134.9242,527,,3134.9248,0.0,,,,,3134.9262,0.0,,3134.9248,0.0,,
,,,3134.9462,-0.9375,,3134.9444,0,,3134.9446,0.0,,3134.9444,0.0,,3134.9446,-0.4375,,3134.9444,200,,3134.9464,-0.375,,3134.946,115.1875,,3134.9444,0.0,,3134.9462,0.0,,3134.9444,0,,3134.9446,0.0,,3134.946,0,,,,,3134.946,0.0,,3134.946,1079,,3134.9444,200,,3134.9462,0.0,,3134.9444,527,,3134.946,0.0,,3134.9444,0.0,,3134.9462,0,,3134.9464,0.0,,3134.9444,115.375,,3134.9444,25,,3134.946,25,,3134.9446,0.0,,3134.9444,0.0,,,,,3134.9462,0.0,,3134.946,0.0,,3134.946,0,,3134.9462,0.0,,3134.9446,1.30859375,,3134.9464,0.0,,3134.946,1079,,3134.9446,0.0,,3134.9444,527,,3134.9446,0.0,,,,,3134.9464,0.0,,3134.9446,-0.875,,
,,,3134.9662,0.8125,,3134.9644,0,,3134.9646,0.0,,3134.9642,0.0,,3134.9646,-0.4375,,3134.9642,200,,3134.9664,0.625,,3134.966,115.1875,,3134.9644,0.0,,3134.9662,0.0,,3134.9644,0,,3134.9646,0.0,,3134.966,0,,,,,3134.966,0.0,,3134.966,1079,,3134.9642,200,,3134.9662,0.0,,3134.9642,527,,3134.966,0.0,,3134.9642,0.0,,3134.9662,0,,3134.9664,0.0,,3134.9644,115.375,,3134.9644,25,,3134.966,25,,3134.9646,0.0,,3134.9644,0.0,,,,,3134.9662,0.0,,3134.966,0.0,,3134.966,0,,3134.9662,0.0,,3134.9646,1.31640625,,3134.9664,0.0,,3134.966,1079,,3134.9646,0.0,,3134.9642,527,,3134.9646,0.0,,,,,3134.9664,0.0,,3134.9646,0.25,,
,,,3134.9862,-0.0625,,3134.9846,0,,3134.9846,0.0,,3134.9844,0.0,,3134.9846,-0.4375,,3134.9844,200,,3134.9864,0.125,,3134.986,115.1875,,3134.9844,0.0,,3134.9862,0.0,,3134.9846,0,,3134.9846,0.0,,3134.986,0,,,,,3134.986,0.0,,3134.986,1079,,3134.9844,200,,3134.9862,0.0,,3134.9844,527,,3134.986,0.0,,3134.9844,0.0,,3134.9862,0,,3134.9864,0.0,,3134.9844,115.375,,3134.9844,25,,3134.986,25,,3134.9846,0.0,,3134.9846,0.0,,,,,3134.9862,0.0,,3134.986,0.0,,3134.986,0,,3134.9862,0.0,,3134.9846,1.34375,,3134.9864,0.0,,3134.986,1079,,3134.9846,0.0,,3134.9844,527,,3134.9846,0.0,,,,,3134.9864,0.0,,3134.9846,0.25,,
,,,3135.0064,0.25,,3135.0046,0,,3135.0048,0.0,,3135.0044,0.0,,3135.0048,0.625,,3135.0044,200,,3135.0064,0.6875,,3135.0062,115.25,,3135.0044,0.0,,3135.0062,0.0,,3135.0046,0,,3135.0046,0.0,,3135.0058,0,,,,,3135.0058,0.0,,3135.0058,1079,,3135.0044,200,,3135.0064,0.0,,3135.0044,527,,3135.0058,0.0,,3135.0044,0.0,,3135.0062,0,,3135.0064,0.0,,3135.0044,115.375,,3135.0044,26,,3135.0062,25,,3135.0046,0.0,,3135.0046,0.0,,,,,3135.0064,0.0,,3135.0062,0.0,,3135.0058,0,,3135.0064,0.0,,3135.0048,1.31640625,,3135.0064,0.0,,3135.0058,1079,,3135.0048,0.0,,3135.0044,527,,3135.0046,0.0,,,,,3135.0064,0.0,,3135.0046,0.875,,
