Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
145.7926,0,,145.7728,0.0,,145.7728,-0.375,,145.7924,0.0,,145.7729,0.0,,145.7926,0,,145.7927,0.0,,145.7924,108.0625,,145.7924,37,,145.7926,0.0,,145.7927,0.0,,145.7728,2.265625,,145.7728,0.0,,145.7927,0.0,,145.7927,0.3125,,
145.8126,0,,145.7928,0.0,,145.7928,0.8125,,145.8124,0.0,,145.7929,0.0,,145.8126,0,,145.8127,0.0,,145.8124,108.0625,,145.8124,37,,145.8126,0.0,,145.8127,0.0,,145.7928,2.2734375,,145.7928,0.0,,145.8127,0.0,,145.8127,0.5625,,
145.8326,0,,145.8128,0.0,,145.8128,1.75,,145.8324,0.0,,145.8129,0.0,,145.8326,0,,145.8327,0.0,,145.8324,108.0625,,145.8324,38,,145.8326,0.0,,145.8327,0.0,,145.8128,2.2890625,,145.8128,0.0,,145.8327,0.0,,145.8327,1.5625,,
145.8525,0,,145.8328,0.0,,145.8328,1.9375,,145.8524,0.0,,145.8329,0.0,,145.8525,0,,145.8527,0.0,,145.8524,108.0625,,145.8524,38,,145.8525,0.0,,145.8527,0.0,,145.8328,2.24609375,,145.8328,0.0,,145.8527,0.0,,145.8527,-0.3125,,
145.8726,0,,145.8528,0.0,,145.8528,-0.875,,145.8724,0.0,,145.8529,0.0,,145.8726,0,,145.8727,0.0,,145.8724,108.0625,,145.8724,37,,145.8726,0.0,,145.8727,0.0,,145.8528,2.23046875,,145.8528,0.0,,145.8727,0.0,,145.8727,-0.875,,
145.8925,0,,145.8728,0.0,,145.8728,-1.6875,,145.8924,0.0,,145.8729,0.0,,145.8925,0,,145.8927,0.0,,145.8924,108.0625,,145.8924,37,,145.8925,0.0,,145.8927,0.0,,145.8728,2.22265625,,145.8728,0.0,,145.8927,0.0,,145.8927,0.3125,,
145.9126,0,,145.8928,0.0,,145.8928,0.0625,,145.9124,0.0,,145.8928,0.0,,145.9126,0,,145.9127,0.0,,145.9124,108.0625,,145.9124,37,,145.9126,0.0,,145.9127,0.0,,145.8928,2.23046875,,145.8928,0.0,,145.9127,0.0,,145.9127,0.4375,,
145.9326,0,,145.9128,0.0,,145.9128,-0.5,,145.9324,0.0,,145.9129,0.0,,145.9326,0,,145.9327,0.0,,145.9324,108.0,,145.9324,37,,145.9326,0.0,,145.9327,0.0,,145.9128,2.23828125,,145.9128,0.0,,145.9327,0.0,,145.9327,-0.125,,
145.9526,0,,145.9328,0.0,,145.9328,-0.3125,,145.9524,0.0,,145.9329,0.0,,145.9526,0,,145.9527,0.0,,145.9524,108.125,,145.9524,37,,145.9526,0.0,,145.9527,0.0,,145.9328,2.265625,,145.9328,0.0,,145.9527,0.0,,145.9527,1.25,,
145.9727,0,,145.9528,0.0,,145.9528,0.25,,145.9724,0.0,,145.9529,0.0,,145.9727,0,,145.9728,0.0,,145.9724,108.0625,,145.9724,37,,145.9727,0.0,,145.9728,0.0,,145.9528,2.24609375,,145.9528,0.0,,145.9728,0.0,,145.9728,0.6875,,
145.9927,0,,145.9729,0.0,,145.9729,0.5,,145.9924,0.0,,145.973,0.0,,145.9927,0,,145.9928,0.0,,145.9924,108.0625,,145.9924,37,,145.9927,0.0,,145.9928,0.0,,145.9729,2.25390625,,145.9729,0.0,,145.9928,0.0,,145.9928,0.0625,,
146.0126,0,,145.9929,0.0,,145.9929,1.25,,146.0124,0.0,,145.993,0.0,,146.0126,0,,146.0128,0.0,,146.0124,108.125,,146.0124,38,,146.0126,0.0,,146.0128,0.0,,145.9929,2.24609375,,145.9929,0.0,,146.0128,0.0,,146.0128,-0.125,,
146.0327,0,,146.0129,0.0,,146.0129,-0.3125,,146.0324,0.0,,146.013,0.0,,146.0327,0,,146.0328,0.0,,146.0324,108.0625,,146.0324,37,,146.0327,0.0,,146.0328,0.0,,146.0129,2.2734375,,146.0129,0.0,,146.0328,0.0,,146.0328,0.3125,,
146.0526,0,,146.0329,0.0,,146.0329,0.0625,,146.0524,0.0,,146.033,0.0,,146.0526,0,,146.0528,0.0,,146.0524,108.125,,146.0524,37,,146.0526,0.0,,146.0528,0.0,,146.0329,2.2734375,,146.0329,0.0,,146.0528,0.0,,146.0528,0.0,,
146.0726,0,,146.0529,0.0,,146.0529,-0.875,,146.0724,0.0,,146.053,0.0,,146.0726,0,,146.0728,0.0,,146.0724,108.0625,,146.0724,37,,146.0726,0.0,,146.0728,0.0,,146.0529,2.2734375,,146.0529,0.0,,146.0728,0.0,,146.0728,1.125,,
146.0926,0,,146.0729,0.0,,146.0729,0.875,,146.0924,0.0,,146.0729,0.0,,146.0926,0,,146.0928,0.0,,146.0924,108.125,,146.0924,38,,146.0926,0.0,,146.0928,0.0,,146.0729,2.24609375,,146.0729,0.0,,146.0928,0.0,,146.0928,0.8125,,
146.1127,0,,146.0929,0.0,,146.0929,-0.125,,146.1126,0.0,,146.0929,0.0,,146.1127,0,,146.1128,0.0,,146.1126,108.125,,146.1126,38,,146.1127,0.0,,146.1128,0.0,,146.0929,2.23828125,,146.0929,0.0,,146.1128,0.0,,146.1128,-0.125,,
146.1326,0,,146.113,0.0,,146.113,-0.3125,,146.1324,0.0,,146.113,0.0,,146.1326,0,,146.1327,0.0,,146.1324,108.125,,146.1324,38,,146.1326,0.0,,146.1327,0.0,,146.113,2.30078125,,146.113,0.0,,146.1327,0.0,,146.1327,-0.875,,
146.1526,0,,146.1329,0.0,,146.1329,-0.875,,146.1524,0.0,,146.1329,0.0,,146.1526,0,,146.1527,0.0,,146.1524,108.0,,146.1524,37,,146.1526,0.0,,146.1527,0.0,,146.1329,2.30859375,,146.1329,0.0,,146.1527,0.0,,146.1527,0.6875,,
146.1726,0,,146.1529,0.0,,146.1529,0.5,,146.1724,0.0,,146.1529,0.0,,146.1726,0,,146.1727,0.0,,146.1724,108.125,,146.1724,37,,146.1726,0.0,,146.1727,0.0,,146.1529,2.2890625,,146.1529,0.0,,146.1727,0.0,,146.1727,-0.25,,
146.1926,0,,146.1728,0.0,,146.1728,0.3125,,146.1924,0.0,,146.1729,0.0,,146.1926,0,,146.1927,0.0,,146.1924,108.125,,146.1924,38,,146.1926,0.0,,146.1927,0.0,,146.1728,2.2890625,,146.1728,0.0,,146.1927,0.0,,146.1927,0.0,,
146.2126,0,,146.1928,0.0,,146.1928,-0.875,,146.2124,0.0,,146.1929,0.0,,146.2126,0,,146.2127,0.0,,146.2124,108.125,,146.2124,38,,146.2126,0.0,,146.2127,0.0,,146.1928,2.2890625,,146.1928,0.0,,146.2127,0.0,,146.2127,0.4375,,
146.2326,0,,146.2128,0.0,,146.2128,-0.5,,146.2324,0.0,,146.2129,0.0,,146.2326,0,,146.2327,0.0,,146.2324,108.0625,,146.2324,38,,146.2326,0.0,,146.2327,0.0,,146.2128,2.28125,,146.2128,0.0,,146.2327,0.0,,146.2327,0.0625,,
146.2526,0,,146.2328,0.0,,146.2328,1.25,,146.2524,0.0,,146.2329,0.0,,146.2526,0,,146.2527,0.0,,146.2524,108.0625,,146.2524,37,,146.2526,0.0,,146.2527,0.0,,146.2328,2.24609375,,146.2328,0.0,,146.2527,0.0,,146.2527,-0.375,,
146.2726,0,,146.2528,0.0,,146.2528,0.875,,146.2724,0.0,,146.2529,0.0,,146.2726,0,,146.2727,0.0,,146.2724,108.125,,146.2724,38,,146.2726,0.0,,146.2727,0.0,,146.2528,2.22265625,,146.2528,0.0,,146.2727,0.0,,146.2727,-0.125,,
146.2926,0,,146.2728,0.0,,146.2728,-0.3125,,146.2924,0.0,,146.2729,0.0,,146.2926,0,,146.2927,0.0,,146.2924,108.0625,,146.2924,37,,146.2926,0.0,,146.2927,0.0,,146.2728,2.23828125,,146.2728,0.0,,146.2927,0.0,,146.2927,-0.5,,
146.3126,0,,146.2928,0.0,,146.2928,1.4375,,146.3124,0.0,,146.2929,0.0,,146.3126,0,,146.3127,0.0,,146.3124,108.0625,,146.3124,37,,146.3126,0.0,,146.3127,0.0,,146.2928,2.265625,,146.2928,0.0,,146.3127,0.0,,146.3127,0.5625,,
146.3326,0,,146.3128,0.0,,146.3128,1.0625,,146.3324,0.0,,146.3129,0.0,,146.3326,0,,146.3327,0.0,,146.3324,108.0625,,146.3324,37,,146.3326,0.0,,146.3327,0.0,,146.3128,2.25390625,,146.3128,0.0,,146.3327,0.0,,146.3327,0.125,,
146.3526,0,,146.3328,0.0,,146.3328,0.6875,,146.3524,0.0,,146.3329,0.0,,146.3526,0,,146.3527,0.0,,146.3524,108.0625,,146.3524,37,,146.3526,0.0,,146.3527,0.0,,146.3328,2.22265625,,146.3328,0.0,,146.3527,0.0,,146.3527,0.125,,
146.3725,0,,146.3528,0.0,,146.3528,0.6875,,146.3723,0.0,,146.3529,0.0,,146.3725,0,,146.3727,0.0,,146.3723,108.125,,146.3723,37,,146.3725,0.0,,146.3727,0.0,,146.3528,2.23046875,,146.3528,0.0,,146.3727,0.0,,146.3727,-0.25,,
146.3925,0,,146.3728,0.0,,146.3728,0.3125,,146.3923,0.0,,146.3729,0.0,,146.3925,0,,146.3927,0.0,,146.3923,108.0625,,146.3923,38,,146.3925,0.0,,146.3927,0.0,,146.3728,2.265625,,146.3728,0.0,,146.3927,0.0,,146.3927,-0.25,,
146.4125,0,,146.3928,0.0,,146.3928,0.3125,,146.4123,0.0,,146.3928,0.0,,146.4125,0,,146.4127,0.0,,146.4123,108.125,,146.4123,37,,146.4125,0.0,,146.4127,0.0,,146.3928,2.28125,,146.3928,0.0,,146.4127,0.0,,146.4127,0.0625,,
146.4325,0,,146.4128,0.0,,146.4128,1.25,,146.4323,0.0,,146.4129,0.0,,146.4325,0,,146.4327,0.0,,146.4323,108.125,,146.4323,37,,146.4325,0.0,,146.4327,0.0,,146.4128,2.25390625,,146.4128,0.0,,146.4327,0.0,,146.4327,-0.125,,
146.4526,0,,146.4328,0.0,,146.4328,-0.3125,,146.4525,0.0,,146.4328,0.0,,146.4526,0,,146.4527,0.0,,146.4525,108.125,,146.4525,38,,146.4526,0.0,,146.4527,0.0,,146.4328,2.25390625,,146.4328,0.0,,146.4527,0.0,,146.4527,-0.4375,,
146.4725,0,,146.4529,0.0,,146.4529,-1.25,,146.4723,0.0,,146.4529,0.0,,146.4725,0,,146.4726,0.0,,146.4723,108.0625,,146.4723,38,,146.4725,0.0,,146.4726,0.0,,146.4529,2.24609375,,146.4529,0.0,,146.4726,0.0,,146.4726,-0.25,,
146.4925,0,,146.4728,0.0,,146.4728,1.0625,,146.4923,0.0,,146.4728,0.0,,146.4925,0,,146.4926,0.0,,146.4923,108.0625,,146.4923,37,,146.4925,0.0,,146.4926,0.0,,146.4728,2.30078125,,146.4728,0.0,,146.4926,0.0,,146.4926,-0.25,,
146.5126,0,,146.4928,0.0,,146.4928,0.3125,,146.5125,0.0,,146.4928,0.0,,146.5126,0,,146.5127,0.0,,146.5125,108.0625,,146.5125,37,,146.5126,0.0,,146.5127,0.0,,146.4928,2.2734375,,146.4928,0.0,,146.5127,0.0,,146.5127,0.0625,,
146.5326,0,,146.5128,0.0,,146.5128,1.25,,146.5325,0.0,,146.5129,0.0,,146.5326,0,,146.5327,0.0,,146.5325,108.125,,146.5325,37,,146.5326,0.0,,146.5327,0.0,,146.5128,2.265625,,146.5128,0.0,,146.5327,0.0,,146.5327,-0.4375,,
146.5526,0,,146.5328,0.0,,146.5328,-1.0625,,146.5525,0.0,,146.5329,0.0,,146.5526,0,,146.5527,0.0,,146.5525,108.0625,,146.5525,38,,146.5526,0.0,,146.5527,0.0,,146.5328,2.265625,,146.5328,0.0,,146.5527,0.0,,146.5527,0.3125,,
146.5726,0,,146.5528,0.0,,146.5528,0.0625,,146.5725,0.0,,146.5529,0.0,,146.5726,0,,146.5727,0.0,,146.5725,108.0625,,146.5725,38,,146.5726,0.0,,146.5727,0.0,,146.5528,2.28125,,146.5528,0.0,,146.5727,0.0,,146.5727,-0.5625,,
146.5926,0,,146.5729,0.0,,146.5729,-0.6875,,146.5924,0.0,,146.5729,0.0,,146.5926,0,,146.5927,0.0,,146.5924,108.0,,146.5924,37,,146.5926,0.0,,146.5927,0.0,,146.5729,2.24609375,,146.5729,0.0,,146.5927,0.0,,146.5927,0.3125,,
146.6126,0,,146.5928,0.0,,146.5928,0.0625,,146.6124,0.0,,146.5929,0.0,,146.6126,0,,146.6127,0.0,,146.6124,108.125,,146.6124,38,,146.6126,0.0,,146.6127,0.0,,146.5928,2.25390625,,146.5928,0.0,,146.6127,0.0,,146.6127,0.3125,,
146.6326,0,,146.6128,0.0,,146.6128,0.0625,,146.6325,0.0,,146.6129,0.0,,146.6326,0,,146.6328,0.0,,146.6325,108.0625,,146.6325,37,,146.6326,0.0,,146.6328,0.0,,146.6128,2.23046875,,146.6128,0.0,,146.6328,0.0,,146.6328,-0.25,,
146.6526,0,,146.6329,0.0,,146.6329,0.3125,,146.6525,0.0,,146.633,0.0,,146.6526,0,,146.6528,0.0,,146.6525,108.0625,,146.6525,38,,146.6526,0.0,,146.6528,0.0,,146.6329,2.265625,,146.6329,0.0,,146.6528,0.0,,146.6528,-0.875,,
146.6726,0,,146.6529,0.0,,146.6529,-1.6875,,146.6725,0.0,,146.6529,0.0,,146.6726,0,,146.6728,0.0,,146.6725,108.0625,,146.6725,38,,146.6726,0.0,,146.6728,0.0,,146.6529,2.28125,,146.6529,0.0,,146.6728,0.0,,146.6728,0.4375,,
146.6926,0,,146.6729,0.0,,146.6729,-0.5,,146.6925,0.0,,146.6729,0.0,,146.6926,0,,146.6928,0.0,,146.6925,108.125,,146.6925,38,,146.6926,0.0,,146.6928,0.0,,146.6729,2.24609375,,146.6729,0.0,,146.6928,0.0,,146.6928,-0.125,,
146.7126,0,,146.6929,0.0,,146.6929,-0.3125,,146.7124,0.0,,146.6929,0.0,,146.7126,0,,146.7127,0.0,,146.7124,108.125,,146.7124,38,,146.7126,0.0,,146.7127,0.0,,146.6929,2.24609375,,146.6929,0.0,,146.7127,0.0,,146.7127,-0.75,,
146.7328,0,,146.7129,0.0,,146.7129,-2.25,,146.7327,0.0,,146.7129,0.0,,146.7328,0,,146.7329,0.0,,146.7327,108.125,,146.7327,38,,146.7328,0.0,,146.7329,0.0,,146.7129,2.265625,,146.7129,0.0,,146.7329,0.0,,146.7329,-0.5625,,
146.7528,0,,146.7331,0.0,,146.7331,-0.6875,,146.7527,0.0,,146.7331,0.0,,146.7528,0,,146.7529,0.0,,146.7527,108.125,,146.7527,37,,146.7528,0.0,,146.7529,0.0,,146.7331,2.30078125,,146.7331,0.0,,146.7529,0.0,,146.7529,-0.4375,,
146.7728,0,,146.7531,0.0,,146.7531,-1.25,,146.7727,0.0,,146.7531,0.0,,146.7728,0,,146.7729,0.0,,146.7727,108.125,,146.7727,37,,146.7728,0.0,,146.7729,0.0,,146.7531,2.30078125,,146.7531,0.0,,146.7729,0.0,,146.7729,-0.125,,
146.7927,0,,146.7731,0.0,,146.7731,-0.3125,,146.7925,0.0,,146.7731,0.0,,146.7927,0,,146.7929,0.0,,146.7925,108.0625,,146.7925,37,,146.7927,0.0,,146.7929,0.0,,146.7731,2.2890625,,146.7731,0.0,,146.7929,0.0,,146.7929,0.4375,,
146.8128,0,,146.793,0.0,,146.793,-0.5,,146.8127,0.0,,146.7931,0.0,,146.8128,0,,146.8129,0.0,,146.8127,108.125,,146.8127,38,,146.8128,0.0,,146.8129,0.0,,146.793,2.28125,,146.793,0.0,,146.8129,0.0,,146.8129,-0.125,,
146.8329,0,,146.8131,0.0,,146.8131,0.5,,146.8327,0.0,,146.8131,0.0,,146.8329,0,,146.833,0.0,,146.8327,108.125,,146.8327,38,,146.8329,0.0,,146.833,0.0,,146.8131,2.2734375,,146.8131,0.0,,146.833,0.0,,146.833,-0.875,,
146.8529,0,,146.8331,0.0,,146.8331,-1.6875,,146.8527,0.0,,146.8332,0.0,,146.8529,0,,146.853,0.0,,146.8527,108.0,,146.8527,38,,146.8529,0.0,,146.853,0.0,,146.8331,2.25390625,,146.8331,0.0,,146.853,0.0,,146.853,0.125,,
146.8728,0,,146.8531,0.0,,146.8531,-0.875,,146.8727,0.0,,146.8532,0.0,,146.8728,0,,146.8729,0.0,,146.8727,108.0625,,146.8727,37,,146.8728,0.0,,146.8729,0.0,,146.8531,2.25390625,,146.8531,0.0,,146.8729,0.0,,146.8729,1.125,,
146.8928,0,,146.873,0.0,,146.873,0.6875,,146.8927,0.0,,146.8731,0.0,,146.8928,0,,146.8929,0.0,,146.8927,108.0,,146.8927,38,,146.8928,0.0,,146.8929,0.0,,146.873,2.23046875,,146.873,0.0,,146.8929,0.0,,146.8929,0.75,,
146.9128,0,,146.893,0.0,,146.893,1.0625,,146.9127,0.0,,146.8931,0.0,,146.9128,0,,146.9129,0.0,,146.9127,108.0625,,146.9127,37,,146.9128,0.0,,146.9129,0.0,,146.893,2.24609375,,146.893,0.0,,146.9129,0.0,,146.9129,0.5625,,
146.9328,0,,146.913,0.0,,146.913,-0.5,,146.9326,0.0,,146.9131,0.0,,146.9328,0,,146.9329,0.0,,146.9326,108.125,,146.9326,37,,146.9328,0.0,,146.9329,0.0,,146.913,2.23828125,,146.913,0.0,,146.9329,0.0,,146.9329,0.0,,
146.9528,0,,146.933,0.0,,146.933,-0.25,,146.9526,0.0,,146.9331,0.0,,146.9528,0,,146.953,0.0,,146.9526,108.0625,,146.9526,37,,146.9528,0.0,,146.953,0.0,,146.933,2.24609375,,146.933,0.0,,146.953,0.0,,146.953,-0.6875,,
146.9728,0,,146.9531,0.0,,146.9531,0.5,,146.9726,0.0,,146.9532,0.0,,146.9728,0,,146.973,0.0,,146.9726,108.125,,146.9726,37,,146.9728,0.0,,146.973,0.0,,146.9531,2.22265625,,146.9531,0.0,,146.973,0.0,,146.973,0.75,,
146.9927,0,,146.9731,0.0,,146.9731,1.0625,,146.9924,0.0,,146.9732,0.0,,146.9927,0,,146.9928,0.0,,146.9924,108.0,,146.9924,37,,146.9927,0.0,,146.9928,0.0,,146.9731,2.22265625,,146.9731,0.0,,146.9928,0.0,,146.9928,-0.6875,,
147.0128,0,,146.993,0.0,,146.993,0.5,,147.0126,0.0,,146.993,0.0,,147.0128,0,,147.0129,0.0,,147.0126,108.125,,147.0126,37,,147.0128,0.0,,147.0129,0.0,,146.993,2.23046875,,146.993,0.0,,147.0129,0.0,,147.0129,0.125,,
147.0328,0,,147.0131,0.0,,147.0131,-1.25,,147.0326,0.0,,147.0131,0.0,,147.0328,0,,147.0329,0.0,,147.0326,108.125,,147.0326,37,,147.0328,0.0,,147.0329,0.0,,147.0131,2.24609375,,147.0131,0.0,,147.0329,0.0,,147.0329,-0.5625,,
147.0527,0,,147.033,0.0,,147.033,-0.0625,,147.0524,0.0,,147.0331,0.0,,147.0527,0,,147.0528,0.0,,147.0524,108.0,,147.0524,37,,147.0527,0.0,,147.0528,0.0,,147.033,2.24609375,,147.033,0.0,,147.0528,0.0,,147.0528,0.875,,
147.0727,0,,147.0529,0.0,,147.0529,0.5,,147.0726,0.0,,147.053,0.0,,147.0727,0,,147.0729,0.0,,147.0726,108.0625,,147.0726,38,,147.0727,0.0,,147.0729,0.0,,147.0529,2.203125,,147.0529,0.0,,147.0729,0.0,,147.0729,0.0,,
147.0928,0,,147.073,0.0,,147.073,-0.25,,147.0926,0.0,,147.0731,0.0,,147.0928,0,,147.0929,0.0,,147.0926,108.0625,,147.0926,37,,147.0928,0.0,,147.0929,0.0,,147.073,2.23828125,,147.073,0.0,,147.0929,0.0,,147.0929,0.3125,,
147.1127,0,,147.0931,0.0,,147.0931,0.6875,,147.1126,0.0,,147.0931,0.0,,147.1127,0,,147.1128,0.0,,147.1126,108.125,,147.1126,37,,147.1127,0.0,,147.1128,0.0,,147.0931,2.203125,,147.0931,0.0,,147.1128,0.0,,147.1128,0.1875,,
147.1327,0,,147.113,0.0,,147.113,0.125,,147.1326,0.0,,147.113,0.0,,147.1327,0,,147.1328,0.0,,147.1326,108.0,,147.1326,37,,147.1327,0.0,,147.1328,0.0,,147.113,2.2109375,,147.113,0.0,,147.1328,0.0,,147.1328,0.1875,,
147.1527,0,,147.133,0.0,,147.133,1.3125,,147.1526,0.0,,147.133,0.0,,147.1527,0,,147.1528,0.0,,147.1526,108.0,,147.1526,37,,147.1527,0.0,,147.1528,0.0,,147.133,2.23046875,,147.133,0.0,,147.1528,0.0,,147.1528,0.3125,,
147.1726,0,,147.153,0.0,,147.153,0.6875,,147.1724,0.0,,147.153,0.0,,147.1726,0,,147.1728,0.0,,147.1724,108.125,,147.1724,38,,147.1726,0.0,,147.1728,0.0,,147.153,2.23046875,,147.153,0.0,,147.1728,0.0,,147.1728,0.0,,
147.1927,0,,147.1729,0.0,,147.1729,-0.25,,147.1926,0.0,,147.173,0.0,,147.1927,0,,147.1928,0.0,,147.1926,108.0625,,147.1926,37,,147.1927,0.0,,147.1928,0.0,,147.1729,2.24609375,,147.1729,0.0,,147.1928,0.0,,147.1928,0.3125,,
147.2128,0,,147.1929,0.0,,147.1929,0.3125,,147.2126,0.0,,147.193,0.0,,147.2128,0,,147.2129,0.0,,147.2126,108.0,,147.2126,37,,147.2128,0.0,,147.2129,0.0,,147.1929,2.28125,,147.1929,0.0,,147.2129,0.0,,147.2129,0.0,,
147.2327,0,,147.213,0.0,,147.213,-0.25,,147.2325,0.0,,147.2131,0.0,,147.2327,0,,147.2328,0.0,,147.2325,108.0625,,147.2325,38,,147.2327,0.0,,147.2328,0.0,,147.213,2.30078125,,147.213,0.0,,147.2328,0.0,,147.2328,0.0,,
147.2527,0,,147.2329,0.0,,147.2329,-0.25,,147.2525,0.0,,147.233,0.0,,147.2527,0,,147.2528,0.0,,147.2525,108.125,,147.2525,38,,147.2527,0.0,,147.2528,0.0,,147.2329,2.28125,,147.2329,0.0,,147.2528,0.0,,147.2528,0.0,,
147.2727,0,,147.2529,0.0,,147.2529,-0.25,,147.2725,0.0,,147.253,0.0,,147.2727,0,,147.2728,0.0,,147.2725,108.125,,147.2725,37,,147.2727,0.0,,147.2728,0.0,,147.2529,2.2890625,,147.2529,0.0,,147.2728,0.0,,147.2728,0.75,,
147.2927,0,,147.2729,0.0,,147.2729,1.0625,,147.2925,0.0,,147.273,0.0,,147.2927,0,,147.2928,0.0,,147.2925,108.0625,,147.2925,37,,147.2927,0.0,,147.2928,0.0,,147.2729,2.25390625,,147.2729,0.0,,147.2928,0.0,,147.2928,-0.875,,
147.3127,0,,147.2929,0.0,,147.2929,-1.0,,147.3125,0.0,,147.293,0.0,,147.3127,0,,147.3128,0.0,,147.3125,108.125,,147.3125,37,,147.3127,0.0,,147.3128,0.0,,147.2929,2.24609375,,147.2929,0.0,,147.3128,0.0,,147.3128,0.0,,
147.3327,0,,147.313,0.0,,147.313,-0.25,,147.3325,0.0,,147.313,0.0,,147.3327,0,,147.3328,0.0,,147.3325,108.125,,147.3325,38,,147.3327,0.0,,147.3328,0.0,,147.313,2.28125,,147.313,0.0,,147.3328,0.0,,147.3328,-0.875,,
147.3527,0,,147.333,0.0,,147.333,-1.0,,147.3525,0.0,,147.333,0.0,,147.3527,0,,147.3528,0.0,,147.3525,108.0625,,147.3525,38,,147.3527,0.0,,147.3528,0.0,,147.333,2.28125,,147.333,0.0,,147.3528,0.0,,147.3528,0.4375,,
147.3727,0,,147.353,0.0,,147.353,0.125,,147.3725,0.0,,147.353,0.0,,147.3727,0,,147.3728,0.0,,147.3725,108.0625,,147.3725,38,,147.3727,0.0,,147.3728,0.0,,147.353,2.265625,,147.353,0.0,,147.3728,0.0,,147.3728,0.125,,
147.3928,0,,147.373,0.0,,147.373,-0.875,,147.3927,0.0,,147.373,0.0,,147.3928,0,,147.3929,0.0,,147.3927,108.0625,,147.3927,38,,147.3928,0.0,,147.3929,0.0,,147.373,2.28125,,147.373,0.0,,147.3929,0.0,,147.3929,0.25,,
147.4128,0,,147.3931,0.0,,147.3931,-1.4375,,147.4127,0.0,,147.3931,0.0,,147.4128,0,,147.4129,0.0,,147.4127,108.125,,147.4127,38,,147.4128,0.0,,147.4129,0.0,,147.3931,2.28125,,147.3931,0.0,,147.4129,0.0,,147.4129,0.5625,,
147.4328,0,,147.413,0.0,,147.413,-0.5,,147.4327,0.0,,147.4131,0.0,,147.4328,0,,147.4329,0.0,,147.4327,108.0625,,147.4327,38,,147.4328,0.0,,147.4329,0.0,,147.413,2.2890625,,147.413,0.0,,147.4329,0.0,,147.4329,0.3125,,
147.4528,0,,147.4331,0.0,,147.4331,0.6875,,147.4527,0.0,,147.4331,0.0,,147.4528,0,,147.4529,0.0,,147.4527,108.0625,,147.4527,37,,147.4528,0.0,,147.4529,0.0,,147.4331,2.25390625,,147.4331,0.0,,147.4529,0.0,,147.4529,0.75,,
147.4728,0,,147.453,0.0,,147.453,1.0625,,147.4727,0.0,,147.4531,0.0,,147.4728,0,,147.4729,0.0,,147.4727,108.0625,,147.4727,37,,147.4728,0.0,,147.4729,0.0,,147.453,2.24609375,,147.453,0.0,,147.4729,0.0,,147.4729,0.3125,,
147.4928,0,,147.473,0.0,,147.473,0.6875,,147.4927,0.0,,147.4731,0.0,,147.4928,0,,147.4929,0.0,,147.4927,108.125,,147.4927,37,,147.4928,0.0,,147.4929,0.0,,147.473,2.23828125,,147.473,0.0,,147.4929,0.0,,147.4929,0.0625,,
147.5128,0,,147.4931,0.0,,147.4931,1.875,,147.5126,0.0,,147.4931,0.0,,147.5128,0,,147.5129,0.0,,147.5126,108.125,,147.5126,38,,147.5128,0.0,,147.5129,0.0,,147.4931,2.24609375,,147.4931,0.0,,147.5129,0.0,,147.5129,0.625,,
147.5328,0,,147.513,0.0,,147.513,1.6875,,147.5327,0.0,,147.5131,0.0,,147.5328,0,,147.5329,0.0,,147.5327,108.125,,147.5327,38,,147.5328,0.0,,147.5329,0.0,,147.513,2.30078125,,147.513,0.0,,147.5329,0.0,,147.5329,0.125,,
147.5528,0,,147.5331,0.0,,147.5331,-0.875,,147.5527,0.0,,147.5331,0.0,,147.5528,0,,147.5529,0.0,,147.5527,108.0625,,147.5527,37,,147.5528,0.0,,147.5529,0.0,,147.5331,2.28125,,147.5331,0.0,,147.5529,0.0,,147.5529,0.5625,,
147.5728,0,,147.553,0.0,,147.553,-0.5,,147.5727,0.0,,147.5531,0.0,,147.5728,0,,147.5729,0.0,,147.5727,108.0625,,147.5727,38,,147.5728,0.0,,147.5729,0.0,,147.553,2.265625,,147.553,0.0,,147.5729,0.0,,147.5729,0.875,,
147.5928,0,,147.573,0.0,,147.573,0.5,,147.5927,0.0,,147.5731,0.0,,147.5928,0,,147.5929,0.0,,147.5927,108.125,,147.5927,37,,147.5928,0.0,,147.5929,0.0,,147.573,2.25390625,,147.573,0.0,,147.5929,0.0,,147.5929,-0.125,,
147.6128,0,,147.5931,0.0,,147.5931,0.3125,,147.6127,0.0,,147.5931,0.0,,147.6128,0,,147.6129,0.0,,147.6127,108.125,,147.6127,37,,147.6128,0.0,,147.6129,0.0,,147.5931,2.25390625,,147.5931,0.0,,147.6129,0.0,,147.6129,0.625,,
