Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
963.1471,-0.75,,963.1377,0,,963.138,0.0,,963.1375,0.0,,963.138,-0.0625,,963.1375,300,,963.1472,0.0625,,963.1468,109.75,,963.1376,0.0,,963.1469,0.0,,963.1377,0,,963.1378,0.0,,963.1467,0,,963.1467,0.0,,963.1467,1079,,963.1375,300,,963.1471,0.0,,963.1375,527,,963.1467,0.0,,963.1375,0.0,,963.1469,0,,963.1472,0.0,,963.1376,109.8125,,963.1376,24,,963.1468,24,,963.1378,0.0,,963.1377,0.0,,963.1471,0.0,,963.1468,0.0,,963.1467,0,,963.1471,0.0,,963.138,1.24609375,,963.1472,0.0,,963.1467,1079,,963.138,0.0,,963.1375,527,,963.1378,0.0,,963.1472,0.0,,963.1378,0.4375,,
963.1671,-1.625,,963.1577,0,,963.158,0.0,,963.1575,0.0,,963.158,0.3125,,963.1575,300,,963.1672,-0.75,,963.1668,109.75,,963.1576,0.0,,963.167,0.0,,963.1577,0,,963.1579,0.0,,963.1668,0,,963.1668,0.0,,963.1668,1079,,963.1575,300,,963.1671,0.0,,963.1575,527,,963.1668,0.0,,963.1575,0.0,,963.167,0,,963.1672,0.0,,963.1576,109.8125,,963.1576,24,,963.1668,24,,963.1579,0.0,,963.1577,0.0,,963.1671,0.0,,963.1668,0.0,,963.1668,0,,963.1671,0.0,,963.158,1.23828125,,963.1672,0.0,,963.1668,1079,,963.158,0.0,,963.1575,527,,963.1579,0.0,,963.1672,0.0,,963.1579,0.5625,,
963.1871,0.25,,963.1777,0,,963.178,0.0,,963.1775,0.0,,963.178,0.3125,,963.1775,300,,963.1872,0.25,,963.1868,109.8125,,963.1776,0.0,,963.1869,0.0,,963.1777,0,,963.1778,0.0,,963.1867,0,,963.1867,0.0,,963.1867,1079,,963.1775,300,,963.1871,0.0,,963.1775,527,,963.1867,0.0,,963.1775,0.0,,963.1869,0,,963.1872,0.0,,963.1776,109.8125,,963.1776,24,,963.1868,24,,963.1778,0.0,,963.1777,0.0,,963.1871,0.0,,963.1868,0.0,,963.1867,0,,963.1871,0.0,,963.178,1.2890625,,963.1872,0.0,,963.1867,1079,,963.178,0.0,,963.1775,527,,963.1778,0.0,,963.1872,0.0,,963.1778,0.5625,,
963.2071,-0.0625,,963.1977,0,,963.1979,0.0,,963.1975,0.0,,963.1979,-0.375,,963.1975,300,,963.2072,-0.75,,963.2068,109.75,,963.1975,0.0,,963.207,0.0,,963.1977,0,,963.1978,0.0,,963.2067,0,,963.2067,0.0,,963.2067,1079,,963.1975,300,,963.2071,0.0,,963.1975,527,,963.2067,0.0,,963.1975,0.0,,963.207,0,,963.2072,0.0,,963.1975,109.75,,963.1975,24,,963.2068,24,,963.1978,0.0,,963.1977,0.0,,963.2071,0.0,,963.2068,0.0,,963.2067,0,,963.2071,0.0,,963.1979,1.28125,,963.2072,0.0,,963.2067,1079,,963.1979,0.0,,963.1975,527,,963.1978,0.0,,963.2072,0.0,,963.1978,-0.875,,
963.2271,-2.75,,963.2178,0,,963.218,0.0,,963.2175,0.0,,963.218,-0.75,,963.2175,300,,963.2272,-0.375,,963.2268,109.8125,,963.2176,0.0,,963.2269,0.0,,963.2178,0,,963.2179,0.0,,963.2267,0,,963.2267,0.0,,963.2267,1079,,963.2175,300,,963.2271,0.0,,963.2175,527,,963.2267,0.0,,963.2175,0.0,,963.2269,0,,963.2272,0.0,,963.2176,109.8125,,963.2176,24,,963.2268,24,,963.2179,0.0,,963.2178,0.0,,963.2271,0.0,,963.2268,0.0,,963.2267,0,,963.2271,0.0,,963.218,1.26171875,,963.2272,0.0,,963.2267,1079,,963.218,0.0,,963.2175,527,,963.2179,0.0,,963.2272,0.0,,963.2179,-0.3125,,
963.2471,-0.3125,,963.2377,0,,963.238,0.0,,963.2375,0.0,,963.238,-0.5625,,963.2375,300,,963.2472,0.4375,,963.2468,109.75,,963.2376,0.0,,963.247,0.0,,963.2377,0,,963.2379,0.0,,963.2467,0,,963.2467,0.0,,963.2467,1079,,963.2375,300,,963.2471,0.0,,963.2375,527,,963.2467,0.0,,963.2375,0.0,,963.247,0,,963.2472,0.0,,963.2376,109.875,,963.2376,24,,963.2468,24,,963.2379,0.0,,963.2377,0.0,,963.2471,0.0,,963.2468,0.0,,963.2467,0,,963.2471,0.0,,963.238,1.23828125,,963.2472,0.0,,963.2467,1079,,963.238,0.0,,963.2375,527,,963.2379,0.0,,963.2472,0.0,,963.2379,0.625,,
963.2671,0.25,,963.2577,0,,963.258,0.0,,963.2575,0.0,,963.258,0.0,,963.2575,300,,963.2672,0.25,,963.2668,109.6875,,963.2576,0.0,,963.2669,0.0,,963.2577,0,,963.2578,0.0,,963.2667,0,,963.2667,0.0,,963.2667,1079,,963.2575,300,,963.2671,0.0,,963.2575,527,,963.2667,0.0,,963.2575,0.0,,963.2669,0,,963.2672,0.0,,963.2576,109.8125,,963.2576,24,,963.2668,24,,963.2578,0.0,,963.2577,0.0,,963.2671,0.0,,963.2668,0.0,,963.2667,0,,963.2671,0.0,,963.258,1.24609375,,963.2672,0.0,,963.2667,1079,,963.258,0.0,,963.2575,527,,963.2578,0.0,,963.2672,0.0,,963.2578,-0.9375,,
963.287,0.375,,963.2777,0,,963.2779,0.0,,963.2775,0.0,,963.2779,0.0,,963.2775,300,,963.2871,-0.3125,,963.2867,109.8125,,963.2775,0.0,,963.2868,0.0,,963.2777,0,,963.2778,0.0,,963.2865,0,,963.2865,0.0,,963.2865,1079,,963.2775,300,,963.287,0.0,,963.2775,527,,963.2865,0.0,,963.2775,0.0,,963.2868,0,,963.2871,0.0,,963.2775,109.875,,963.2775,24,,963.2867,24,,963.2778,0.0,,963.2777,0.0,,963.287,0.0,,963.2867,0.0,,963.2865,0,,963.287,0.0,,963.2779,1.26171875,,963.2871,0.0,,963.2865,1079,,963.2779,0.0,,963.2775,527,,963.2778,0.0,,963.2871,0.0,,963.2778,-0.9375,,
963.3071,-0.1875,,963.2977,0,,963.298,0.0,,963.2975,0.0,,963.298,0.25,,963.2975,300,,963.3072,-0.125,,963.3068,109.6875,,963.2976,0.0,,963.3069,0.0,,963.2977,0,,963.2978,0.0,,963.3067,0,,963.3067,0.0,,963.3067,1079,,963.2975,300,,963.3071,0.0,,963.2975,527,,963.3067,0.0,,963.2975,0.0,,963.3069,0,,963.3072,0.0,,963.2976,109.875,,963.2976,24,,963.3068,24,,963.2978,0.0,,963.2977,0.0,,963.3071,0.0,,963.3068,0.0,,963.3067,0,,963.3071,0.0,,963.298,1.28125,,963.3072,0.0,,963.3067,1079,,963.298,0.0,,963.2975,527,,963.2978,0.0,,963.3072,0.0,,963.2978,0.0625,,
963.327,0.3125,,963.3177,0,,963.3179,0.0,,963.3175,0.0,,963.3179,-0.1875,,963.3175,300,,963.3271,0.25,,963.3268,109.6875,,963.3175,0.0,,963.3269,0.0,,963.3177,0,,963.3178,0.0,,963.3267,0,,963.3267,0.0,,963.3267,1079,,963.3175,300,,963.327,0.0,,963.3175,527,,963.3267,0.0,,963.3175,0.0,,963.3269,0,,963.3271,0.0,,963.3175,109.8125,,963.3175,24,,963.3268,24,,963.3178,0.0,,963.3177,0.0,,963.327,0.0,,963.3268,0.0,,963.3267,0,,963.327,0.0,,963.3179,1.25390625,,963.3271,0.0,,963.3267,1079,,963.3179,0.0,,963.3175,527,,963.3178,0.0,,963.3271,0.0,,963.3178,-0.4375,,
963.3471,-0.125,,963.3377,0,,963.338,0.0,,963.3375,0.0,,963.338,0.375,,963.3375,300,,963.3472,-0.125,,963.3468,109.6875,,963.3376,0.0,,963.3469,0.0,,963.3377,0,,963.3378,0.0,,963.3467,0,,963.3467,0.0,,963.3467,1079,,963.3375,300,,963.3471,0.0,,963.3375,527,,963.3467,0.0,,963.3375,0.0,,963.3469,0,,963.3472,0.0,,963.3376,109.8125,,963.3376,24,,963.3468,24,,963.3378,0.0,,963.3377,0.0,,963.3471,0.0,,963.3468,0.0,,963.3467,0,,963.3471,0.0,,963.338,1.24609375,,963.3472,0.0,,963.3467,1079,,963.338,0.0,,963.3375,527,,963.3378,0.0,,963.3472,0.0,,963.3378,-0.5,,
963.3671,0.3125,,963.3577,0,,963.3579,0.0,,963.3575,0.0,,963.3579,0.25,,963.3575,300,,963.3672,0.25,,963.3668,109.75,,963.3575,0.0,,963.367,0.0,,963.3577,0,,963.3578,0.0,,963.3667,0,,963.3667,0.0,,963.3667,1079,,963.3575,300,,963.3671,0.0,,963.3575,527,,963.3667,0.0,,963.3575,0.0,,963.367,0,,963.3672,0.0,,963.3575,109.8125,,963.3575,24,,963.3668,24,,963.3578,0.0,,963.3577,0.0,,963.3671,0.0,,963.3668,0.0,,963.3667,0,,963.3671,0.0,,963.3579,1.23828125,,963.3672,0.0,,963.3667,1079,,963.3579,0.0,,963.3575,527,,963.3578,0.0,,963.3672,0.0,,963.3578,-0.4375,,
963.3871,0.3125,,963.3777,0,,963.3779,0.0,,963.3775,0.0,,963.3779,0.0625,,963.3775,300,,963.3872,0.25,,963.3868,109.6875,,963.3776,0.0,,963.3869,0.0,,963.3777,0,,963.3778,0.0,,963.3867,0,,963.3867,0.0,,963.3867,1079,,963.3775,300,,963.3871,0.0,,963.3775,527,,963.3867,0.0,,963.3775,0.0,,963.3869,0,,963.3872,0.0,,963.3776,109.8125,,963.3776,24,,963.3868,24,,963.3778,0.0,,963.3777,0.0,,963.3871,0.0,,963.3868,0.0,,963.3867,0,,963.3871,0.0,,963.3779,1.26171875,,963.3872,0.0,,963.3867,1079,,963.3779,0.0,,963.3775,527,,963.3778,0.0,,963.3872,0.0,,963.3778,0.625,,
963.4071,-1.5,,963.3976,0,,963.3979,0.0,,963.3974,0.0,,963.3979,0.625,,963.3974,300,,963.4071,-1.3125,,963.4068,109.6875,,963.3975,0.0,,963.407,0.0,,963.3976,0,,963.3977,0.0,,963.4067,0,,963.4067,0.0,,963.4067,1079,,963.3974,300,,963.4071,0.0,,963.3974,527,,963.4067,0.0,,963.3974,0.0,,963.407,0,,963.4071,0.0,,963.3975,109.875,,963.3975,24,,963.4068,24,,963.3977,0.0,,963.3976,0.0,,963.4071,0.0,,963.4068,0.0,,963.4067,0,,963.4071,0.0,,963.3979,1.2890625,,963.4071,0.0,,963.4067,1079,,963.3979,0.0,,963.3974,527,,963.3977,0.0,,963.4071,0.0,,963.3977,-0.4375,,
963.4271,-0.5625,,963.4177,0,,963.418,0.0,,963.4175,0.0,,963.418,1.25,,963.4175,300,,963.4272,-0.5,,963.4268,109.6875,,963.4176,0.0,,963.4269,0.0,,963.4177,0,,963.4178,0.0,,963.4267,0,,963.4267,0.0,,963.4267,1079,,963.4175,300,,963.4271,0.0,,963.4175,527,,963.4267,0.0,,963.4175,0.0,,963.4269,0,,963.4272,0.0,,963.4176,109.8125,,963.4176,24,,963.4268,24,,963.4178,0.0,,963.4177,0.0,,963.4271,0.0,,963.4268,0.0,,963.4267,0,,963.4271,0.0,,963.418,1.26171875,,963.4272,0.0,,963.4267,1079,,963.418,0.0,,963.4175,527,,963.4178,0.0,,963.4272,0.0,,963.4178,1.9375,,
963.447,-1.125,,963.4377,0,,963.438,0.0,,963.4375,0.0,,963.438,0.4375,,963.4375,300,,963.4471,-0.3125,,963.4468,109.6875,,963.4376,0.0,,963.4469,0.0,,963.4377,0,,963.4379,0.0,,963.4467,0,,963.4467,0.0,,963.4467,1079,,963.4375,300,,963.447,0.0,,963.4375,527,,963.4467,0.0,,963.4375,0.0,,963.4469,0,,963.4471,0.0,,963.4376,109.9375,,963.4376,24,,963.4468,24,,963.4379,0.0,,963.4377,0.0,,963.447,0.0,,963.4468,0.0,,963.4467,0,,963.447,0.0,,963.438,1.30859375,,963.4471,0.0,,963.4467,1079,,963.438,0.0,,963.4375,527,,963.4379,0.0,,963.4471,0.0,,963.4379,1.0625,,
963.4671,-0.125,,963.4576,0,,963.4579,0.0,,963.4574,0.0,,963.4579,0.0625,,963.4574,300,,963.4672,-0.125,,963.4668,109.6875,,963.4575,0.0,,963.4669,0.0,,963.4576,0,,963.4578,0.0,,963.4667,0,,963.4667,0.0,,963.4667,1079,,963.4574,300,,963.4671,0.0,,963.4574,527,,963.4667,0.0,,963.4574,0.0,,963.4669,0,,963.4672,0.0,,963.4575,109.9375,,963.4575,24,,963.4668,24,,963.4578,0.0,,963.4576,0.0,,963.4671,0.0,,963.4668,0.0,,963.4667,0,,963.4671,0.0,,963.4579,1.33203125,,963.4672,0.0,,963.4667,1079,,963.4579,0.0,,963.4574,527,,963.4578,0.0,,963.4672,0.0,,963.4578,0.625,,
963.487,-0.5625,,963.4777,0,,963.4779,0.0,,963.4774,0.0,,963.4779,0.0625,,963.4774,300,,963.4871,-0.5,,963.4868,109.6875,,963.4775,0.0,,963.4869,0.0,,963.4777,0,,963.4778,0.0,,963.4867,0,,963.4867,0.0,,963.4867,1079,,963.4774,300,,963.487,0.0,,963.4774,527,,963.4867,0.0,,963.4774,0.0,,963.4869,0,,963.4871,0.0,,963.4775,109.8125,,963.4775,24,,963.4868,24,,963.4778,0.0,,963.4777,0.0,,963.487,0.0,,963.4868,0.0,,963.4867,0,,963.487,0.0,,963.4779,1.33203125,,963.4871,0.0,,963.4867,1079,,963.4779,0.0,,963.4774,527,,963.4778,0.0,,963.4871,0.0,,963.4778,0.625,,
963.5071,0.75,,963.4976,0,,963.4978,0.0,,963.4974,0.0,,963.4978,-0.5625,,963.4974,300,,963.5072,0.6875,,963.5069,109.6875,,963.4975,0.0,,963.507,0.0,,963.4976,0,,963.4977,0.0,,963.5067,0,,963.5067,0.0,,963.5067,1079,,963.4974,300,,963.5071,0.0,,963.4974,527,,963.5067,0.0,,963.4974,0.0,,963.507,0,,963.5072,0.0,,963.4975,109.8125,,963.4975,24,,963.5069,24,,963.4977,0.0,,963.4976,0.0,,963.5071,0.0,,963.5069,0.0,,963.5067,0,,963.5071,0.0,,963.4978,1.296875,,963.5072,0.0,,963.5067,1079,,963.4978,0.0,,963.4974,527,,963.4977,0.0,,963.5072,0.0,,963.4977,0.6875,,
963.5271,0.75,,963.5176,0,,963.5179,0.0,,963.5174,0.0,,963.5179,-0.125,,963.5174,300,,963.5272,0.6875,,963.5269,109.75,,963.5175,0.0,,963.527,0.0,,963.5176,0,,963.5177,0.0,,963.5267,0,,963.5267,0.0,,963.5267,1079,,963.5174,300,,963.5271,0.0,,963.5174,527,,963.5267,0.0,,963.5174,0.0,,963.527,0,,963.5272,0.0,,963.5175,109.875,,963.5175,24,,963.5269,24,,963.5177,0.0,,963.5176,0.0,,963.5271,0.0,,963.5269,0.0,,963.5267,0,,963.5271,0.0,,963.5179,1.296875,,963.5272,0.0,,963.5267,1079,,963.5179,0.0,,963.5174,527,,963.5177,0.0,,963.5272,0.0,,963.5177,1.125,,
963.5471,0.3125,,963.5376,0,,963.5379,0.0,,963.5374,0.0,,963.5379,0.125,,963.5374,300,,963.5472,0.25,,963.5469,109.75,,963.5375,0.0,,963.547,0.0,,963.5376,0,,963.5378,0.0,,963.5467,0,,963.5467,0.0,,963.5467,1079,,963.5374,300,,963.5471,0.0,,963.5374,527,,963.5467,0.0,,963.5374,0.0,,963.547,0,,963.5472,0.0,,963.5375,109.8125,,963.5375,24,,963.5469,24,,963.5378,0.0,,963.5376,0.0,,963.5471,0.0,,963.5469,0.0,,963.5467,0,,963.5471,0.0,,963.5379,1.31640625,,963.5472,0.0,,963.5467,1079,,963.5379,0.0,,963.5374,527,,963.5378,0.0,,963.5472,0.0,,963.5378,2.125,,
963.5673,1.3125,,963.5576,0,,963.5579,0.0,,963.5574,0.0,,963.5579,-0.625,,963.5574,300,,963.5674,0.125,,963.567,109.75,,963.5575,0.0,,963.5671,0.0,,963.5576,0,,963.5577,0.0,,963.5669,0,,963.5669,0.0,,963.5669,1079,,963.5574,300,,963.5673,0.0,,963.5574,527,,963.5669,0.0,,963.5574,0.0,,963.5671,0,,963.5674,0.0,,963.5575,109.75,,963.5575,24,,963.567,24,,963.5577,0.0,,963.5576,0.0,,963.5673,0.0,,963.567,0.0,,963.5669,0,,963.5673,0.0,,963.5579,1.28125,,963.5674,0.0,,963.5669,1079,,963.5579,0.0,,963.5574,527,,963.5577,0.0,,963.5674,0.0,,963.5577,-2.375,,
963.5872,0.3125,,963.5776,0,,963.5779,0.0,,963.5774,0.0,,963.5779,-0.375,,963.5774,300,,963.5874,0.25,,963.587,109.75,,963.5775,0.0,,963.5871,0.0,,963.5776,0,,963.5778,0.0,,963.5869,0,,963.5869,0.0,,963.5869,1079,,963.5774,300,,963.5872,0.0,,963.5774,527,,963.5869,0.0,,963.5774,0.0,,963.5871,0,,963.5874,0.0,,963.5775,109.75,,963.5775,24,,963.587,24,,963.5778,0.0,,963.5776,0.0,,963.5872,0.0,,963.587,0.0,,963.5869,0,,963.5872,0.0,,963.5779,1.24609375,,963.5874,0.0,,963.5869,1079,,963.5779,0.0,,963.5774,527,,963.5778,0.0,,963.5874,0.0,,963.5778,0.1875,,
