Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
1267.2211,2.0625,,1267.2143,0,,1267.2146,0.0,,1267.2141,0.0,,1267.2146,0.5,,1267.2141,0,,1267.2212,-0.5,,1267.2207,109.6875,,1267.2142,0.0,,1267.2208,0.0,,1267.2143,0,,1267.2144,0.0,,1267.2206,0,,1267.2206,0.0,,1267.2206,1104,,1267.2141,0,,1267.2211,0.0,,1267.2141,32768,,1267.2206,0.0,,1267.2141,0.0,,1267.2208,0,,1267.2212,0.0,,1267.2142,109.875,,1267.2142,25,,1267.2207,25,,1267.2144,0.0,,1267.2143,0.0,,1267.2211,0.0,,1267.2207,0.0,,1267.2206,0,,1267.2211,0.0,,1267.2146,1.23828125,,1267.2212,0.0,,1267.2206,1104,,1267.2146,0.0,,1267.2141,32768,,1267.2144,0.0,,1267.2212,0.0,,1267.2144,-0.3125,,
1267.2411,0.25,,1267.2343,0,,1267.2345,0.0,,1267.234,0.0,,1267.2345,0.5,,1267.234,0,,1267.2411,0.4375,,1267.2407,109.75,,1267.2341,0.0,,1267.2409,0.0,,1267.2343,0,,1267.2344,0.0,,1267.2407,0,,1267.2407,0.0,,1267.2407,1104,,1267.234,0,,1267.2411,0.0,,1267.234,32768,,1267.2407,0.0,,1267.234,0.0,,1267.2409,0,,1267.2411,0.0,,1267.2341,109.875,,1267.2341,25,,1267.2407,25,,1267.2344,0.0,,1267.2343,0.0,,1267.2411,0.0,,1267.2407,0.0,,1267.2407,0,,1267.2411,0.0,,1267.2345,1.26171875,,1267.2411,0.0,,1267.2407,1104,,1267.2345,0.0,,1267.234,32768,,1267.2344,0.0,,1267.2411,0.0,,1267.2344,-0.9375,,
1267.261,0.25,,1267.2542,0,,1267.2545,0.0,,1267.254,0.0,,1267.2545,-0.4375,,1267.254,0,,1267.2612,-0.5625,,1267.2608,109.6875,,1267.2541,0.0,,1267.2609,0.0,,1267.2542,0,,1267.2544,0.0,,1267.2606,0,,1267.2606,0.0,,1267.2606,1104,,1267.254,0,,1267.261,0.0,,1267.254,32768,,1267.2606,0.0,,1267.254,0.0,,1267.2609,0,,1267.2612,0.0,,1267.2541,109.8125,,1267.2541,25,,1267.2608,25,,1267.2544,0.0,,1267.2542,0.0,,1267.261,0.0,,1267.2608,0.0,,1267.2606,0,,1267.261,0.0,,1267.2545,1.2890625,,1267.2612,0.0,,1267.2606,1104,,1267.2545,0.0,,1267.254,32768,,1267.2544,0.0,,1267.2612,0.0,,1267.2544,0.3125,,
1267.2811,0.25,,1267.2742,0,,1267.2745,0.0,,1267.274,0.0,,1267.2745,0.0,,1267.274,0,,1267.2813,-0.5625,,1267.2809,109.6875,,1267.2741,0.0,,1267.281,0.0,,1267.2742,0,,1267.2743,0.0,,1267.2806,0,,1267.2806,0.0,,1267.2806,1104,,1267.274,0,,1267.2811,0.0,,1267.274,32768,,1267.2806,0.0,,1267.274,0.0,,1267.281,0,,1267.2813,0.0,,1267.2741,109.875,,1267.2741,25,,1267.2809,25,,1267.2743,0.0,,1267.2742,0.0,,1267.2811,0.0,,1267.2809,0.0,,1267.2806,0,,1267.2811,0.0,,1267.2745,1.28125,,1267.2813,0.0,,1267.2806,1104,,1267.2745,0.0,,1267.274,32768,,1267.2743,0.0,,1267.2813,0.0,,1267.2743,-0.625,,
1267.3011,1.1875,,1267.2942,0,,1267.2944,0.0,,1267.2939,0.0,,1267.2944,1.0,,1267.2939,0,,1267.3012,0.0,,1267.3008,109.6875,,1267.2941,0.0,,1267.301,0.0,,1267.2942,0,,1267.2943,0.0,,1267.3006,0,,1267.3006,0.0,,1267.3006,1104,,1267.2939,0,,1267.3011,0.0,,1267.2939,32768,,1267.3006,0.0,,1267.2939,0.0,,1267.301,0,,1267.3012,0.0,,1267.2941,109.875,,1267.2941,25,,1267.3008,25,,1267.2943,0.0,,1267.2942,0.0,,1267.3011,0.0,,1267.3008,0.0,,1267.3006,0,,1267.3011,0.0,,1267.2944,1.33203125,,1267.3012,0.0,,1267.3006,1104,,1267.2944,0.0,,1267.2939,32768,,1267.2943,0.0,,1267.3012,0.0,,1267.2943,-0.6875,,
1267.3209,0.875,,1267.3143,0,,1267.3145,0.0,,1267.314,0.0,,1267.3145,-0.4375,,1267.314,0,,1267.3211,-0.5625,,1267.3207,109.6875,,1267.3141,0.0,,1267.3208,0.0,,1267.3143,0,,1267.3144,0.0,,1267.3205,0,,1267.3205,0.0,,1267.3205,1104,,1267.314,0,,1267.3209,0.0,,1267.314,32768,,1267.3205,0.0,,1267.314,0.0,,1267.3208,0,,1267.3211,0.0,,1267.3141,109.8125,,1267.3141,25,,1267.3207,25,,1267.3144,0.0,,1267.3143,0.0,,1267.3209,0.0,,1267.3207,0.0,,1267.3205,0,,1267.3209,0.0,,1267.3145,1.32421875,,1267.3211,0.0,,1267.3205,1104,,1267.3145,0.0,,1267.314,32768,,1267.3144,0.0,,1267.3211,0.0,,1267.3144,0.3125,,
1267.3412,0.0,,1267.3342,0,,1267.3345,0.0,,1267.334,0.0,,1267.3345,-0.5,,1267.334,0,,1267.3413,-0.0625,,1267.3409,109.6875,,1267.3341,0.0,,1267.341,0.0,,1267.3342,0,,1267.3344,0.0,,1267.3409,0,,1267.3409,0.0,,1267.3409,1104,,1267.334,0,,1267.3412,0.0,,1267.334,32768,,1267.3409,0.0,,1267.334,0.0,,1267.341,0,,1267.3413,0.0,,1267.3341,109.875,,1267.3341,25,,1267.3409,25,,1267.3344,0.0,,1267.3342,0.0,,1267.3412,0.0,,1267.3409,0.0,,1267.3409,0,,1267.3412,0.0,,1267.3345,1.31640625,,1267.3413,0.0,,1267.3409,1104,,1267.3345,0.0,,1267.334,32768,,1267.3344,0.0,,1267.3413,0.0,,1267.3344,-0.875,,
1267.3611,-0.625,,1267.3542,0,,1267.3545,0.0,,1267.354,0.0,,1267.3545,-0.9375,,1267.354,0,,1267.3613,-0.125,,1267.3609,109.75,,1267.3541,0.0,,1267.3611,0.0,,1267.3542,0,,1267.3543,0.0,,1267.3609,0,,1267.3609,0.0,,1267.3609,1104,,1267.354,0,,1267.3611,0.0,,1267.354,32768,,1267.3609,0.0,,1267.354,0.0,,1267.3611,0,,1267.3613,0.0,,1267.3541,109.75,,1267.3541,25,,1267.3609,25,,1267.3543,0.0,,1267.3542,0.0,,1267.3611,0.0,,1267.3609,0.0,,1267.3609,0,,1267.3611,0.0,,1267.3545,1.28125,,1267.3613,0.0,,1267.3609,1104,,1267.3545,0.0,,1267.354,32768,,1267.3543,0.0,,1267.3613,0.0,,1267.3543,1.1875,,
1267.3812,-2.1875,,1267.3742,0,,1267.3744,0.0,,1267.3739,0.0,,1267.3744,-0.875,,1267.3739,0,,1267.3812,1.3125,,1267.381,109.8125,,1267.3741,0.0,,1267.3811,0.0,,1267.3742,0,,1267.3743,0.0,,1267.3808,0,,1267.3808,0.0,,1267.3808,1104,,1267.3739,0,,1267.3812,0.0,,1267.3739,32768,,1267.3808,0.0,,1267.3739,0.0,,1267.3811,0,,1267.3812,0.0,,1267.3741,109.75,,1267.3741,25,,1267.381,25,,1267.3743,0.0,,1267.3742,0.0,,1267.3812,0.0,,1267.381,0.0,,1267.3808,0,,1267.3812,0.0,,1267.3744,1.24609375,,1267.3812,0.0,,1267.3808,1104,,1267.3744,0.0,,1267.3739,32768,,1267.3743,0.0,,1267.3812,0.0,,1267.3743,2.375,,
1267.4012,2.125,,1267.3941,0,,1267.3944,0.0,,1267.3939,0.0,,1267.3944,0.0625,,1267.3939,0,,1267.4013,-1.5,,1267.4009,109.6875,,1267.394,0.0,,1267.4011,0.0,,1267.3941,0,,1267.3943,0.0,,1267.4008,0,,1267.4008,0.0,,1267.4008,1104,,1267.3939,0,,1267.4012,0.0,,1267.3939,32768,,1267.4008,0.0,,1267.3939,0.0,,1267.4011,0,,1267.4013,0.0,,1267.394,109.875,,1267.394,25,,1267.4009,25,,1267.3943,0.0,,1267.3941,0.0,,1267.4012,0.0,,1267.4009,0.0,,1267.4008,0,,1267.4012,0.0,,1267.3944,1.25390625,,1267.4013,0.0,,1267.4008,1104,,1267.3944,0.0,,1267.3939,32768,,1267.3943,0.0,,1267.4013,0.0,,1267.3943,0.5625,,
1267.421,0.0,,1267.4142,0,,1267.4145,0.0,,1267.414,0.0,,1267.4145,-0.9375,,1267.414,0,,1267.4212,-0.0625,,1267.4208,109.75,,1267.4141,0.0,,1267.4209,0.0,,1267.4142,0,,1267.4144,0.0,,1267.4205,0,,1267.4205,0.0,,1267.4205,1104,,1267.414,0,,1267.421,0.0,,1267.414,32768,,1267.4205,0.0,,1267.414,0.0,,1267.4209,0,,1267.4212,0.0,,1267.4141,109.8125,,1267.4141,25,,1267.4208,25,,1267.4144,0.0,,1267.4142,0.0,,1267.421,0.0,,1267.4208,0.0,,1267.4205,0,,1267.421,0.0,,1267.4145,1.2734375,,1267.4212,0.0,,1267.4205,1104,,1267.4145,0.0,,1267.414,32768,,1267.4144,0.0,,1267.4212,0.0,,1267.4144,1.1875,,
1267.4413,-0.125,,1267.4342,0,,1267.4345,0.0,,1267.434,0.0,,1267.4345,-0.9375,,1267.434,0,,1267.4414,0.0625,,1267.441,109.6875,,1267.4341,0.0,,1267.4411,0.0,,1267.4342,0,,1267.4343,0.0,,1267.4409,0,,1267.4409,0.0,,1267.4409,1104,,1267.434,0,,1267.4413,0.0,,1267.434,32768,,1267.4409,0.0,,1267.434,0.0,,1267.4411,0,,1267.4414,0.0,,1267.4341,109.875,,1267.4341,25,,1267.441,25,,1267.4343,0.0,,1267.4342,0.0,,1267.4413,0.0,,1267.441,0.0,,1267.4409,0,,1267.4413,0.0,,1267.4345,1.296875,,1267.4414,0.0,,1267.4409,1104,,1267.4345,0.0,,1267.434,32768,,1267.4343,0.0,,1267.4414,0.0,,1267.4343,0.625,,
1267.4611,-0.4375,,1267.4542,0,,1267.4544,0.0,,1267.4539,0.0,,1267.4544,-0.9375,,1267.4539,0,,1267.4612,0.0625,,1267.4608,109.75,,1267.4541,0.0,,1267.4611,0.0,,1267.4542,0,,1267.4543,0.0,,1267.4608,0,,1267.4608,0.0,,1267.4608,1104,,1267.4539,0,,1267.4611,0.0,,1267.4539,32768,,1267.4608,0.0,,1267.4539,0.0,,1267.4611,0,,1267.4612,0.0,,1267.4541,109.8125,,1267.4541,25,,1267.4608,25,,1267.4543,0.0,,1267.4542,0.0,,1267.4611,0.0,,1267.4608,0.0,,1267.4608,0,,1267.4611,0.0,,1267.4544,1.28125,,1267.4612,0.0,,1267.4608,1104,,1267.4544,0.0,,1267.4539,32768,,1267.4543,0.0,,1267.4612,0.0,,1267.4543,1.1875,,
1267.4812,1.0625,,1267.4741,0,,1267.4744,0.0,,1267.4739,0.0,,1267.4744,-0.875,,1267.4739,0,,1267.4813,0.125,,1267.4809,109.75,,1267.474,0.0,,1267.4811,0.0,,1267.4741,0,,1267.4743,0.0,,1267.4808,0,,1267.4808,0.0,,1267.4808,1104,,1267.4739,0,,1267.4812,0.0,,1267.4739,32768,,1267.4808,0.0,,1267.4739,0.0,,1267.4811,0,,1267.4813,0.0,,1267.474,109.875,,1267.474,25,,1267.4809,25,,1267.4743,0.0,,1267.4741,0.0,,1267.4812,0.0,,1267.4809,0.0,,1267.4808,0,,1267.4812,0.0,,1267.4744,1.26171875,,1267.4813,0.0,,1267.4808,1104,,1267.4744,0.0,,1267.4739,32768,,1267.4743,0.0,,1267.4813,0.0,,1267.4743,1.8125,,
1267.5012,-0.375,,1267.4942,0,,1267.4945,0.0,,1267.4941,0.0,,1267.4945,0.5,,1267.4941,0,,1267.5013,-0.5,,1267.5009,109.75,,1267.4941,0.0,,1267.501,0.0,,1267.4942,0,,1267.4944,0.0,,1267.5008,0,,1267.5008,0.0,,1267.5008,1104,,1267.4941,0,,1267.5012,0.0,,1267.4941,32768,,1267.5008,0.0,,1267.4941,0.0,,1267.501,0,,1267.5013,0.0,,1267.4941,109.8125,,1267.4941,25,,1267.5009,25,,1267.4944,0.0,,1267.4942,0.0,,1267.5012,0.0,,1267.5009,0.0,,1267.5008,0,,1267.5012,0.0,,1267.4945,1.26171875,,1267.5013,0.0,,1267.5008,1104,,1267.4945,0.0,,1267.4941,32768,,1267.4944,0.0,,1267.5013,0.0,,1267.4944,-0.9375,,
1267.5211,0.8125,,1267.5142,0,,1267.5145,0.0,,1267.5138,0.0,,1267.5145,0.0,,1267.5138,0,,1267.5213,-0.4375,,1267.521,109.6875,,1267.5141,0.0,,1267.521,0.0,,1267.5142,0,,1267.5143,0.0,,1267.5207,0,,1267.5207,0.0,,1267.5207,1104,,1267.5138,0,,1267.5211,0.0,,1267.5138,32768,,1267.5207,0.0,,1267.5138,0.0,,1267.521,0,,1267.5213,0.0,,1267.5141,109.875,,1267.5141,25,,1267.521,25,,1267.5143,0.0,,1267.5142,0.0,,1267.5211,0.0,,1267.521,0.0,,1267.5207,0,,1267.5211,0.0,,1267.5145,1.2890625,,1267.5213,0.0,,1267.5207,1104,,1267.5145,0.0,,1267.5138,32768,,1267.5143,0.0,,1267.5213,0.0,,1267.5143,-0.625,,
1267.5412,-0.4375,,1267.5342,0,,1267.5344,0.0,,1267.5339,0.0,,1267.5344,0.0,,1267.5339,0,,1267.5413,0.0625,,1267.541,109.6875,,1267.5341,0.0,,1267.5411,0.0,,1267.5342,0,,1267.5343,0.0,,1267.5408,0,,1267.5408,0.0,,1267.5408,1104,,1267.5339,0,,1267.5412,0.0,,1267.5339,32768,,1267.5408,0.0,,1267.5339,0.0,,1267.5411,0,,1267.5413,0.0,,1267.5341,109.8125,,1267.5341,25,,1267.541,25,,1267.5343,0.0,,1267.5342,0.0,,1267.5412,0.0,,1267.541,0.0,,1267.5408,0,,1267.5412,0.0,,1267.5344,1.296875,,1267.5413,0.0,,1267.5408,1104,,1267.5344,0.0,,1267.5339,32768,,1267.5343,0.0,,1267.5413,0.0,,1267.5343,-0.625,,
1267.5611,0.125,,1267.5543,0,,1267.5545,0.0,,1267.554,0.0,,1267.5545,-0.9375,,1267.554,0,,1267.5612,0.5625,,1267.5608,109.75,,1267.5541,0.0,,1267.5609,0.0,,1267.5543,0,,1267.5544,0.0,,1267.5608,0,,1267.5608,0.0,,1267.5608,1104,,1267.554,0,,1267.5611,0.0,,1267.554,32768,,1267.5608,0.0,,1267.554,0.0,,1267.5609,0,,1267.5612,0.0,,1267.5541,109.8125,,1267.5541,25,,1267.5608,25,,1267.5544,0.0,,1267.5543,0.0,,1267.5611,0.0,,1267.5608,0.0,,1267.5608,0,,1267.5611,0.0,,1267.5545,1.2890625,,1267.5612,0.0,,1267.5608,1104,,1267.5545,0.0,,1267.554,32768,,1267.5544,0.0,,1267.5612,0.0,,1267.5544,1.1875,,
1267.5812,1.125,,1267.5742,0,,1267.5745,0.0,,1267.574,0.0,,1267.5745,-0.4375,,1267.574,0,,1267.5813,0.0,,1267.5809,109.6875,,1267.5741,0.0,,1267.581,0.0,,1267.5742,0,,1267.5744,0.0,,1267.5808,0,,1267.5808,0.0,,1267.5808,1104,,1267.574,0,,1267.5812,0.0,,1267.574,32768,,1267.5808,0.0,,1267.574,0.0,,1267.581,0,,1267.5813,0.0,,1267.5741,109.875,,1267.5741,25,,1267.5809,25,,1267.5744,0.0,,1267.5742,0.0,,1267.5812,0.0,,1267.5809,0.0,,1267.5808,0,,1267.5812,0.0,,1267.5745,1.2734375,,1267.5813,0.0,,1267.5808,1104,,1267.5745,0.0,,1267.574,32768,,1267.5744,0.0,,1267.5813,0.0,,1267.5744,0.875,,
1267.6011,0.4375,,1267.5942,0,,1267.5945,0.0,,1267.5941,0.0,,1267.5945,-0.4375,,1267.5941,0,,1267.6013,0.0625,,1267.6009,109.6875,,1267.5942,0.0,,1267.601,0.0,,1267.5942,0,,1267.5943,0.0,,1267.6007,0,,1267.6007,0.0,,1267.6007,1104,,1267.5941,0,,1267.6011,0.0,,1267.5941,32768,,1267.6007,0.0,,1267.5941,0.0,,1267.601,0,,1267.6013,0.0,,1267.5942,109.875,,1267.5942,25,,1267.6009,25,,1267.5943,0.0,,1267.5942,0.0,,1267.6011,0.0,,1267.6009,0.0,,1267.6007,0,,1267.6011,0.0,,1267.5945,1.28125,,1267.6013,0.0,,1267.6007,1104,,1267.5945,0.0,,1267.5941,32768,,1267.5943,0.0,,1267.6013,0.0,,1267.5943,0.3125,,
1267.6212,-0.375,,1267.6143,0,,1267.6146,0.0,,1267.6141,0.0,,1267.6146,0.0,,1267.6141,0,,1267.6213,0.5,,1267.621,109.6875,,1267.6142,0.0,,1267.6211,0.0,,1267.6143,0,,1267.6144,0.0,,1267.6207,0,,1267.6207,0.0,,1267.6207,1104,,1267.6141,0,,1267.6212,0.0,,1267.6141,32768,,1267.6207,0.0,,1267.6141,0.0,,1267.6211,0,,1267.6213,0.0,,1267.6142,109.8125,,1267.6142,25,,1267.621,25,,1267.6144,0.0,,1267.6143,0.0,,1267.6212,0.0,,1267.621,0.0,,1267.6207,0,,1267.6212,0.0,,1267.6146,1.2890625,,1267.6213,0.0,,1267.6207,1104,,1267.6146,0.0,,1267.6141,32768,,1267.6144,0.0,,1267.6213,0.0,,1267.6144,-0.625,,
1267.6412,0.4375,,1267.6343,0,,1267.6345,0.0,,1267.634,0.0,,1267.6345,-0.9375,,1267.634,0,,1267.6413,0.0625,,1267.6409,109.75,,1267.6341,0.0,,1267.6411,0.0,,1267.6343,0,,1267.6344,0.0,,1267.6408,0,,1267.6408,0.0,,1267.6408,1104,,1267.634,0,,1267.6412,0.0,,1267.634,32768,,1267.6408,0.0,,1267.634,0.0,,1267.6411,0,,1267.6413,0.0,,1267.6341,109.75,,1267.6341,25,,1267.6409,25,,1267.6344,0.0,,1267.6343,0.0,,1267.6412,0.0,,1267.6409,0.0,,1267.6408,0,,1267.6412,0.0,,1267.6345,1.26171875,,1267.6413,0.0,,1267.6408,1104,,1267.6345,0.0,,1267.634,32768,,1267.6344,0.0,,1267.6413,0.0,,1267.6344,1.1875,,
1267.661,1.0625,,1267.6544,0,,1267.6546,0.0,,1267.6541,0.0,,1267.6546,-0.375,,1267.6541,0,,1267.6612,0.125,,1267.6608,109.6875,,1267.6541,0.0,,1267.6609,0.0,,1267.6544,0,,1267.6545,0.0,,1267.6608,0,,1267.6608,0.0,,1267.6608,1104,,1267.6541,0,,1267.661,0.0,,1267.6541,32768,,1267.6608,0.0,,1267.6541,0.0,,1267.6609,0,,1267.6612,0.0,,1267.6541,109.8125,,1267.6541,25,,1267.6608,25,,1267.6545,0.0,,1267.6544,0.0,,1267.661,0.0,,1267.6608,0.0,,1267.6608,0,,1267.661,0.0,,1267.6546,1.2734375,,1267.6612,0.0,,1267.6608,1104,,1267.6546,0.0,,1267.6541,32768,,1267.6545,0.0,,1267.6612,0.0,,1267.6545,1.5,,
1267.6811,0.8125,,1267.6743,0,,1267.6746,0.0,,1267.6741,0.0,,1267.6746,0.5,,1267.6741,0,,1267.6813,-0.4375,,1267.6809,109.6875,,1267.6742,0.0,,1267.681,0.0,,1267.6743,0,,1267.6745,0.0,,1267.6807,0,,1267.6807,0.0,,1267.6807,1104,,1267.6741,0,,1267.6811,0.0,,1267.6741,32768,,1267.6807,0.0,,1267.6741,0.0,,1267.681,0,,1267.6813,0.0,,1267.6742,109.8125,,1267.6742,25,,1267.6809,25,,1267.6745,0.0,,1267.6743,0.0,,1267.6811,0.0,,1267.6809,0.0,,1267.6807,0,,1267.6811,0.0,,1267.6746,1.2890625,,1267.6813,0.0,,1267.6807,1104,,1267.6746,0.0,,1267.6741,32768,,1267.6745,0.0,,1267.6813,0.0,,1267.6745,-0.3125,,
1267.7011,0.1875,,1267.6942,0,,1267.6944,0.0,,1267.6941,0.0,,1267.6944,-0.5,,1267.6941,0,,1267.7012,-0.4375,,1267.7008,109.75,,1267.6941,0.0,,1267.701,0.0,,1267.6942,0,,1267.6943,0.0,,1267.7007,0,,1267.7007,0.0,,1267.7007,1104,,1267.6941,0,,1267.7011,0.0,,1267.6941,32768,,1267.7007,0.0,,1267.6941,0.0,,1267.701,0,,1267.7012,0.0,,1267.6941,109.875,,1267.6941,25,,1267.7008,25,,1267.6943,0.0,,1267.6942,0.0,,1267.7011,0.0,,1267.7008,0.0,,1267.7007,0,,1267.7011,0.0,,1267.6944,1.32421875,,1267.7012,0.0,,1267.7007,1104,,1267.6944,0.0,,1267.6941,32768,,1267.6943,0.0,,1267.7012,0.0,,1267.6943,-0.3125,,
1267.7212,1.4375,,1267.7144,0,,1267.7147,0.0,,1267.714,0.0,,1267.7147,0.5,,1267.714,0,,1267.7213,-1.375,,1267.7209,109.6875,,1267.7143,0.0,,1267.7211,0.0,,1267.7144,0,,1267.7145,0.0,,1267.7208,0,,1267.7208,0.0,,1267.7208,1104,,1267.714,0,,1267.7212,0.0,,1267.714,32768,,1267.7208,0.0,,1267.714,0.0,,1267.7211,0,,1267.7213,0.0,,1267.7143,109.875,,1267.7143,25,,1267.7209,25,,1267.7145,0.0,,1267.7144,0.0,,1267.7212,0.0,,1267.7209,0.0,,1267.7208,0,,1267.7212,0.0,,1267.7147,1.32421875,,1267.7213,0.0,,1267.7208,1104,,1267.7147,0.0,,1267.714,32768,,1267.7145,0.0,,1267.7213,0.0,,1267.7145,-0.9375,,
1267.7412,-0.75,,1267.7344,0,,1267.7346,0.0,,1267.7341,0.0,,1267.7346,0.0625,,1267.7341,0,,1267.7413,0.0,,1267.7409,109.6875,,1267.7342,0.0,,1267.741,0.0,,1267.7344,0,,1267.7345,0.0,,1267.7408,0,,1267.7408,0.0,,1267.7408,1104,,1267.7341,0,,1267.7412,0.0,,1267.7341,32768,,1267.7408,0.0,,1267.7341,0.0,,1267.741,0,,1267.7413,0.0,,1267.7342,109.8125,,1267.7342,25,,1267.7409,25,,1267.7345,0.0,,1267.7344,0.0,,1267.7412,0.0,,1267.7409,0.0,,1267.7408,0,,1267.7412,0.0,,1267.7346,1.32421875,,1267.7413,0.0,,1267.7408,1104,,1267.7346,0.0,,1267.7341,32768,,1267.7345,0.0,,1267.7413,0.0,,1267.7345,0.5625,,
1267.7611,-1.375,,1267.7545,0,,1267.7547,0.0,,1267.7543,0.0,,1267.7547,-0.9375,,1267.7543,0,,1267.7613,0.125,,1267.7609,109.6875,,1267.7543,0.0,,1267.761,0.0,,1267.7545,0,,1267.7546,0.0,,1267.7607,0,,1267.7607,0.0,,1267.7607,1104,,1267.7543,0,,1267.7611,0.0,,1267.7543,32768,,1267.7607,0.0,,1267.7543,0.0,,1267.761,0,,1267.7613,0.0,,1267.7543,109.8125,,1267.7543,25,,1267.7609,25,,1267.7546,0.0,,1267.7545,0.0,,1267.7611,0.0,,1267.7609,0.0,,1267.7607,0,,1267.7611,0.0,,1267.7547,1.28125,,1267.7613,0.0,,1267.7607,1104,,1267.7547,0.0,,1267.7543,32768,,1267.7546,0.0,,1267.7613,0.0,,1267.7546,0.625,,
1267.7811,0.4375,,1267.7744,0,,1267.7747,0.0,,1267.7741,0.0,,1267.7747,0.9375,,1267.7741,0,,1267.7812,0.0625,,1267.7808,109.8125,,1267.7743,0.0,,1267.781,0.0,,1267.7744,0,,1267.7746,0.0,,1267.7807,0,,1267.7807,0.0,,1267.7807,1104,,1267.7741,0,,1267.7811,0.0,,1267.7741,32768,,1267.7807,0.0,,1267.7741,0.0,,1267.781,0,,1267.7812,0.0,,1267.7743,109.8125,,1267.7743,25,,1267.7808,25,,1267.7746,0.0,,1267.7744,0.0,,1267.7811,0.0,,1267.7808,0.0,,1267.7807,0,,1267.7811,0.0,,1267.7747,1.2265625,,1267.7812,0.0,,1267.7807,1104,,1267.7747,0.0,,1267.7741,32768,,1267.7746,0.0,,1267.7812,0.0,,1267.7746,-1.25,,
1267.8011,-0.125,,1267.7945,0,,1267.7948,0.0,,1267.7943,0.0,,1267.7948,0.0,,1267.7943,0,,1267.8012,0.0625,,1267.8008,109.6875,,1267.7944,0.0,,1267.8009,0.0,,1267.7945,0,,1267.7947,0.0,,1267.8007,0,,1267.8007,0.0,,1267.8007,1104,,1267.7943,0,,1267.8011,0.0,,1267.7943,32768,,1267.8007,0.0,,1267.7943,0.0,,1267.8009,0,,1267.8012,0.0,,1267.7944,109.8125,,1267.7944,25,,1267.8008,25,,1267.7947,0.0,,1267.7945,0.0,,1267.8011,0.0,,1267.8008,0.0,,1267.8007,0,,1267.8011,0.0,,1267.7948,1.2734375,,1267.8012,0.0,,1267.8007,1104,,1267.7948,0.0,,1267.7943,32768,,1267.7947,0.0,,1267.8012,0.0,,1267.7947,0.0,,
1267.8212,-0.75,,1267.8145,0,,1267.8148,0.0,,1267.8142,0.0,,1267.8148,-0.4375,,1267.8142,0,,1267.8213,1.0625,,1267.8209,109.8125,,1267.8144,0.0,,1267.821,0.0,,1267.8145,0,,1267.8146,0.0,,1267.8208,0,,1267.8208,0.0,,1267.8208,1104,,1267.8142,0,,1267.8212,0.0,,1267.8142,32768,,1267.8208,0.0,,1267.8142,0.0,,1267.821,0,,1267.8213,0.0,,1267.8144,109.875,,1267.8144,25,,1267.8209,25,,1267.8146,0.0,,1267.8145,0.0,,1267.8212,0.0,,1267.8209,0.0,,1267.8208,0,,1267.8212,0.0,,1267.8148,1.2890625,,1267.8213,0.0,,1267.8208,1104,,1267.8148,0.0,,1267.8142,32768,,1267.8146,0.0,,1267.8213,0.0,,1267.8146,0.875,,
1267.8411,-1.3125,,1267.8345,0,,1267.8347,0.0,,1267.8343,0.0,,1267.8347,1.8125,,1267.8343,0,,1267.8413,0.5,,1267.8409,109.75,,1267.8343,0.0,,1267.841,0.0,,1267.8345,0,,1267.8346,0.0,,1267.8407,0,,1267.8407,0.0,,1267.8407,1104,,1267.8343,0,,1267.8411,0.0,,1267.8343,32768,,1267.8407,0.0,,1267.8343,0.0,,1267.841,0,,1267.8413,0.0,,1267.8343,109.8125,,1267.8343,25,,1267.8409,25,,1267.8346,0.0,,1267.8345,0.0,,1267.8411,0.0,,1267.8409,0.0,,1267.8407,0,,1267.8411,0.0,,1267.8347,1.296875,,1267.8413,0.0,,1267.8407,1104,,1267.8347,0.0,,1267.8343,32768,,1267.8346,0.0,,1267.8413,0.0,,1267.8346,-1.5625,,
