Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
5.9459,113,,5.9462,0.0,,5.9462,-0.125,,5.9458,14.9375,,5.9462,-68.5,,5.9459,-20,,5.946,-95.6875,,5.9458,107.4375,,5.9458,36,,5.9459,-95.8125,,5.946,-4.125,,5.9462,3.63671875,,5.9462,-0.3125,,5.946,-115.125,,5.946,-114.0,,
5.9659,115,,5.9661,0.0,,5.9661,1.4375,,5.9658,15.0,,5.9662,-67.8,,5.9659,-20,,5.966,-95.3125,,5.9658,107.375,,5.9658,36,,5.9659,-94.8125,,5.966,-3.8125,,5.9661,3.63671875,,5.9661,-0.9375,,5.966,-114.6875,,5.966,-115.8125,,
5.9859,115,,5.9861,0.0,,5.9861,-0.25,,5.9858,15.0625,,5.9862,-68.9,,5.9859,-20,,5.986,-95.5625,,5.9858,107.375,,5.9858,36,,5.9859,-96.3125,,5.986,-4.125,,5.9861,3.609375,,5.9861,-0.25,,5.986,-115.0,,5.986,-113.75,,
6.0059,117,,6.0061,0.0,,6.0061,-0.5,,6.0058,15.125,,6.0062,-68.9,,6.0059,-20,,6.006,-96.3125,,6.0058,107.375,,6.0058,36,,6.0059,-96.3125,,6.006,-3.8125,,6.0061,3.58984375,,6.0061,-0.1875,,6.006,-115.875,,6.006,-116.625,,
6.0259,117,,6.0261,0.0,,6.0261,-0.75,,6.0258,15.1875,,6.0262,-68.0,,6.0259,-20,,6.026,-95.6875,,6.0258,107.4375,,6.0258,36,,6.0259,-95.0625,,6.026,-4.125,,6.0261,3.58984375,,6.0261,-0.0625,,6.026,-115.125,,6.026,-115.8125,,
6.0459,113,,6.0461,0.0,,6.0461,-1.5,,6.0457,15.1875,,6.0462,-67.4,,6.0459,-21,,6.046,-94.6875,,6.0457,107.375,,6.0457,36,,6.0459,-94.25,,6.046,-4.1875,,6.0461,3.609375,,6.0461,0.25,,6.046,-113.875,,6.046,-113.1875,,
6.0659,113,,6.0661,0.0,,6.0661,-0.1875,,6.0657,15.1875,,6.0662,-67.4,,6.0659,-21,,6.066,-94.25,,6.0657,107.375,,6.0657,36,,6.0659,-94.25,,6.066,-3.9375,,6.0661,3.6015625,,6.0661,0.1875,,6.066,-113.375,,6.066,-113.4375,,
6.0859,114,,6.0861,0.0,,6.0861,-1.25,,6.0857,15.1875,,6.0862,-68.0,,6.0859,-21,,6.086,-94.6875,,6.0857,107.375,,6.0857,36,,6.0859,-95.0625,,6.086,-3.6875,,6.0861,3.58203125,,6.0861,0.0625,,6.086,-113.875,,6.086,-115.0625,,
6.1059,113,,6.1061,0.0,,6.1061,-1.0625,,6.1058,15.125,,6.1062,-67.8,,6.1059,-21,,6.106,-94.9375,,6.1058,107.4375,,6.1058,36,,6.1059,-94.8125,,6.106,-4.0625,,6.1061,3.6015625,,6.1061,0.0,,6.106,-114.25,,6.106,-115.1875,,
6.1258,114,,6.1261,0.0,,6.1261,-0.1875,,6.1257,15.125,,6.1262,-67.2,,6.1258,-21,,6.126,-94.375,,6.1257,107.4375,,6.1257,36,,6.1258,-93.9375,,6.126,-4.0,,6.1261,3.6015625,,6.1261,-0.25,,6.126,-113.5625,,6.126,-114.5,,
6.1458,112,,6.1461,0.0,,6.1461,0.5,,6.1457,15.125,,6.1462,-67.8,,6.1458,-21,,6.146,-94.375,,6.1457,107.4375,,6.1457,36,,6.1458,-94.8125,,6.146,-4.0625,,6.1461,3.63671875,,6.1461,-0.3125,,6.146,-113.5625,,6.146,-113.5,,
6.1658,114,,6.1661,0.0,,6.1661,-2.9375,,6.1657,15.125,,6.1662,-67.8,,6.1658,-22,,6.166,-94.8125,,6.1657,107.375,,6.1657,36,,6.1658,-94.8125,,6.166,-4.3125,,6.1661,3.63671875,,6.1661,-0.25,,6.166,-114.0625,,6.166,-112.625,,
6.1858,115,,6.1861,0.0,,6.1861,-0.8125,,6.1857,15.125,,6.1862,-68.9,,6.1858,-22,,6.186,-95.5625,,6.1857,107.375,,6.1857,36,,6.1858,-96.3125,,6.186,-4.0,,6.1861,3.6015625,,6.1861,-0.25,,6.186,-115.0,,6.186,-114.4375,,
6.2059,116,,6.2061,0.0,,6.2061,0.25,,6.2058,15.1875,,6.2062,-68.9,,6.2059,-22,,6.206,-96.3125,,6.2058,107.3125,,6.2058,36,,6.2059,-96.3125,,6.206,-4.3125,,6.2061,3.57421875,,6.2061,-0.3125,,6.206,-115.875,,6.206,-116.25,,
6.2259,115,,6.2261,0.0,,6.2261,-3.5625,,6.2257,15.3125,,6.2262,-67.8,,6.2259,-22,,6.226,-95.5625,,6.2257,107.375,,6.2257,36,,6.2259,-94.8125,,6.226,-3.875,,6.2261,3.5546875,,6.2261,0.1875,,6.226,-115.0,,6.226,-116.125,,
6.2458,114,,6.2461,0.0,,6.2461,-0.8125,,6.2457,15.3125,,6.2461,-66.9,,6.2458,-22,,6.2459,-94.1875,,6.2457,107.3125,,6.2457,36,,6.2458,-93.5625,,6.2459,-4.0,,6.2461,3.6015625,,6.2461,0.3125,,6.2459,-113.3125,,6.2459,-114.1875,,
6.2658,112,,6.2661,0.0,,6.2661,-0.3125,,6.2657,15.3125,,6.2661,-66.3,,6.2658,-22,,6.2659,-93.125,,6.2657,107.4375,,6.2657,36,,6.2658,-92.6875,,6.2659,-4.1875,,6.2661,3.609375,,6.2661,-0.375,,6.2659,-112.0625,,6.2659,-113.75,,
6.2856,112,,6.2859,0.0,,6.2859,0.6875,,6.2855,15.1875,,6.2859,-67.8,,6.2856,-23,,6.2857,-93.75,,6.2855,107.4375,,6.2855,36,,6.2856,-94.8125,,6.2857,-4.125,,6.2859,3.6171875,,6.2859,-0.375,,6.2857,-112.8125,,6.2857,-111.5625,,
6.3057,113,,6.3059,0.0,,6.3059,-2.25,,6.3055,15.125,,6.306,-68.0,,6.3057,-23,,6.3058,-94.9375,,6.3055,107.4375,,6.3055,36,,6.3057,-95.0625,,6.3058,-3.9375,,6.3059,3.625,,6.3059,0.1875,,6.3058,-114.25,,6.3058,-113.9375,,
6.3258,114,,6.326,0.0,,6.326,0.0,,6.3257,15.1875,,6.3261,-68.3,,6.3258,-23,,6.3259,-95.3125,,6.3257,107.4375,,6.3257,36,,6.3258,-95.5,,6.3259,-3.9375,,6.326,3.64453125,,6.326,-0.3125,,6.3259,-114.625,,6.3259,-114.3125,,
6.3458,116,,6.346,0.0,,6.346,0.375,,6.3457,15.25,,6.3461,-68.5,,6.3458,-23,,6.3459,-95.6875,,6.3457,107.375,,6.3457,36,,6.3458,-95.8125,,6.3459,-3.9375,,6.346,3.64453125,,6.346,-0.375,,6.3459,-115.125,,6.3459,-115.5625,,
6.3658,117,,6.366,0.0,,6.366,0.5,,6.3657,15.375,,6.3661,-69.2,,6.3658,-23,,6.3659,-96.3125,,6.3657,107.4375,,6.3657,36,,6.3658,-96.75,,6.3659,-4.0625,,6.366,3.66015625,,6.366,-0.375,,6.3659,-115.875,,6.3659,-115.375,,
6.3858,115,,6.386,0.0,,6.386,-1.375,,6.3856,15.4375,,6.3861,-69.2,,6.3858,-24,,6.3859,-96.75,,6.3856,107.3125,,6.3856,36,,6.3858,-96.75,,6.3859,-3.9375,,6.386,3.609375,,6.386,0.0,,6.3859,-116.4375,,6.3859,-116.875,,
6.4058,116,,6.406,0.0,,6.406,0.0,,6.4057,15.5,,6.4061,-69.7,,6.4058,-24,,6.4059,-97.125,,6.4057,107.375,,6.4057,36,,6.4058,-97.4375,,6.4059,-4.125,,6.406,3.57421875,,6.406,-0.375,,6.4059,-116.8125,,6.4059,-116.25,,
6.4258,116,,6.426,0.0,,6.426,0.4375,,6.4256,15.625,,6.4261,-68.0,,6.4258,-24,,6.4259,-96.25,,6.4256,107.375,,6.4256,36,,6.4258,-95.0625,,6.4259,-4.125,,6.426,3.58203125,,6.426,-0.375,,6.4259,-115.8125,,6.4259,-115.0,,
6.4458,115,,6.446,0.0,,6.446,1.25,,6.4456,15.625,,6.4461,-66.9,,6.4458,-24,,6.4459,-94.3125,,6.4456,107.375,,6.4456,36,,6.4458,-93.5625,,6.4459,-3.9375,,6.446,3.609375,,6.446,-0.5,,6.4459,-113.5,,6.4459,-115.0625,,
6.4657,113,,6.466,0.0,,6.466,3.3125,,6.4656,15.5625,,6.4661,-67.2,,6.4657,-25,,6.4659,-93.75,,6.4656,107.375,,6.4656,36,,6.4657,-93.9375,,6.4659,-4.0,,6.466,3.609375,,6.466,-0.9375,,6.4659,-112.8125,,6.4659,-113.375,,
6.4857,113,,6.486,0.0,,6.486,-2.0625,,6.4856,15.5625,,6.4861,-68.0,,6.4857,-25,,6.4859,-94.5,,6.4856,107.4375,,6.4856,36,,6.4857,-95.0625,,6.4859,-4.125,,6.486,3.63671875,,6.486,-0.0625,,6.4859,-113.6875,,6.4859,-113.5,,
6.5058,114,,6.506,0.0,,6.506,-0.5625,,6.5057,15.5625,,6.5061,-68.0,,6.5058,-25,,6.5059,-95.0625,,6.5057,107.375,,6.5057,36,,6.5058,-95.0625,,6.5059,-4.125,,6.506,3.64453125,,6.506,-0.1875,,6.5059,-114.375,,6.5059,-116.0625,,
6.5257,114,,6.526,0.0,,6.526,-1.0625,,6.5256,15.5625,,6.526,-68.9,,6.5257,-25,,6.5259,-95.6875,,6.5256,107.375,,6.5256,36,,6.5257,-96.3125,,6.5259,-4.1875,,6.526,3.625,,6.526,-0.375,,6.5259,-115.125,,6.5259,-114.25,,
6.5458,115,,6.546,0.0,,6.546,-0.25,,6.5456,15.625,,6.5461,-69.2,,6.5458,-25,,6.5459,-96.5625,,6.5456,107.375,,6.5456,36,,6.5458,-96.75,,6.5459,-3.8125,,6.546,3.57421875,,6.546,-0.3125,,6.5459,-116.125,,6.5459,-117.4375,,
6.5658,117,,6.566,0.0,,6.566,1.75,,6.5656,15.75,,6.5661,-68.5,,6.5658,-26,,6.5659,-96.3125,,6.5656,107.3125,,6.5656,36,,6.5658,-95.8125,,6.5659,-4.3125,,6.566,3.56640625,,6.566,-0.625,,6.5659,-115.875,,6.5659,-115.5625,,
6.5858,114,,6.586,0.0,,6.586,-1.625,,6.5856,15.75,,6.5861,-66.9,,6.5858,-26,,6.5859,-94.6875,,6.5856,107.375,,6.5856,36,,6.5858,-93.5625,,6.5859,-3.75,,6.586,3.625,,6.586,0.0625,,6.5859,-113.9375,,6.5859,-116.6875,,
6.6058,113,,6.606,0.0,,6.606,-0.125,,6.6056,15.6875,,6.6061,-66.7,,6.6058,-26,,6.6059,-93.4375,,6.6056,107.375,,6.6056,36,,6.6058,-93.25,,6.6059,-4.125,,6.606,3.625,,6.606,-0.25,,6.6059,-112.375,,6.6059,-112.9375,,
6.6258,113,,6.6261,0.0,,6.6261,-0.5,,6.6257,15.625,,6.6262,-68.5,,6.6258,-26,,6.626,-94.5625,,6.6257,107.4375,,6.6257,36,,6.6258,-95.8125,,6.626,-4.125,,6.6261,3.63671875,,6.6261,-0.1875,,6.626,-113.75,,6.626,-113.125,,
6.6458,116,,6.6461,0.0,,6.6461,0.0,,6.6456,15.625,,6.6461,-68.5,,6.6458,-26,,6.6459,-95.8125,,6.6456,107.4375,,6.6456,36,,6.6458,-95.8125,,6.6459,-4.0,,6.6461,3.63671875,,6.6461,-0.25,,6.6459,-115.3125,,6.6459,-115.75,,
6.6658,114,,6.6661,0.0,,6.6661,-0.1875,,6.6656,15.6875,,6.6661,-68.9,,6.6658,-26,,6.6659,-96.0625,,6.6656,107.4375,,6.6656,36,,6.6658,-96.3125,,6.6659,-4.125,,6.6661,3.6015625,,6.6661,-0.25,,6.6659,-115.5625,,6.6659,-115.3125,,
6.6859,115,,6.6862,0.0,,6.6862,0.0,,6.6858,15.75,,6.6862,-68.9,,6.6859,-27,,6.686,-96.3125,,6.6858,107.375,,6.6858,36,,6.6859,-96.3125,,6.686,-4.0625,,6.6862,3.56640625,,6.6862,-0.3125,,6.686,-115.875,,6.686,-116.125,,
6.7058,116,,6.7061,0.0,,6.7061,-0.4375,,6.7057,15.875,,6.7061,-67.8,,6.7058,-27,,6.7059,-95.5625,,6.7057,107.4375,,6.7057,36,,6.7058,-94.8125,,6.7059,-3.875,,6.7061,3.58203125,,6.7061,-0.125,,6.7059,-115.0,,6.7059,-117.125,,
6.7258,113,,6.7261,0.0,,6.7261,-1.5,,6.7256,15.8125,,6.7261,-66.7,,6.7258,-27,,6.7259,-94.0625,,6.7256,107.4375,,6.7256,36,,6.7258,-93.25,,6.7259,-4.0625,,6.7261,3.609375,,6.7261,0.0625,,6.7259,-113.125,,6.7259,-114.375,,
6.7458,113,,6.746,0.0,,6.746,-3.3125,,6.7456,15.75,,6.7461,-67.2,,6.7458,-27,,6.7459,-93.625,,6.7456,107.375,,6.7456,36,,6.7458,-93.9375,,6.7459,-4.0625,,6.746,3.65234375,,6.746,0.4375,,6.7459,-112.625,,6.7459,-113.375,,
6.7657,113,,6.766,0.0,,6.766,-0.875,,6.7656,15.6875,,6.766,-68.0,,6.7657,-27,,6.7658,-94.5,,6.7656,107.375,,6.7656,36,,6.7657,-95.0625,,6.7658,-4.1875,,6.766,3.70703125,,6.766,-0.125,,6.7658,-113.6875,,6.7658,-113.4375,,
6.7858,114,,6.786,0.0,,6.786,-0.3125,,6.7856,15.75,,6.7861,-69.4,,6.7858,-27,,6.7859,-96.0625,,6.7856,107.4375,,6.7856,36,,6.7858,-97.0625,,6.7859,-3.9375,,6.786,3.671875,,6.786,-0.1875,,6.7859,-115.5625,,6.7859,-115.9375,,
6.8058,116,,6.806,0.0,,6.806,1.25,,6.8056,15.8125,,6.8061,-71.2,,6.8058,-27,,6.8059,-98.3125,,6.8056,107.4375,,6.8056,36,,6.8058,-99.5625,,6.8059,-4.1875,,6.806,3.609375,,6.806,-0.625,,6.8059,-118.3125,,6.8059,-117.375,,
6.8259,119,,6.8261,0.0,,6.8261,1.0,,6.8258,16.0,,6.8262,-70.10000000000001,,6.8259,-28,,6.826,-98.8125,,6.8258,107.25,,6.8258,36,,6.8259,-98.0,,6.826,-4.3125,,6.8261,3.58203125,,6.8261,-0.625,,6.826,-118.875,,6.826,-118.6875,,
6.8458,117,,6.846,0.0,,6.846,1.0625,,6.8456,16.125,,6.8461,-68.0,,6.8458,-28,,6.8459,-96.5625,,6.8456,107.375,,6.8456,36,,6.8458,-95.0625,,6.8459,-4.4375,,6.846,3.6015625,,6.846,-0.5,,6.8459,-116.125,,6.8459,-116.5625,,
6.8659,114,,6.8661,0.0,,6.8661,1.875,,6.8657,16.125,,6.8662,-67.2,,6.8659,-28,,6.866,-94.5,,6.8657,107.375,,6.8657,36,,6.8659,-93.9375,,6.866,-3.9375,,6.8661,3.609375,,6.8661,-0.625,,6.866,-113.6875,,6.866,-115.9375,,
6.8859,114,,6.8861,0.0,,6.8861,1.125,,6.8857,16.0625,,6.8862,-67.8,,6.8859,-28,,6.886,-94.375,,6.8857,107.3125,,6.8857,36,,6.8859,-94.8125,,6.886,-4.1875,,6.8861,3.6171875,,6.8861,-0.5,,6.886,-113.5625,,6.886,-113.8125,,
6.9058,114,,6.906,0.0,,6.906,-1.625,,6.9056,16.0625,,6.9061,-68.0,,6.9058,-28,,6.9059,-94.9375,,6.9056,107.3125,,6.9056,36,,6.9058,-95.0625,,6.9059,-4.125,,6.906,3.625,,6.906,0.0625,,6.9059,-114.25,,6.9059,-114.6875,,
6.9257,114,,6.926,0.0,,6.926,-0.4375,,6.9255,16.0,,6.9261,-68.3,,6.9257,-28,,6.9259,-95.3125,,6.9255,107.4375,,6.9255,36,,6.9257,-95.5,,6.9259,-4.25,,6.926,3.625,,6.926,-0.1875,,6.9259,-114.625,,6.9259,-114.25,,
6.9458,115,,6.946,0.0,,6.946,-0.5,,6.9456,16.0,,6.9461,-68.5,,6.9458,-28,,6.9459,-95.6875,,6.9456,107.375,,6.9456,36,,6.9458,-95.8125,,6.9459,-4.1875,,6.946,3.609375,,6.946,-0.1875,,6.9459,-115.125,,6.9459,-115.0,,
6.9658,114,,6.9661,0.0,,6.9661,-1.3125,,6.9657,16.0625,,6.9662,-68.5,,6.9658,-29,,6.966,-95.8125,,6.9657,107.3125,,6.9657,36,,6.9658,-95.8125,,6.966,-4.3125,,6.9661,3.609375,,6.9661,-0.0625,,6.966,-115.3125,,6.966,-114.8125,,
6.9856,115,,6.9859,0.0,,6.9859,0.1875,,6.9855,16.0625,,6.986,-68.0,,6.9856,-29,,6.9858,-95.4375,,6.9855,107.4375,,6.9855,36,,6.9856,-95.0625,,6.9858,-4.5,,6.9859,3.65234375,,6.9859,-0.375,,6.9858,-114.8125,,6.9858,-113.9375,,
7.0057,113,,7.006,0.0,,7.006,-1.5,,7.0056,16.0625,,7.006,-68.0,,7.0057,-29,,7.0059,-95.0625,,7.0056,107.3125,,7.0056,36,,7.0057,-95.0625,,7.0059,-4.625,,7.006,3.64453125,,7.006,0.0,,7.0059,-114.375,,7.0059,-112.875,,
7.0257,115,,7.026,0.0,,7.026,-0.1875,,7.0255,16.0625,,7.026,-69.4,,7.0257,-29,,7.0258,-96.0625,,7.0255,107.3125,,7.0255,36,,7.0257,-97.0625,,7.0258,-4.375,,7.026,3.63671875,,7.026,-0.3125,,7.0258,-115.5625,,7.0258,-114.5625,,
7.0457,114,,7.046,0.0,,7.046,-0.0625,,7.0455,16.1875,,7.046,-69.2,,7.0457,-29,,7.0458,-96.9375,,7.0455,107.3125,,7.0455,36,,7.0457,-96.75,,7.0458,-4.25,,7.046,3.6171875,,7.046,-0.3125,,7.0458,-116.625,,7.0458,-116.5625,,
7.0657,118,,7.066,0.0,,7.066,-0.1875,,7.0655,16.25,,7.066,-68.9,,7.0657,-29,,7.0658,-96.5625,,7.0655,107.25,,7.0655,36,,7.0657,-96.3125,,7.0658,-4.25,,7.066,3.6015625,,7.066,-0.3125,,7.0658,-116.125,,7.0658,-116.5,,
7.0857,116,,7.0859,0.0,,7.0859,0.25,,7.0855,16.3125,,7.086,-68.3,,7.0857,-30,,7.0858,-95.9375,,7.0855,107.3125,,7.0855,36,,7.0857,-95.5,,7.0858,-4.1875,,7.0859,3.58984375,,7.0859,-0.375,,7.0858,-115.375,,7.0858,-116.375,,
7.1057,115,,7.1059,0.0,,7.1059,1.1875,,7.1055,16.3125,,7.106,-67.8,,7.1057,-29,,7.1058,-95.1875,,7.1055,107.3125,,7.1055,36,,7.1057,-94.8125,,7.1058,-4.25,,7.1059,3.609375,,7.1059,-0.5,,7.1058,-114.5,,7.1058,-115.0,,
7.1258,115,,7.126,0.0,,7.126,0.625,,7.1257,16.25,,7.1261,-67.4,,7.1258,-30,,7.1259,-94.5625,,7.1257,107.3125,,7.1257,36,,7.1258,-94.25,,7.1259,-4.25,,7.126,3.65234375,,7.126,-0.4375,,7.1259,-113.75,,7.1259,-114.0625,,
7.1458,113,,7.146,0.0,,7.146,-0.1875,,7.1457,16.1875,,7.1461,-68.0,,7.1458,-30,,7.1459,-94.6875,,7.1457,107.3125,,7.1457,36,,7.1458,-95.0625,,7.1459,-4.1875,,7.146,3.6015625,,7.146,-0.1875,,7.1459,-113.875,,7.1459,-113.9375,,
7.1658,117,,7.166,0.0,,7.166,2.9375,,7.1657,16.1875,,7.1661,-69.4,,7.1658,-30,,7.1659,-96.0625,,7.1657,107.3125,,7.1657,36,,7.1658,-97.0625,,7.1659,-3.9375,,7.166,3.56640625,,7.166,-0.875,,7.1659,-115.5625,,7.1659,-116.5,,
7.1858,114,,7.1861,0.0,,7.1861,-1.3125,,7.1857,16.1875,,7.1861,-67.8,,7.1858,-30,,7.1859,-95.9375,,7.1857,107.375,,7.1857,36,,7.1858,-94.8125,,7.1859,-4.1875,,7.1861,3.6171875,,7.1861,0.0,,7.1859,-115.4375,,7.1859,-116.125,,
7.2058,113,,7.206,0.0,,7.206,-1.6875,,7.2056,16.25,,7.2061,-66.7,,7.2058,-30,,7.2059,-94.0625,,7.2056,107.375,,7.2056,36,,7.2058,-93.25,,7.2059,-4.125,,7.206,3.6171875,,7.206,0.125,,7.2059,-113.125,,7.2059,-115.0,,
7.2258,113,,7.226,0.0,,7.226,-1.5625,,7.2256,16.1875,,7.2261,-68.3,,7.2258,-30,,7.2259,-94.375,,7.2256,107.3125,,7.2256,36,,7.2258,-95.5,,7.2259,-4.25,,7.226,3.5390625,,7.226,0.0625,,7.2259,-113.5625,,7.2259,-113.375,,
7.2458,114,,7.246,0.0,,7.246,-1.1875,,7.2456,16.125,,7.2461,-68.3,,7.2458,-30,,7.2459,-95.5,,7.2456,107.375,,7.2456,36,,7.2458,-95.5,,7.2459,-3.9375,,7.246,3.58203125,,7.246,0.0,,7.2459,-114.9375,,7.2459,-116.4375,,
7.2658,114,,7.266,0.0,,7.266,-1.75,,7.2656,16.125,,7.2661,-65.8,,7.2658,-30,,7.2659,-93.75,,7.2656,107.375,,7.2656,36,,7.2658,-92.0,,7.2659,-4.3125,,7.266,3.6171875,,7.266,0.0625,,7.2659,-112.8125,,7.2659,-113.5625,,
7.2858,110,,7.286,0.0,,7.286,-1.3125,,7.2856,16.0625,,7.2861,-67.2,,7.2858,-30,,7.2859,-93.0,,7.2856,107.3125,,7.2856,36,,7.2858,-93.9375,,7.2859,-4.375,,7.286,3.65234375,,7.286,0.0,,7.2859,-111.875,,7.2859,-111.1875,,
7.3058,113,,7.306,0.0,,7.306,-1.6875,,7.3056,16.0,,7.3061,-68.3,,7.3058,-30,,7.3059,-94.75,,7.3056,107.3125,,7.3056,36,,7.3058,-95.5,,7.3059,-4.5625,,7.306,3.63671875,,7.306,0.0,,7.3059,-113.9375,,7.3059,-113.1875,,
7.3258,114,,7.326,0.0,,7.326,-3.5625,,7.3256,16.0625,,7.3261,-69.4,,7.3258,-31,,7.3259,-96.3125,,7.3256,107.25,,7.3256,36,,7.3258,-97.0625,,7.3259,-4.5,,7.326,3.6015625,,7.326,0.4375,,7.3259,-115.875,,7.3259,-114.1875,,
7.3458,116,,7.346,0.0,,7.346,-1.25,,7.3456,16.125,,7.3461,-68.9,,7.3458,-31,,7.3459,-96.6875,,7.3456,107.25,,7.3456,36,,7.3458,-96.3125,,7.3459,-4.375,,7.346,3.56640625,,7.346,0.3125,,7.3459,-116.3125,,7.3459,-116.1875,,
7.3659,114,,7.3661,0.0,,7.3661,-1.375,,7.3657,16.25,,7.3662,-67.8,,7.3659,-31,,7.366,-95.5625,,7.3657,107.3125,,7.3657,36,,7.3659,-94.8125,,7.366,-4.1875,,7.3661,3.6015625,,7.3661,0.0,,7.366,-115.0,,7.366,-116.375,,
7.3859,113,,7.3861,0.0,,7.3861,-0.6875,,7.3857,16.25,,7.3862,-66.7,,7.3859,-31,,7.386,-94.0625,,7.3857,107.375,,7.3857,36,,7.3859,-93.25,,7.386,-4.3125,,7.3861,3.63671875,,7.3861,-0.1875,,7.386,-113.125,,7.386,-114.0,,
7.4059,112,,7.4061,0.0,,7.4061,-1.6875,,7.4057,16.1875,,7.4062,-67.8,,7.4059,-31,,7.406,-94.0625,,7.4057,107.3125,,7.4057,36,,7.4059,-94.8125,,7.406,-4.375,,7.4061,3.6796875,,7.4061,0.0625,,7.406,-113.125,,7.406,-112.75,,
7.426,114,,7.4262,0.0,,7.4262,-0.5,,7.4258,16.1875,,7.4263,-68.9,,7.426,-31,,7.4261,-95.5625,,7.4258,107.3125,,7.4258,36,,7.426,-96.3125,,7.4261,-4.0,,7.4262,3.625,,7.4262,-0.1875,,7.4261,-115.0,,7.4261,-115.9375,,
7.4459,115,,7.4461,0.0,,7.4461,-1.3125,,7.4456,16.25,,7.4462,-70.3,,7.4459,-32,,7.446,-97.3125,,7.4456,107.3125,,7.4456,36,,7.4459,-98.3125,,7.446,-4.375,,7.4461,3.57421875,,7.4461,-0.0625,,7.446,-117.0625,,7.446,-116.125,,
7.4659,119,,7.4662,0.0,,7.4662,-4.375,,7.4658,16.375,,7.4663,-68.5,,7.4659,-32,,7.4661,-97.0625,,7.4658,107.25,,7.4658,36,,7.4659,-95.8125,,7.4661,-4.1875,,7.4662,3.56640625,,7.4662,0.5625,,7.4661,-116.8125,,7.4661,-118.5,,
7.486,114,,7.4862,0.0,,7.4862,-1.5,,7.4858,16.5,,7.4863,-66.9,,7.486,-32,,7.4861,-94.6875,,7.4858,107.3125,,7.4858,36,,7.486,-93.5625,,7.4861,-4.625,,7.4862,3.58984375,,7.4862,0.0625,,7.4861,-113.9375,,7.4861,-113.6875,,
7.5059,113,,7.5061,0.0,,7.5061,-1.8125,,7.5056,16.4375,,7.5062,-66.7,,7.5059,-32,,7.506,-93.4375,,7.5056,107.3125,,7.5056,36,,7.5059,-93.25,,7.506,-4.3125,,7.5061,3.65234375,,7.5061,0.125,,7.506,-112.375,,7.506,-112.9375,,
7.526,111,,7.5262,0.0,,7.5262,-0.25,,7.5258,16.375,,7.5263,-67.4,,7.526,-32,,7.5261,-93.75,,7.5258,107.3125,,7.5258,36,,7.526,-94.25,,7.5261,-4.375,,7.5262,3.625,,7.5262,-0.1875,,7.5261,-112.8125,,7.5261,-112.4375,,
7.5459,114,,7.5462,0.0,,7.5462,0.6875,,7.5458,16.375,,7.5463,-69.4,,7.5459,-32,,7.5461,-95.6875,,7.5458,107.3125,,7.5458,36,,7.5459,-97.0625,,7.5461,-4.125,,7.5462,3.58984375,,7.5462,-0.4375,,7.5461,-115.125,,7.5461,-115.1875,,
7.5659,114,,7.5661,0.0,,7.5661,3.4375,,7.5656,16.4375,,7.5662,-68.5,,7.5659,-33,,7.566,-96.4375,,7.5656,107.25,,7.5656,36,,7.5659,-95.8125,,7.566,-4.375,,7.5661,3.58984375,,7.5661,-1.0625,,7.566,-116.0,,7.566,-116.4375,,
7.5858,116,,7.5861,0.0,,7.5861,1.875,,7.5856,16.5,,7.5862,-67.4,,7.5858,-33,,7.586,-95.0625,,7.5856,107.25,,7.5856,36,,7.5858,-94.25,,7.586,-4.3125,,7.5861,3.609375,,7.5861,-0.6875,,7.586,-114.375,,7.586,-115.4375,,
7.6059,112,,7.6062,0.0,,7.6062,0.875,,7.6058,16.5,,7.6062,-67.4,,7.6059,-33,,7.6061,-94.25,,7.6058,107.3125,,7.6058,36,,7.6059,-94.25,,7.6061,-4.25,,7.6062,3.6171875,,7.6062,-0.5,,7.6061,-113.375,,7.6061,-114.375,,
7.6258,114,,7.6261,0.0,,7.6261,0.875,,7.6256,16.4375,,7.6262,-68.0,,7.6258,-33,,7.626,-94.6875,,7.6256,107.3125,,7.6256,36,,7.6258,-95.0625,,7.626,-4.3125,,7.6261,3.609375,,7.6261,-0.5625,,7.626,-113.875,,7.626,-114.125,,
7.6459,113,,7.6462,0.0,,7.6462,0.875,,7.6458,16.5,,7.6462,-68.3,,7.6459,-34,,7.646,-95.3125,,7.6458,107.25,,7.6458,36,,7.6459,-95.5,,7.646,-4.5625,,7.6462,3.58984375,,7.6462,-0.5,,7.646,-114.625,,7.646,-113.75,,
7.6659,115,,7.6662,0.0,,7.6662,-0.375,,7.6658,16.5,,7.6662,-68.0,,7.6659,-34,,7.666,-95.3125,,7.6658,107.3125,,7.6658,36,,7.6659,-95.0625,,7.666,-4.5,,7.6662,3.58203125,,7.6662,-0.125,,7.666,-114.625,,7.666,-114.1875,,
