Time (s),0x0082_Supply_critical  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),0x0081_IO_can't_initialise  ,,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,3146.9668,-3.0625,,3146.9646,0,,3146.965,0.0,,3146.9644,-4.6000000000000005,,3146.965,-0.5,,3146.9644,200,,3146.9668,0.1875,,3146.9664,115.25,,3146.9644,0.625,,3146.9664,-3.625,,3146.9646,-201,,3146.9646,3.1875,,3146.9664,-184,,,,,3146.9664,-4.0,,3146.9664,2103,,3146.9644,200,,3146.9668,-3.875,,3146.9644,527,,3146.9664,-0.04,,3146.9644,-0.046,,3146.9664,4,,3146.9668,0.0,,3146.9644,115.3125,,3146.9644,25,,3146.9664,25,,3146.9646,-7.125,,3146.9646,-3.625,,,,,3146.9668,-6.625,,3146.9664,0.625,,3146.9664,-184,,3146.9668,-3.25,,3146.965,4.3984375,,3146.9668,0.0,,3146.9664,2103,,3146.965,0.5625,,3146.9644,527,,3146.9646,3.8125,,,,,3146.9668,-0.5,,3146.9646,0.6875,,
,,,3146.9866,-3.9375,,3146.9846,0,,3146.9848,0.0,,3146.9844,3.9000000000000004,,3146.9848,-0.5,,3146.9844,200,,3146.9866,-0.9375,,3146.9864,115.25,,3146.9844,0.4375,,3146.9864,3.0625,,3146.9846,-201,,3146.9846,5.5,,3146.9862,-184,,,,,3146.9862,-4.5,,3146.9862,2103,,3146.9844,200,,3146.9866,-4.375,,3146.9844,527,,3146.9862,-0.045,,3146.9844,0.039,,3146.9864,6,,3146.9866,0.0,,3146.9844,115.375,,3146.9844,25,,3146.9864,25,,3146.9846,-6.875,,3146.9846,-3.75,,,,,3146.9866,-7.6875,,3146.9864,0.6875,,3146.9862,-184,,3146.9866,-3.625,,3146.9848,4.42578125,,3146.9866,0.0,,3146.9862,2103,,3146.9848,0.5,,3146.9844,527,,3146.9846,6.625,,,,,3146.9866,0.0,,3146.9846,3.4375,,
,,,3147.0066,-2.875,,3147.0046,4,,3147.0048,0.0,,3147.0044,4.6000000000000005,,3147.0048,0.0,,3147.0044,200,,3147.0066,-0.75,,3147.0064,115.3125,,3147.0044,0.1875,,3147.0064,3.625,,3147.0046,-201,,3147.0046,4.5625,,3147.0062,-185,,,,,3147.0062,0.7000000000000001,,3147.0062,2103,,3147.0044,200,,3147.0066,0.6875,,3147.0044,527,,3147.0062,0.007,,3147.0044,0.046,,3147.0064,0,,3147.0066,0.0,,3147.0044,115.375,,3147.0044,25,,3147.0064,25,,3147.0046,-6.375,,3147.0046,-3.625,,,,,3147.0066,-6.9375,,3147.0064,0.6875,,3147.0062,-185,,3147.0066,0.5625,,3147.0048,4.43359375,,3147.0066,0.0,,3147.0062,2103,,3147.0048,0.875,,3147.0044,527,,3147.0046,5.5,,,,,3147.0066,0.25,,3147.0046,4.875,,
,,,3147.0266,2.4375,,3147.0246,0,,3147.0248,0.0,,3147.0244,4.7,,3147.0248,0.4375,,3147.0244,200,,3147.0266,2.0,,3147.0264,115.25,,3147.0246,0.125,,3147.0264,3.75,,3147.0246,-198,,3147.0246,-3.625,,3147.0264,-184,,,,,3147.0264,4.3,,3147.0264,2359,,3147.0244,200,,3147.0266,4.125,,3147.0244,527,,3147.0264,0.043000000000000003,,3147.0244,0.047,,3147.0264,0,,3147.0266,0.0,,3147.0246,115.3125,,3147.0246,25,,3147.0264,25,,3147.0246,-7.1875,,3147.0246,-3.75,,,,,3147.0266,-6.8125,,3147.0264,0.5625,,3147.0264,-184,,3147.0266,3.4375,,3147.0248,4.4609375,,3147.0266,0.0,,3147.0264,2359,,3147.0248,1.5,,3147.0244,527,,3147.0246,-4.375,,,,,3147.0266,-1.3125,,3147.0246,-3.1875,,
,,,3147.0466,4.75,,3147.0446,0,,3147.0448,0.0,,3147.0442,-4.5,,3147.0448,1.0,,3147.0442,200,,3147.0468,-1.125,,3147.0464,115.3125,,3147.0442,0.25,,3147.0466,-3.5625,,3147.0446,-197,,3147.0446,-3.75,,3147.0464,-183,,,,,3147.0464,4.6000000000000005,,3147.0464,2359,,3147.0442,200,,3147.0466,4.4375,,3147.0442,527,,3147.0464,0.046,,3147.0442,-0.045,,3147.0466,0,,3147.0468,0.0,,3147.0442,115.25,,3147.0442,26,,3147.0464,25,,3147.0446,-8.3125,,3147.0446,-3.75,,,,,3147.0466,-7.375,,3147.0464,0.375,,3147.0464,-183,,3147.0466,3.6875,,3147.0448,4.42578125,,3147.0468,0.0,,3147.0464,2359,,3147.0448,-0.75,,3147.0442,527,,3147.0446,-4.5625,,,,,3147.0468,0.75,,3147.0446,-3.5,,
,,,3147.0666,3.6875,,3147.0646,4,,3147.0648,0.0,,3147.0642,-4.6000000000000005,,3147.0648,-0.9375,,3147.0642,200,,3147.0668,-0.4375,,3147.0662,115.25,,3147.0646,0.375,,3147.0666,-3.625,,3147.0646,-196,,3147.0648,-3.75,,3147.0662,-182,,,,,3147.0662,-1.0,,3147.0662,2359,,3147.0642,200,,3147.0666,-1.0625,,3147.0642,527,,3147.0662,-0.01,,3147.0642,-0.046,,3147.0666,0,,3147.0668,0.0,,3147.0646,115.3125,,3147.0646,25,,3147.0662,25,,3147.0648,-9.1875,,3147.0646,-3.75,,,,,3147.0666,-8.0,,3147.0662,0.1875,,3147.0662,-182,,3147.0666,-0.875,,3147.0648,4.42578125,,3147.0668,0.0,,3147.0662,2359,,3147.0648,0.6875,,3147.0642,527,,3147.0648,-4.5625,,,,,3147.0668,-0.125,,3147.0648,-4.875,,
,,,3147.0866,-3.1875,,3147.0844,0,,3147.0848,0.0,,3147.0842,-4.6000000000000005,,3147.0848,-0.125,,3147.0842,200,,3147.0866,-0.625,,3147.0862,115.25,,3147.0844,0.4375,,3147.0862,-3.625,,3147.0844,-197,,3147.0848,-3.75,,3147.086,-181,,,,,3147.086,-4.5,,3147.086,2103,,3147.0842,200,,3147.0866,-4.375,,3147.0842,527,,3147.086,-0.045,,3147.0842,-0.046,,3147.0862,0,,3147.0866,0.0,,3147.0844,115.1875,,3147.0844,25,,3147.0862,25,,3147.0848,-7.6875,,3147.0844,-3.75,,,,,3147.0866,-7.25,,3147.0862,0.1875,,3147.086,-181,,3147.0866,-3.625,,3147.0848,4.44140625,,3147.0866,0.0,,3147.086,2103,,3147.0848,0.125,,3147.0842,527,,3147.0848,-4.5625,,,,,3147.0866,-0.3125,,3147.0848,-5.125,,
,,,3147.1064,-2.6875,,3147.1044,4,,3147.1046,0.0,,3147.1042,-4.6000000000000005,,3147.1046,-0.6875,,3147.1042,200,,3147.1064,-0.0625,,3147.1062,115.1875,,3147.1044,0.5625,,3147.1062,-3.625,,3147.1044,-197,,3147.1046,-3.75,,3147.106,-181,,,,,3147.106,-4.5,,3147.106,2103,,3147.1042,200,,3147.1064,-4.375,,3147.1042,527,,3147.106,-0.045,,3147.1042,-0.046,,3147.1062,0,,3147.1064,0.0,,3147.1044,115.1875,,3147.1044,25,,3147.1062,25,,3147.1046,-8.0625,,3147.1044,-3.75,,,,,3147.1064,-8.125,,3147.1062,0.3125,,3147.106,-181,,3147.1064,-3.625,,3147.1046,4.42578125,,3147.1064,0.0,,3147.106,2103,,3147.1046,0.5,,3147.1042,527,,3147.1046,-4.5625,,,,,3147.1064,-0.5,,3147.1046,-4.6875,,
,,,3147.1264,-4.1875,,3147.1246,4,,3147.1246,0.0,,3147.1242,-4.6000000000000005,,3147.1246,0.1875,,3147.1242,200,,3147.1268,-0.5625,,3147.1262,115.0625,,3147.1244,0.625,,3147.1264,-3.625,,3147.1246,-197,,3147.1246,-3.75,,3147.126,-180,,,,,3147.126,-4.5,,3147.126,2103,,3147.1242,200,,3147.1264,-4.375,,3147.1242,527,,3147.126,-0.045,,3147.1242,-0.046,,3147.1264,4,,3147.1268,0.0,,3147.1244,115.1875,,3147.1244,25,,3147.1262,25,,3147.1246,-8.5625,,3147.1246,-3.75,,,,,3147.1264,-8.3125,,3147.1262,0.375,,3147.126,-180,,3147.1264,-3.625,,3147.1246,4.390625,,3147.1268,0.0,,3147.126,2103,,3147.1246,0.0625,,3147.1242,527,,3147.1246,-4.5625,,,,,3147.1268,-0.5,,3147.1246,-4.0,,
,,,3147.1464,-5.25,,3147.1446,4,,3147.1448,0.0,,3147.1444,-4.6000000000000005,,3147.1448,-0.125,,3147.1444,200,,3147.1466,-0.625,,3147.1462,115.125,,3147.1444,0.6875,,3147.1464,-3.625,,3147.1446,-198,,3147.1446,-3.75,,3147.1462,-181,,,,,3147.1462,-4.5,,3147.1462,2103,,3147.1444,200,,3147.1464,-4.375,,3147.1444,527,,3147.1462,-0.045,,3147.1444,-0.046,,3147.1464,0,,3147.1466,0.0,,3147.1444,115.1875,,3147.1444,25,,3147.1462,25,,3147.1446,-8.25,,3147.1446,-3.75,,,,,3147.1464,-6.6875,,3147.1462,0.4375,,3147.1462,-181,,3147.1464,-3.625,,3147.1448,4.3828125,,3147.1466,0.0,,3147.1462,2103,,3147.1448,0.3125,,3147.1444,527,,3147.1446,-4.5625,,,,,3147.1466,-0.5,,3147.1446,-5.0,,
,,,3147.1664,-5.625,,3147.1646,4,,3147.1648,0.0,,3147.1644,-4.6000000000000005,,3147.1648,1.9375,,3147.1644,200,,3147.1666,-0.75,,3147.1662,115.125,,3147.1644,0.75,,3147.1664,-3.625,,3147.1646,-199,,3147.1646,-3.75,,3147.1662,-181,,,,,3147.1662,-4.5,,3147.1662,2103,,3147.1644,200,,3147.1664,-4.375,,3147.1644,527,,3147.1662,-0.045,,3147.1644,-0.046,,3147.1664,4,,3147.1666,0.0,,3147.1644,115.1875,,3147.1644,25,,3147.1662,25,,3147.1646,-7.4375,,3147.1646,-3.625,,,,,3147.1664,-6.5,,3147.1662,0.5,,3147.1662,-181,,3147.1664,-3.625,,3147.1648,4.3984375,,3147.1666,0.0,,3147.1662,2103,,3147.1648,-1.0625,,3147.1644,527,,3147.1646,-4.5625,,,,,3147.1666,0.3125,,3147.1646,-5.75,,
,,,3147.1866,-4.9375,,3147.1846,4,,3147.1848,0.0,,3147.1844,-4.6000000000000005,,3147.1848,-0.875,,3147.1844,200,,3147.1866,-0.25,,3147.1864,115.125,,3147.1844,0.8125,,3147.1864,-3.625,,3147.1846,-199,,3147.1846,-3.625,,3147.1862,-182,,,,,3147.1862,-4.5,,3147.1862,2103,,3147.1844,200,,3147.1866,-4.375,,3147.1844,527,,3147.1862,-0.045,,3147.1844,-0.046,,3147.1864,0,,3147.1866,0.0,,3147.1844,115.1875,,3147.1844,25,,3147.1864,25,,3147.1846,-8.0,,3147.1846,-3.625,,,,,3147.1866,-6.9375,,3147.1864,0.5625,,3147.1862,-182,,3147.1866,-3.625,,3147.1848,4.3984375,,3147.1866,0.0,,3147.1862,2103,,3147.1848,0.8125,,3147.1844,527,,3147.1846,-4.375,,,,,3147.1866,-0.25,,3147.1846,-4.9375,,
,,,3147.2066,-6.375,,3147.2046,0,,3147.2048,0.0,,3147.2042,-4.5,,3147.2048,0.5625,,3147.2042,200,,3147.2066,-0.375,,3147.2064,115.125,,3147.2042,0.8125,,3147.2064,-3.5625,,3147.2046,-200,,3147.2046,-3.625,,3147.2064,-182,,,,,3147.2064,-4.5,,3147.2064,2103,,3147.2042,200,,3147.2066,-4.375,,3147.2042,527,,3147.2064,-0.045,,3147.2042,-0.045,,3147.2064,4,,3147.2066,0.0,,3147.2042,115.1875,,3147.2042,25,,3147.2064,25,,3147.2046,-7.25,,3147.2046,-3.625,,,,,3147.2066,-6.0,,3147.2064,0.625,,3147.2064,-182,,3147.2066,-3.625,,3147.2048,4.3984375,,3147.2066,0.0,,3147.2064,2103,,3147.2048,-0.1875,,3147.2042,527,,3147.2046,-4.375,,,,,3147.2066,-0.1875,,3147.2046,-4.0,,
,,,3147.2266,-6.875,,3147.2246,0,,3147.2248,0.0,,3147.2246,-4.5,,3147.2248,-0.1875,,3147.2246,200,,3147.2266,-1.125,,3147.2262,115.3125,,3147.2246,0.8125,,3147.2262,-3.5625,,3147.2246,-201,,3147.2248,3.0,,3147.2262,-183,,,,,3147.2262,-4.5,,3147.2262,2103,,3147.2246,200,,3147.2266,-4.3125,,3147.2246,527,,3147.2262,-0.045,,3147.2246,-0.045,,3147.2262,4,,3147.2266,0.0,,3147.2246,115.25,,3147.2246,25,,3147.2262,25,,3147.2248,-7.0,,3147.2246,-3.625,,,,,3147.2266,-5.6875,,3147.2262,0.6875,,3147.2262,-183,,3147.2266,-3.625,,3147.2248,4.390625,,3147.2266,0.0,,3147.2262,2103,,3147.2248,0.9375,,3147.2246,527,,3147.2248,5.5625,,,,,3147.2266,0.25,,3147.2248,-0.1875,,
,,,3147.2466,-3.3125,,3147.2448,4,,3147.245,0.0,,3147.2444,3.7,,3147.245,0.0625,,3147.2444,200,,3147.2468,0.5625,,3147.2462,115.3125,,3147.2444,0.5625,,3147.2466,2.9375,,3147.2448,-200,,3147.2448,4.25,,3147.2462,-183,,,,,3147.2462,-4.4,,3147.2462,2103,,3147.2444,200,,3147.2466,-4.3125,,3147.2444,527,,3147.2462,-0.044,,3147.2444,0.037,,3147.2466,4,,3147.2468,0.0,,3147.2444,115.3125,,3147.2444,25,,3147.2462,25,,3147.2448,-7.0,,3147.2448,-3.625,,,,,3147.2466,-8.125,,3147.2462,0.6875,,3147.2462,-183,,3147.2466,-3.5625,,3147.245,4.390625,,3147.2468,0.0,,3147.2462,2103,,3147.245,0.875,,3147.2444,527,,3147.2448,-2.125,,,,,3147.2468,-0.8125,,3147.2448,3.9375,,
,,,3147.2664,-1.625,,3147.2646,0,,3147.265,0.0,,3147.2644,4.6000000000000005,,3147.265,-0.25,,3147.2644,200,,3147.2668,0.8125,,3147.2662,115.1875,,3147.2644,0.4375,,3147.2664,3.625,,3147.2646,-199,,3147.2646,-3.625,,3147.2662,-183,,,,,3147.2662,0.7000000000000001,,3147.2662,2103,,3147.2644,200,,3147.2664,0.6875,,3147.2644,527,,3147.2662,0.007,,3147.2644,0.046,,3147.2664,4,,3147.2668,0.0,,3147.2644,115.1875,,3147.2644,25,,3147.2662,25,,3147.2646,-7.75,,3147.2646,-3.625,,,,,3147.2664,-7.8125,,3147.2662,0.75,,3147.2662,-183,,3147.2664,0.5625,,3147.265,4.40625,,3147.2668,0.0,,3147.2662,2103,,3147.265,0.5,,3147.2644,527,,3147.2646,-4.375,,,,,3147.2668,-0.8125,,3147.2646,-2.8125,,
,,,3147.2864,2.1875,,3147.2846,0,,3147.285,0.0,,3147.2844,-4.5,,3147.285,-2.0,,3147.2844,200,,3147.2868,2.125,,3147.2864,115.125,,3147.2844,0.5,,3147.2864,-3.5625,,3147.2846,-200,,3147.2846,-3.625,,3147.2862,-183,,,,,3147.2862,4.3,,3147.2862,2359,,3147.2844,200,,3147.2864,4.125,,3147.2844,527,,3147.2862,0.043000000000000003,,3147.2844,-0.045,,3147.2864,0,,3147.2868,0.0,,3147.2844,115.1875,,3147.2844,25,,3147.2864,25,,3147.2846,-8.625,,3147.2846,-3.625,,,,,3147.2864,-6.625,,3147.2864,0.625,,3147.2862,-183,,3147.2864,3.4375,,3147.285,4.3984375,,3147.2868,0.0,,3147.2862,2359,,3147.285,1.25,,3147.2844,527,,3147.2846,-4.375,,,,,3147.2868,-1.25,,3147.2846,-3.875,,
,,,3147.3066,0.8125,,3147.3046,0,,3147.3048,0.0,,3147.3044,-4.5,,3147.3048,-1.125,,3147.3044,200,,3147.3066,0.0,,3147.3064,115.25,,3147.3044,0.5625,,3147.3064,-3.5625,,3147.3046,-200,,3147.3046,-3.625,,3147.3062,-181,,,,,3147.3062,-1.0,,3147.3062,2359,,3147.3044,200,,3147.3066,-1.125,,3147.3044,527,,3147.3062,-0.01,,3147.3044,-0.045,,3147.3064,0,,3147.3066,0.0,,3147.3044,115.25,,3147.3044,25,,3147.3064,25,,3147.3046,-8.0,,3147.3046,-3.625,,,,,3147.3066,-6.375,,3147.3064,0.4375,,3147.3062,-181,,3147.3066,-0.875,,3147.3048,4.41796875,,3147.3066,0.0,,3147.3062,2359,,3147.3048,0.8125,,3147.3044,527,,3147.3046,-4.375,,,,,3147.3066,-0.25,,3147.3046,-4.5,,
,,,3147.3266,-2.9375,,3147.3246,4,,3147.3248,0.0,,3147.3244,-4.5,,3147.3248,0.125,,3147.3244,200,,3147.3266,0.625,,3147.3264,115.1875,,3147.3246,0.625,,3147.3264,-3.5625,,3147.3246,-199,,3147.3248,-3.625,,3147.3262,-181,,,,,3147.3262,-4.4,,3147.3262,2103,,3147.3244,200,,3147.3266,-4.3125,,3147.3244,527,,3147.3262,-0.044,,3147.3244,-0.045,,3147.3264,0,,3147.3266,0.0,,3147.3246,115.1875,,3147.3246,25,,3147.3264,25,,3147.3248,-7.25,,3147.3246,-3.625,,,,,3147.3266,-7.4375,,3147.3264,0.375,,3147.3262,-181,,3147.3266,-3.5625,,3147.3248,4.41796875,,3147.3266,0.0,,3147.3262,2103,,3147.3248,0.125,,3147.3244,527,,3147.3248,-4.375,,,,,3147.3266,-1.125,,3147.3248,-5.125,,
,,,3147.3466,-3.5625,,3147.3446,4,,3147.3448,0.0,,3147.3444,-4.5,,3147.3448,0.375,,3147.3444,200,,3147.3466,0.25,,3147.3464,115.125,,3147.3446,0.6875,,3147.3464,-3.5625,,3147.3446,-199,,3147.3448,-3.625,,3147.3462,-181,,,,,3147.3462,-4.4,,3147.3462,2103,,3147.3444,200,,3147.3466,-4.3125,,3147.3444,527,,3147.3462,-0.044,,3147.3444,-0.045,,3147.3464,4,,3147.3466,0.0,,3147.3446,115.1875,,3147.3446,25,,3147.3464,25,,3147.3448,-8.5,,3147.3446,-3.75,,,,,3147.3466,-7.5625,,3147.3464,0.4375,,3147.3462,-181,,3147.3466,-3.5625,,3147.3448,4.42578125,,3147.3466,0.0,,3147.3462,2103,,3147.3448,-0.0625,,3147.3444,527,,3147.3448,-4.375,,,,,3147.3466,-0.8125,,3147.3448,-4.0,,
,,,3147.3666,-4.0625,,3147.3646,0,,3147.3648,0.0,,3147.3646,-4.5,,3147.3648,-0.375,,3147.3646,200,,3147.3666,1.75,,3147.3664,115.1875,,3147.3646,0.75,,3147.3664,-3.5625,,3147.3646,-200,,3147.3648,0.8125,,3147.366,-181,,,,,3147.366,-4.4,,3147.366,2103,,3147.3646,200,,3147.3666,-4.3125,,3147.3646,527,,3147.366,-0.044,,3147.3646,-0.045,,3147.3664,4,,3147.3666,0.0,,3147.3646,115.25,,3147.3646,25,,3147.3664,25,,3147.3648,-9.0,,3147.3646,-3.75,,,,,3147.3666,-7.3125,,3147.3664,0.5,,3147.366,-181,,3147.3666,-3.5625,,3147.3648,4.41796875,,3147.3666,0.0,,3147.366,2103,,3147.3648,0.6875,,3147.3646,527,,3147.3648,-3.125,,,,,3147.3666,-1.8125,,3147.3648,-1.0,,
,,,3147.3866,-4.5625,,3147.3848,0,,3147.3848,0.0,,3147.3846,1.0,,3147.3848,0.5625,,3147.3846,200,,3147.3866,-2.0,,3147.3862,115.125,,3147.3846,0.6875,,3147.3866,0.75,,3147.3848,-200,,3147.3848,0.4375,,3147.3862,-181,,,,,3147.3862,-4.4,,3147.3862,2103,,3147.3846,200,,3147.3866,-4.3125,,3147.3846,527,,3147.3862,-0.044,,3147.3846,0.01,,3147.3866,0,,3147.3866,0.0,,3147.3846,115.25,,3147.3846,25,,3147.3862,25,,3147.3848,-7.5625,,3147.3848,-3.75,,,,,3147.3866,-7.0625,,3147.3862,0.5625,,3147.3862,-181,,3147.3866,-3.5625,,3147.3848,4.3984375,,3147.3866,0.0,,3147.3862,2103,,3147.3848,-0.0625,,3147.3846,527,,3147.3848,-3.8125,,,,,3147.3866,0.75,,3147.3848,-1.875,,
,,,3147.4066,-3.0,,3147.4048,0,,3147.405,0.0,,3147.4044,0.5,,3147.405,-0.3125,,3147.4044,200,,3147.4068,-0.25,,3147.4062,115.1875,,3147.4044,0.625,,3147.4066,0.375,,3147.4048,-201,,3147.4048,-1.0,,3147.4062,-181,,,,,3147.4062,-0.7000000000000001,,3147.4062,2103,,3147.4044,200,,3147.4066,-0.6875,,3147.4044,527,,3147.4062,-0.007,,3147.4044,0.005,,3147.4066,0,,3147.4068,0.0,,3147.4044,115.1875,,3147.4044,25,,3147.4062,25,,3147.4048,-7.5,,3147.4048,-3.75,,,,,3147.4066,-6.875,,3147.4062,0.625,,3147.4062,-181,,3147.4066,-0.5625,,3147.405,4.390625,,3147.4068,0.0,,3147.4062,2103,,3147.405,0.5625,,3147.4044,527,,3147.4048,2.0625,,,,,3147.4068,-0.125,,3147.4048,-3.0,,
,,,3147.4268,-1.3125,,3147.4246,0,,3147.425,0.0,,3147.4244,-1.2000000000000002,,3147.425,1.5,,3147.4244,200,,3147.4268,1.75,,3147.4264,115.1875,,3147.4244,0.5,,3147.4264,-0.9375,,3147.4246,-201,,3147.4246,6.0,,3147.4262,-181,,,,,3147.4262,0.5,,3147.4262,2103,,3147.4244,200,,3147.4268,0.5,,3147.4244,527,,3147.4262,0.005,,3147.4244,-0.012,,3147.4264,0,,3147.4268,0.0,,3147.4244,115.4375,,3147.4244,25,,3147.4264,25,,3147.4246,-7.0625,,3147.4246,-3.625,,,,,3147.4268,-6.1875,,3147.4264,0.5625,,3147.4262,-181,,3147.4268,0.4375,,3147.425,4.3984375,,3147.4268,0.0,,3147.4262,2103,,3147.425,0.125,,3147.4244,527,,3147.4246,5.625,,,,,3147.4268,-1.625,,3147.4246,4.3125,,
,,,3147.4468,-1.25,,3147.4446,0,,3147.445,0.0,,3147.4444,4.6000000000000005,,3147.445,0.875,,3147.4444,200,,3147.447,0.375,,3147.4464,115.125,,3147.4446,0.375,,3147.4468,3.625,,3147.4446,-200,,3147.445,-3.625,,3147.4464,-181,,,,,3147.4464,-0.4,,3147.4464,2359,,3147.4444,200,,3147.4468,-0.5,,3147.4444,527,,3147.4464,-0.004,,3147.4444,0.046,,3147.4468,0,,3147.447,0.0,,3147.4446,115.3125,,3147.4446,25,,3147.4464,25,,3147.445,-7.4375,,3147.4446,-3.625,,,,,3147.4468,-6.625,,3147.4464,0.4375,,3147.4464,-181,,3147.4468,-0.375,,3147.445,4.43359375,,3147.447,0.0,,3147.4464,2359,,3147.445,-0.5,,3147.4444,527,,3147.445,-4.375,,,,,3147.447,-0.4375,,3147.445,-2.0625,,
,,,3147.4666,-0.875,,3147.4646,0,,3147.4648,0.0,,3147.4644,-4.5,,3147.4648,-0.1875,,3147.4644,200,,3147.467,0.625,,3147.4664,115.125,,3147.4646,0.375,,3147.4666,-3.5625,,3147.4646,-199,,3147.4648,-3.625,,3147.4664,-181,,,,,3147.4664,1.9000000000000001,,3147.4664,2103,,3147.4644,200,,3147.4666,1.875,,3147.4644,527,,3147.4664,0.019,,3147.4644,-0.045,,3147.4666,0,,3147.467,0.0,,3147.4646,115.3125,,3147.4646,25,,3147.4664,25,,3147.4648,-8.5,,3147.4646,-3.625,,,,,3147.4666,-6.25,,3147.4664,0.375,,3147.4664,-181,,3147.4666,1.5625,,3147.4648,4.4609375,,3147.467,0.0,,3147.4664,2103,,3147.4648,0.125,,3147.4644,527,,3147.4648,-4.375,,,,,3147.467,-0.5625,,3147.4648,-3.3125,,
,,,3147.4866,1.0625,,3147.4846,0,,3147.4848,0.0,,3147.4844,-4.5,,3147.4848,1.1875,,3147.4844,200,,3147.4866,-0.375,,3147.4864,115.25,,3147.4846,0.5,,3147.4864,-3.5625,,3147.4846,-199,,3147.4848,-3.625,,3147.4862,-180,,,,,3147.4862,-1.0,,3147.4862,2359,,3147.4844,200,,3147.4866,-1.125,,3147.4844,527,,3147.4862,-0.01,,3147.4844,-0.045,,3147.4864,0,,3147.4866,0.0,,3147.4846,115.1875,,3147.4846,25,,3147.4864,25,,3147.4848,-7.3125,,3147.4846,-3.75,,,,,3147.4866,-6.8125,,3147.4864,0.3125,,3147.4862,-180,,3147.4866,-0.875,,3147.4848,4.44140625,,3147.4866,0.0,,3147.4862,2359,,3147.4848,0.0,,3147.4844,527,,3147.4848,-4.4375,,,,,3147.4866,0.1875,,3147.4848,-5.5,,
,,,3147.5066,-4.5625,,3147.5046,0,,3147.5048,0.0,,3147.5044,-4.5,,3147.5048,0.9375,,3147.5044,200,,3147.5066,-1.25,,3147.5064,115.1875,,3147.5046,0.5625,,3147.5064,-3.5625,,3147.5046,-199,,3147.5048,-3.75,,3147.5062,-179,,,,,3147.5062,-4.4,,3147.5062,2103,,3147.5044,200,,3147.5066,-4.3125,,3147.5044,527,,3147.5062,-0.044,,3147.5044,-0.045,,3147.5064,0,,3147.5066,0.0,,3147.5046,115.1875,,3147.5046,25,,3147.5064,25,,3147.5048,-7.75,,3147.5046,-3.75,,,,,3147.5066,-6.4375,,3147.5064,0.25,,3147.5062,-179,,3147.5066,-3.5625,,3147.5048,4.41796875,,3147.5066,0.0,,3147.5062,2103,,3147.5048,-0.5625,,3147.5044,527,,3147.5048,-4.5625,,,,,3147.5066,0.1875,,3147.5048,-5.125,,
,,,3147.5268,-4.5625,,3147.5248,0,,3147.5248,0.0,,3147.5242,-4.6000000000000005,,3147.5248,0.375,,3147.5242,200,,3147.5268,0.8125,,3147.5266,115.0625,,3147.5246,0.625,,3147.5266,-3.625,,3147.5248,-199,,3147.5248,-3.75,,3147.5264,-179,,,,,3147.5264,-4.4,,3147.5264,2103,,3147.5242,200,,3147.5268,-4.3125,,3147.5242,527,,3147.5264,-0.044,,3147.5242,-0.046,,3147.5266,0,,3147.5268,0.0,,3147.5246,115.25,,3147.5246,25,,3147.5266,25,,3147.5248,-7.6875,,3147.5248,-3.75,,,,,3147.5268,-6.8125,,3147.5266,0.375,,3147.5264,-179,,3147.5268,-3.5625,,3147.5248,4.41796875,,3147.5268,0.0,,3147.5264,2103,,3147.5248,-0.125,,3147.5242,527,,3147.5248,-4.5625,,,,,3147.5268,-1.125,,3147.5248,-5.3125,,
