Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
81.461,2.25,,81.4722,0,,81.4724,0.0,,81.4718,0.0,,81.4724,0.1875,,81.4718,300,,81.4612,1.625,,81.4608,109.9375,,81.472,0.0,,81.4609,0.0,,81.4722,0,,81.4723,0.0,,81.4607,0,,81.4607,0.0,,81.4607,1079,,81.4718,300,,81.461,0.0,,81.4718,527,,81.4607,0.0,,81.4718,0.0,,81.4609,0,,81.4612,0.0,,81.472,109.875,,81.472,22,,81.4608,22,,81.4723,0.0,,81.4722,0.0,,81.461,0.0,,81.4608,0.0,,81.4607,0,,81.461,0.0,,81.4724,1.28125,,81.4612,0.0,,81.4607,1079,,81.4724,0.0,,81.4718,527,,81.4723,0.0,,81.4612,0.0,,81.4723,-0.625,,
81.481,2.5,,81.4923,0,,81.4925,0.0,,81.492,0.0,,81.4925,-0.3125,,81.492,300,,81.4811,2.125,,81.4807,109.8125,,81.4921,0.0,,81.4809,0.0,,81.4923,0,,81.4924,0.0,,81.4807,0,,81.4807,0.0,,81.4807,1079,,81.492,300,,81.481,0.0,,81.492,527,,81.4807,0.0,,81.492,0.0,,81.4809,0,,81.4811,0.0,,81.4921,109.875,,81.4921,22,,81.4807,22,,81.4924,0.0,,81.4923,0.0,,81.481,0.0,,81.4807,0.0,,81.4807,0,,81.481,0.0,,81.4925,1.2890625,,81.4811,0.0,,81.4807,1079,,81.4925,0.0,,81.492,527,,81.4924,0.0,,81.4811,0.0,,81.4924,-0.3125,,
81.501,1.3125,,81.5123,0,,81.5125,0.0,,81.512,0.0,,81.5125,1.25,,81.512,300,,81.5011,0.0625,,81.5007,109.8125,,81.5121,0.0,,81.5009,0.0,,81.5123,0,,81.5124,0.0,,81.5006,0,,81.5006,0.0,,81.5006,1079,,81.512,300,,81.501,0.0,,81.512,527,,81.5006,0.0,,81.512,0.0,,81.5009,0,,81.5011,0.0,,81.5121,109.8125,,81.5121,22,,81.5007,22,,81.5124,0.0,,81.5123,0.0,,81.501,0.0,,81.5007,0.0,,81.5006,0,,81.501,0.0,,81.5125,1.2734375,,81.5011,0.0,,81.5006,1079,,81.5125,0.0,,81.512,527,,81.5124,0.0,,81.5011,0.0,,81.5124,1.75,,
81.521,1.125,,81.5322,0,,81.5325,0.0,,81.532,0.0,,81.5325,-0.3125,,81.532,300,,81.5211,0.625,,81.5208,109.75,,81.5321,0.0,,81.5209,0.0,,81.5322,0,,81.5324,0.0,,81.5207,0,,81.5207,0.0,,81.5207,1079,,81.532,300,,81.521,0.0,,81.532,527,,81.5207,0.0,,81.532,0.0,,81.5209,0,,81.5211,0.0,,81.5321,109.875,,81.5321,22,,81.5208,22,,81.5324,0.0,,81.5322,0.0,,81.521,0.0,,81.5208,0.0,,81.5207,0,,81.521,0.0,,81.5325,1.2890625,,81.5211,0.0,,81.5207,1079,,81.5325,0.0,,81.532,527,,81.5324,0.0,,81.5211,0.0,,81.5324,-0.3125,,
81.541,-0.0625,,81.5524,0,,81.5527,0.0,,81.5522,0.0,,81.5527,0.1875,,81.5522,300,,81.5411,-1.5,,81.5407,109.8125,,81.5523,0.0,,81.5408,0.0,,81.5524,0,,81.5525,0.0,,81.5406,0,,81.5406,0.0,,81.5406,1079,,81.5522,300,,81.541,0.0,,81.5522,527,,81.5406,0.0,,81.5522,0.0,,81.5408,0,,81.5411,0.0,,81.5523,109.875,,81.5523,22,,81.5407,22,,81.5525,0.0,,81.5524,0.0,,81.541,0.0,,81.5407,0.0,,81.5406,0,,81.541,0.0,,81.5527,1.28125,,81.5411,0.0,,81.5406,1079,,81.5527,0.0,,81.5522,527,,81.5525,0.0,,81.5411,0.0,,81.5525,0.5625,,
81.561,0.5625,,81.5723,0,,81.5726,0.0,,81.572,0.0,,81.5726,-0.3125,,81.572,300,,81.5611,0.5625,,81.5607,109.875,,81.5722,0.0,,81.5608,0.0,,81.5723,0,,81.5724,0.0,,81.5606,0,,81.5606,0.0,,81.5606,1079,,81.572,300,,81.561,0.0,,81.572,527,,81.5606,0.0,,81.572,0.0,,81.5608,0,,81.5611,0.0,,81.5722,109.8125,,81.5722,22,,81.5607,22,,81.5724,0.0,,81.5723,0.0,,81.561,0.0,,81.5607,0.0,,81.5606,0,,81.561,0.0,,81.5726,1.26171875,,81.5611,0.0,,81.5606,1079,,81.5726,0.0,,81.572,527,,81.5724,0.0,,81.5611,0.0,,81.5724,0.875,,
81.581,2.0625,,81.5924,0,,81.5927,0.0,,81.5922,0.0,,81.5927,0.25,,81.5922,300,,81.5811,1.0625,,81.5807,109.8125,,81.5923,0.0,,81.5809,0.0,,81.5924,0,,81.5925,0.0,,81.5806,0,,81.5806,0.0,,81.5806,1079,,81.5922,300,,81.581,0.0,,81.5922,527,,81.5806,0.0,,81.5922,0.0,,81.5809,0,,81.5811,0.0,,81.5923,109.875,,81.5923,22,,81.5807,22,,81.5925,0.0,,81.5924,0.0,,81.581,0.0,,81.5807,0.0,,81.5806,0,,81.581,0.0,,81.5927,1.28125,,81.5811,0.0,,81.5806,1079,,81.5927,0.0,,81.5922,527,,81.5925,0.0,,81.5811,0.0,,81.5925,0.0,,
81.601,-0.6875,,81.6123,0,,81.6125,0.0,,81.612,0.0,,81.6125,-0.3125,,81.612,300,,81.6011,-1.0,,81.6007,109.8125,,81.6122,0.0,,81.6009,0.0,,81.6123,0,,81.6124,0.0,,81.6006,0,,81.6006,0.0,,81.6006,1079,,81.612,300,,81.601,0.0,,81.612,527,,81.6006,0.0,,81.612,0.0,,81.6009,0,,81.6011,0.0,,81.6122,109.8125,,81.6122,22,,81.6007,22,,81.6124,0.0,,81.6123,0.0,,81.601,0.0,,81.6007,0.0,,81.6006,0,,81.601,0.0,,81.6125,1.296875,,81.6011,0.0,,81.6006,1079,,81.6125,0.0,,81.612,527,,81.6124,0.0,,81.6011,0.0,,81.6124,-0.875,,
81.621,1.75,,81.6323,0,,81.6325,0.0,,81.632,0.0,,81.6325,1.25,,81.632,300,,81.6211,0.5625,,81.6207,109.8125,,81.6322,0.0,,81.6208,0.0,,81.6323,0,,81.6324,0.0,,81.6206,0,,81.6206,0.0,,81.6206,1079,,81.632,300,,81.621,0.0,,81.632,527,,81.6206,0.0,,81.632,0.0,,81.6208,0,,81.6211,0.0,,81.6322,109.8125,,81.6322,22,,81.6207,22,,81.6324,0.0,,81.6323,0.0,,81.621,0.0,,81.6207,0.0,,81.6206,0,,81.621,0.0,,81.6325,1.296875,,81.6211,0.0,,81.6206,1079,,81.6325,0.0,,81.632,527,,81.6324,0.0,,81.6211,0.0,,81.6324,1.75,,
81.641,-0.625,,81.6524,0,,81.6526,0.0,,81.6522,0.0,,81.6526,0.25,,81.6522,300,,81.6411,0.625,,81.6407,109.75,,81.6523,0.0,,81.6409,0.0,,81.6524,0,,81.6525,0.0,,81.6406,0,,81.6406,0.0,,81.6406,1079,,81.6522,300,,81.641,0.0,,81.6522,527,,81.6406,0.0,,81.6522,0.0,,81.6409,0,,81.6411,0.0,,81.6523,109.875,,81.6523,22,,81.6407,22,,81.6525,0.0,,81.6524,0.0,,81.641,0.0,,81.6407,0.0,,81.6406,0,,81.641,0.0,,81.6526,1.296875,,81.6411,0.0,,81.6406,1079,,81.6526,0.0,,81.6522,527,,81.6525,0.0,,81.6411,0.0,,81.6525,0.0,,
